Player,Game Week,Team,League,Nationality,Position,General Position,Age,Minutes,Shots on Target Against,Goals Against,Saves,Post-Shot Expected Goals (PSxG),Save Efficiency,Clean Sheets,Completed Long Passes,Attempted Long Passes,Attempted Passes (excluding GK),Attempted Throws,Pass Length (Total),Attempted Goal Kicks,Goal Kick Length (Total),Crosses Faced,Crosses Stopped,Defensive Actions Outside Penalty Area,Distance of Defensive Actions (Total)
Alex Meret,J5,Napoli,Italian Serie A,ITA,GK,Goalkeeper,26,90,2.0,0.0,2.0,0.3,0.3,1,0.0,1.0,19.0,3.0,419.9,3.0,65.1,11.0,0.0,1.0,15.5
Benjamin Lecomte,J13,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,32,90,5.0,3.0,3.0,1.5,-1.5,0,4.0,10.0,25.0,6.0,835.0,11.0,239.8,8.0,3.0,0.0,0.0
Marco Bizot,J13,Brest,French Ligue 1,NED,GK,Goalkeeper,32,90,5.0,1.0,4.0,1.3,0.3,0,9.0,23.0,23.0,3.0,959.1,10.0,599.0,26.0,3.0,0.0,0.0
Yvon Mvogo,J13,Lorient,French Ligue 1,SUI,GK,Goalkeeper,29,90,5.0,3.0,2.0,2.2,-0.8,0,5.0,5.0,29.0,5.0,690.2,6.0,183.0,19.0,0.0,0.0,0.0
Alexandre Oukidja,J13,Metz,French Ligue 1,ALG,GK,Goalkeeper,35,90,5.0,2.0,3.0,1.8,-0.2,0,1.0,11.0,17.0,9.0,654.5,5.0,326.0,19.0,3.0,1.0,10.3
Alban Lafont,J13,Nantes,French Ligue 1,FRA,GK,Goalkeeper,24,90,0.0,0.0,0.0,0.0,0.0,1,3.0,7.0,19.0,3.0,543.4,5.0,193.0,8.0,1.0,1.0,11.5
Arthur Desmas,J13,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,29,90,3.0,0.0,3.0,0.4,0.4,1,8.0,17.0,25.0,5.0,852.5,10.0,430.0,21.0,2.0,0.0,0.0
Steve Mandanda,J13,Rennes,French Ligue 1,FRA,GK,Goalkeeper,38,90,4.0,1.0,3.0,1.2,0.2,0,7.0,26.0,29.0,2.0,1429.7,6.0,355.2,17.0,0.0,0.0,0.0
Yehvann Diouf,J13,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,5.0,3.0,2.0,2.1,-0.9,0,3.0,6.0,21.0,1.0,630.0,2.0,45.0,13.0,1.0,1.0,17.5
Anthony Lopes,J13,Lyon,French Ligue 1,POR,GK,Goalkeeper,33,90,8.0,2.0,6.0,1.8,-0.2,0,7.0,17.0,28.0,5.0,974.4,5.0,192.0,10.0,0.0,2.0,52.0
Lucas Chevalier,J13,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,5.0,0.0,5.0,0.9,0.9,1,3.0,14.0,44.0,5.0,1302.4,3.0,105.0,12.0,0.0,0.0,0.0
Benjamin Lecomte,J8,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,32,90,1.0,1.0,0.0,0.2,-0.8,0,3.0,5.0,16.0,4.0,494.4,5.0,208.0,3.0,0.0,1.0,10.7
Mory Diaw,J8,Clermont Foot,French Ligue 1,SEN,GK,Goalkeeper,30,90,8.0,1.0,7.0,2.0,1.0,0,6.0,30.0,26.0,2.0,1209.0,13.0,751.4,30.0,1.0,0.0,0.0
Yehvann Diouf,J14,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,3.0,1.0,2.0,1.6,0.6,0,5.0,9.0,18.0,2.0,613.8,3.0,167.1,15.0,1.0,0.0,0.0
Matz Sels,J14,Strasbourg,French Ligue 1,BEL,GK,Goalkeeper,31,90,3.0,2.0,2.0,0.6,-1.4,0,5.0,18.0,37.0,5.0,1450.4,0.0,0.0,10.0,0.0,1.0,18.0
Brice Samba,J14,Lens,French Ligue 1,FRA,GK,Goalkeeper,29,90,7.0,2.0,5.0,3.1,1.1,0,3.0,7.0,15.0,4.0,487.5,4.0,104.0,19.0,2.0,0.0,0.0
Anthony Lopes,J14,Lyon,French Ligue 1,POR,GK,Goalkeeper,33,90,7.0,3.0,4.0,2.1,-0.9,0,4.0,13.0,28.0,2.0,1008.0,1.0,7.0,12.0,0.0,0.0,0.0
Alban Lafont,J14,Nantes,French Ligue 1,FRA,GK,Goalkeeper,24,90,6.0,0.0,6.0,2.2,2.2,1,6.0,28.0,35.0,1.0,1571.5,6.0,354.0,16.0,0.0,0.0,0.0
Marcin Bułka,J14,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,4.0,1.0,3.0,1.0,0.0,0,1.0,2.0,37.0,6.0,706.7,8.0,136.0,11.0,1.0,0.0,0.0
Arthur Desmas,J14,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,29,90,5.0,2.0,3.0,1.7,-0.3,0,0.0,4.0,12.0,1.0,381.6,4.0,74.0,6.0,0.0,2.0,31.0
Gianluigi Donnarumma,J14,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,24,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,18.0,1.0,17.0,3.0,0.0,1.0,15.5
Arnau Tenas,J14,Paris S-G,French Ligue 1,ESP,GK,Goalkeeper,22,79,6.0,0.0,6.0,1.3,1.3,1,3.0,15.0,33.0,5.0,1161.6,13.0,412.1,23.0,1.0,1.0,11.0
Rui Patrício,J1,Roma,Italian Serie A,POR,GK,Goalkeeper,35,90,2.0,2.0,0.0,0.8,-1.2,0,0.0,3.0,16.0,1.0,497.6,2.0,44.0,1.0,0.0,2.0,38.6
Guillermo Ochoa,J1,Salernitana,Italian Serie A,MEX,GK,Goalkeeper,38,90,3.0,2.0,1.0,0.8,-1.2,0,4.0,24.0,27.0,4.0,1080.0,13.0,752.7,23.0,2.0,0.0,0.0
Vanja Milinković-Savić,J5,Torino,Italian Serie A,SRB,GK,Goalkeeper,26,90,3.0,1.0,2.0,0.2,-0.8,0,4.0,19.0,28.0,4.0,1013.6,7.0,497.0,8.0,1.0,2.0,42.6
Rui Patrício,J5,Roma,Italian Serie A,POR,GK,Goalkeeper,35,90,4.0,1.0,3.0,1.0,0.0,0,2.0,9.0,26.0,4.0,728.0,9.0,306.0,19.0,0.0,0.0,0.0
Philipp Köhn,J14,Monaco,French Ligue 1,SUI,GK,Goalkeeper,25,90,3.0,0.0,3.0,0.5,0.5,1,3.0,6.0,23.0,4.0,621.0,3.0,129.9,10.0,0.0,0.0,0.0
Benjamin Lecomte,J14,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,32,90,9.0,2.0,7.0,2.2,0.2,0,6.0,23.0,29.0,6.0,1096.2,9.0,475.2,13.0,0.0,0.0,0.0
Marco Bizot,J14,Brest,French Ligue 1,NED,GK,Goalkeeper,32,90,1.0,0.0,1.0,0.1,0.1,1,4.0,9.0,28.0,5.0,803.6,6.0,304.2,13.0,2.0,0.0,0.0
Mory Diaw,J14,Clermont Foot,French Ligue 1,SEN,GK,Goalkeeper,30,90,7.0,3.0,4.0,2.4,-0.6,0,4.0,13.0,30.0,4.0,1029.0,9.0,294.3,14.0,1.0,1.0,10.4
Guillaume Restes,J14,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,18,90,5.0,1.0,4.0,0.9,-0.1,0,3.0,5.0,20.0,3.0,420.0,8.0,252.8,19.0,0.0,1.0,14.5
Yvon Mvogo,J14,Lorient,French Ligue 1,SUI,GK,Goalkeeper,29,90,6.0,1.0,5.0,1.4,0.4,0,4.0,11.0,29.0,5.0,948.3,4.0,149.2,8.0,0.0,0.0,0.0
Lucas Chevalier,J14,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,4.0,0.0,2.0,2.8,2.8,1,2.0,10.0,31.0,5.0,967.2,5.0,120.0,4.0,1.0,1.0,13.8
Alexandre Oukidja,J14,Metz,French Ligue 1,ALG,GK,Goalkeeper,35,90,6.0,2.0,4.0,1.9,-0.1,0,9.0,23.0,28.0,3.0,1019.2,8.0,443.2,13.0,1.0,0.0,0.0
Pau López,J14,Marseille,French Ligue 1,ESP,GK,Goalkeeper,28,90,0.0,0.0,0.0,0.0,0.0,1,1.0,18.0,42.0,5.0,1486.8,6.0,252.0,15.0,0.0,0.0,0.0
Steve Mandanda,J14,Rennes,French Ligue 1,FRA,GK,Goalkeeper,38,90,2.0,2.0,0.0,1.3,-0.7,0,4.0,9.0,20.0,5.0,622.0,4.0,136.0,7.0,0.0,0.0,0.0
Pau López,J10,Marseille,French Ligue 1,ESP,GK,Goalkeeper,28,90,1.0,0.0,1.0,0.0,0.0,1,1.0,7.0,24.0,1.0,744.0,2.0,36.0,6.0,1.0,4.0,84.0
Anthony Lopes,J10,Lyon,French Ligue 1,POR,GK,Goalkeeper,33,90,5.0,3.0,2.0,1.5,-1.5,0,4.0,8.0,28.0,1.0,845.6,3.0,66.9,17.0,0.0,3.0,65.4
Marco Bizot,J12,Brest,French Ligue 1,NED,GK,Goalkeeper,32,90,5.0,1.0,4.0,1.3,0.3,0,4.0,8.0,30.0,6.0,867.0,6.0,223.8,5.0,0.0,4.0,127.2
Matz Sels,J12,Strasbourg,French Ligue 1,BEL,GK,Goalkeeper,31,90,3.0,1.0,2.0,0.2,-0.8,0,5.0,15.0,23.0,1.0,832.6,7.0,380.1,29.0,1.0,0.0,0.0
Benjamin Lecomte,J15,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,32,90,5.0,0.0,5.0,1.0,1.0,1,7.0,17.0,28.0,7.0,1215.2,5.0,130.0,18.0,3.0,0.0,0.0
Brice Samba,J15,Lens,French Ligue 1,FRA,GK,Goalkeeper,29,90,4.0,0.0,4.0,0.6,0.6,1,4.0,11.0,26.0,6.0,806.0,6.0,202.8,14.0,3.0,1.0,11.8
Steve Mandanda,J15,Rennes,French Ligue 1,FRA,GK,Goalkeeper,38,90,5.0,2.0,3.0,1.1,-0.9,0,4.0,17.0,31.0,4.0,1122.2,8.0,318.4,13.0,1.0,0.0,0.0
Philipp Köhn,J15,Monaco,French Ligue 1,SUI,GK,Goalkeeper,25,90,5.0,1.0,4.0,2.0,1.0,0,10.0,19.0,22.0,2.0,902.0,11.0,474.1,14.0,2.0,3.0,43.8
Arnau Tenas,J15,Paris S-G,French Ligue 1,ESP,GK,Goalkeeper,22,90,4.0,1.0,3.0,0.3,-0.7,0,0.0,1.0,26.0,6.0,517.4,4.0,113.2,8.0,0.0,1.0,28.0
Alban Lafont,J15,Nantes,French Ligue 1,FRA,GK,Goalkeeper,24,90,6.0,2.0,4.0,2.0,0.0,0,6.0,16.0,35.0,7.0,1218.0,4.0,153.2,15.0,2.0,0.0,0.0
Wojciech Szczęsny,J6,Juventus,Italian Serie A,POL,GK,Goalkeeper,33,90,0.0,0.0,0.0,0.0,0.0,1,9.0,19.0,26.0,3.0,1105.0,4.0,284.0,10.0,0.0,0.0,0.0
Wladimiro Falcone,J6,Lecce,Italian Serie A,ITA,GK,Goalkeeper,28,90,5.0,1.0,4.0,1.2,0.2,0,3.0,10.0,23.0,4.0,761.3,8.0,124.8,15.0,1.0,1.0,8.3
Marcin Bułka,J15,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,2.0,1.0,1.0,0.4,-0.6,0,3.0,10.0,39.0,3.0,1010.1,4.0,42.0,4.0,1.0,1.0,14.3
Yehvann Diouf,J15,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,5.0,2.0,3.0,0.8,-1.2,0,6.0,14.0,40.0,2.0,1308.0,10.0,292.0,12.0,0.0,0.0,0.0
Matz Sels,J15,Strasbourg,French Ligue 1,BEL,GK,Goalkeeper,31,90,3.0,1.0,2.0,0.9,-0.1,0,10.0,17.0,30.0,0.0,1209.0,7.0,203.0,12.0,0.0,0.0,0.0
Arthur Desmas,J15,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,29,90,3.0,2.0,1.0,1.2,-0.8,0,1.0,3.0,27.0,7.0,677.7,2.0,89.0,19.0,2.0,2.0,30.8
Alexandre Oukidja,J15,Metz,French Ligue 1,ALG,GK,Goalkeeper,35,90,3.0,1.0,2.0,0.3,-0.7,0,9.0,18.0,19.0,0.0,919.6,4.0,249.2,21.0,2.0,0.0,0.0
Marco Bizot,J15,Brest,French Ligue 1,NED,GK,Goalkeeper,32,90,3.0,0.0,3.0,0.5,0.5,1,5.0,11.0,27.0,1.0,945.0,4.0,183.2,11.0,1.0,0.0,0.0
Mory Diaw,J15,Clermont Foot,French Ligue 1,SEN,GK,Goalkeeper,30,90,3.0,0.0,3.0,0.3,0.3,1,12.0,29.0,43.0,1.0,1707.1,5.0,259.0,11.0,1.0,2.0,27.4
Lucas Chevalier,J15,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,5.0,0.0,5.0,0.7,0.7,1,2.0,10.0,40.0,8.0,1060.0,4.0,131.2,11.0,0.0,1.0,16.3
Anthony Lopes,J15,Lyon,French Ligue 1,POR,GK,Goalkeeper,33,90,6.0,0.0,5.0,1.8,1.8,1,6.0,24.0,43.0,4.0,1677.0,7.0,149.8,12.0,1.0,1.0,13.0
Guillaume Restes,J15,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,18,90,7.0,3.0,4.0,2.8,-0.2,0,0.0,0.0,16.0,2.0,336.0,6.0,138.0,8.0,0.0,0.0,0.0
Yvon Mvogo,J15,Lorient,French Ligue 1,SUI,GK,Goalkeeper,29,90,8.0,4.0,4.0,2.3,-1.7,0,2.0,7.0,14.0,5.0,490.0,6.0,217.8,12.0,0.0,0.0,0.0
Pau López,J15,Marseille,French Ligue 1,ESP,GK,Goalkeeper,28,90,8.0,2.0,6.0,1.5,-0.5,0,12.0,24.0,49.0,4.0,1626.8,5.0,234.0,15.0,2.0,1.0,12.2
Philipp Köhn,J16,Monaco,French Ligue 1,SUI,GK,Goalkeeper,25,90,2.0,1.0,1.0,0.6,-0.4,0,2.0,8.0,23.0,4.0,655.5,4.0,134.0,3.0,0.0,1.0,30.0
Anthony Lopes,J16,Lyon,French Ligue 1,POR,GK,Goalkeeper,33,90,4.0,0.0,4.0,0.8,0.8,1,4.0,26.0,28.0,1.0,1170.4,14.0,635.6,15.0,2.0,0.0,0.0
Arthur Desmas,J16,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,29,90,5.0,1.0,4.0,1.5,0.5,0,2.0,12.0,15.0,0.0,630.0,6.0,211.2,20.0,0.0,0.0,0.0
Marcin Bułka,J16,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,5.0,3.0,2.0,2.6,-0.4,0,2.0,2.0,27.0,3.0,504.9,2.0,30.0,6.0,0.0,1.0,13.5
Brice Samba,J16,Lens,French Ligue 1,FRA,GK,Goalkeeper,29,90,3.0,0.0,3.0,0.4,0.4,1,10.0,22.0,36.0,4.0,1360.8,5.0,256.0,19.0,1.0,1.0,16.2
Yehvann Diouf,J16,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,2.0,2.0,0.0,0.8,-1.2,0,2.0,3.0,21.0,2.0,506.1,3.0,69.9,20.0,0.0,2.0,27.6
Alban Lafont,J16,Nantes,French Ligue 1,FRA,GK,Goalkeeper,24,90,7.0,2.0,5.0,1.9,-0.1,0,1.0,2.0,25.0,6.0,525.0,5.0,161.0,7.0,0.0,1.0,13.8
Marco Bizot,J16,Brest,French Ligue 1,NED,GK,Goalkeeper,32,90,4.0,0.0,4.0,0.8,0.8,1,11.0,21.0,33.0,6.0,1214.4,7.0,378.0,23.0,0.0,0.0,0.0
Etrit Berisha,J6,Empoli,Italian Serie A,ALB,GK,Goalkeeper,34,90,2.0,0.0,2.0,0.1,0.1,1,2.0,18.0,23.0,2.0,1041.9,5.0,256.0,7.0,1.0,0.0,0.0
Guillermo Ochoa,J6,Salernitana,Italian Serie A,MEX,GK,Goalkeeper,38,90,6.0,1.0,5.0,1.5,0.5,0,3.0,16.0,42.0,5.0,1449.0,6.0,177.0,16.0,0.0,0.0,0.0
Guillaume Restes,J16,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,18,90,4.0,0.0,4.0,0.9,0.9,1,3.0,7.0,22.0,4.0,673.2,1.0,16.0,16.0,1.0,0.0,0.0
Steve Mandanda,J16,Rennes,French Ligue 1,FRA,GK,Goalkeeper,38,90,4.0,0.0,4.0,1.4,1.4,1,4.0,16.0,24.0,6.0,890.4,7.0,307.3,18.0,2.0,2.0,33.4
Yvon Mvogo,J16,Lorient,French Ligue 1,SUI,GK,Goalkeeper,29,90,9.0,2.0,7.0,2.4,0.4,0,2.0,5.0,27.0,5.0,780.3,5.0,135.0,7.0,1.0,0.0,0.0
Matz Sels,J16,Strasbourg,French Ligue 1,BEL,GK,Goalkeeper,31,90,1.0,1.0,0.0,0.8,-0.2,0,3.0,11.0,25.0,0.0,832.5,7.0,270.9,26.0,0.0,2.0,29.0
Alexandre Oukidja,J16,Metz,French Ligue 1,ALG,GK,Goalkeeper,35,90,3.0,1.0,2.0,0.8,-0.2,0,3.0,6.0,22.0,9.0,682.0,2.0,97.0,10.0,1.0,2.0,18.6
Benjamin Lecomte,J16,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,32,90,3.0,0.0,3.0,0.4,0.4,1,8.0,23.0,34.0,5.0,1312.4,8.0,331.2,35.0,2.0,0.0,0.0
Pau López,J16,Marseille,French Ligue 1,ESP,GK,Goalkeeper,29,90,2.0,1.0,1.0,0.5,-0.5,0,3.0,10.0,44.0,2.0,1214.4,2.0,74.0,4.0,0.0,3.0,76.5
Mory Diaw,J16,Clermont Foot,French Ligue 1,SEN,GK,Goalkeeper,30,90,6.0,2.0,4.0,2.1,0.1,0,7.0,21.0,45.0,1.0,1656.0,4.0,193.2,14.0,1.0,1.0,11.3
Lucas Chevalier,J16,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,2.0,1.0,1.0,1.2,0.2,0,3.0,9.0,29.0,5.0,922.2,3.0,105.9,17.0,1.0,0.0,0.0
Arnau Tenas,J16,Paris S-G,French Ligue 1,ESP,GK,Goalkeeper,22,90,3.0,1.0,2.0,0.7,-0.3,0,0.0,1.0,25.0,1.0,575.0,4.0,69.2,11.0,0.0,1.0,15.0
Anthony Lopes,J17,Lyon,French Ligue 1,POR,GK,Goalkeeper,33,90,0.0,0.0,0.0,0.0,0.0,1,7.0,14.0,30.0,6.0,1005.0,12.0,391.2,23.0,3.0,0.0,0.0
Alban Lafont,J17,Nantes,French Ligue 1,FRA,GK,Goalkeeper,24,90,7.0,1.0,6.0,2.0,1.0,0,1.0,7.0,24.0,6.0,717.6,2.0,126.0,11.0,3.0,1.0,13.2
Yehvann Diouf,J17,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,1.0,0.0,1.0,0.1,0.1,1,1.0,5.0,29.0,3.0,867.1,6.0,216.0,8.0,1.0,0.0,0.0
Arthur Desmas,J17,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,29,90,7.0,1.0,6.0,1.3,0.3,0,9.0,20.0,26.0,8.0,1105.0,9.0,333.0,18.0,0.0,0.0,0.0
Marcin Bułka,J17,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,3.0,0.0,3.0,0.5,0.5,1,3.0,8.0,23.0,4.0,623.3,1.0,50.0,15.0,2.0,0.0,0.0
Brice Samba,J17,Lens,French Ligue 1,FRA,GK,Goalkeeper,29,90,5.0,2.0,3.0,1.9,-0.1,0,5.0,13.0,37.0,6.0,1213.6,3.0,146.1,15.0,1.0,1.0,13.0
Gianluigi Donnarumma,J17,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,24,90,1.0,1.0,0.0,0.7,-0.3,0,0.0,1.0,22.0,2.0,499.4,5.0,119.0,6.0,0.0,0.0,0.0
Alexandre Oukidja,J17,Metz,French Ligue 1,ALG,GK,Goalkeeper,35,90,5.0,3.0,2.0,2.5,-0.5,0,6.0,25.0,30.0,3.0,1323.0,6.0,372.0,9.0,1.0,0.0,0.0
Matz Sels,J17,Strasbourg,French Ligue 1,BEL,GK,Goalkeeper,31,90,2.0,1.0,2.0,0.2,-0.8,0,4.0,12.0,16.0,0.0,689.6,6.0,235.2,8.0,0.0,0.0,0.0
Lucas Chevalier,J17,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,2.0,2.0,1.0,0.3,-1.7,0,1.0,5.0,29.0,4.0,667.0,4.0,106.0,12.0,1.0,1.0,14.0
Lorenzo Montipò,J6,Hellas Verona,Italian Serie A,ITA,GK,Goalkeeper,27,90,2.0,1.0,1.0,0.8,-0.2,0,12.0,36.0,42.0,1.0,2074.8,7.0,464.8,7.0,0.0,2.0,62.0
Marco Carnesecchi,J6,Atalanta,Italian Serie A,ITA,GK,Goalkeeper,23,90,2.0,0.0,2.0,0.2,0.2,1,5.0,20.0,28.0,7.0,1108.8,9.0,495.9,17.0,2.0,0.0,0.0
Guillaume Restes,J17,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,18,90,4.0,2.0,2.0,2.5,0.5,0,0.0,9.0,21.0,1.0,669.9,5.0,196.0,9.0,0.0,3.0,45.0
Philipp Köhn,J17,Monaco,French Ligue 1,SUI,GK,Goalkeeper,25,90,5.0,1.0,4.0,1.4,0.4,0,6.0,22.0,23.0,5.0,798.1,10.0,562.0,25.0,2.0,1.0,11.3
Marco Bizot,J17,Brest,French Ligue 1,NED,GK,Goalkeeper,32,90,3.0,0.0,3.0,0.6,0.6,1,4.0,13.0,47.0,7.0,1395.9,4.0,150.0,4.0,0.0,0.0,0.0
Yvon Mvogo,J17,Lorient,French Ligue 1,SUI,GK,Goalkeeper,29,90,7.0,4.0,3.0,2.4,-1.6,0,5.0,11.0,27.0,6.0,866.7,5.0,174.0,9.0,0.0,1.0,8.8
Benjamin Lecomte,J17,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,32,90,4.0,1.0,3.0,0.6,-0.4,0,7.0,15.0,20.0,4.0,690.0,11.0,470.8,24.0,1.0,0.0,0.0
Pau López,J17,Marseille,French Ligue 1,ESP,GK,Goalkeeper,29,90,6.0,1.0,5.0,1.9,0.9,0,2.0,4.0,18.0,2.0,498.6,2.0,68.0,9.0,0.0,1.0,11.3
Mory Diaw,J17,Clermont Foot,French Ligue 1,SEN,GK,Goalkeeper,30,90,11.0,3.0,8.0,2.7,-0.3,0,12.0,32.0,42.0,3.0,1810.2,6.0,397.8,18.0,1.0,4.0,86.4
Steve Mandanda,J17,Rennes,French Ligue 1,FRA,GK,Goalkeeper,38,90,6.0,1.0,5.0,1.1,0.1,0,1.0,11.0,33.0,5.0,1095.6,3.0,57.9,16.0,0.0,1.0,17.5
Pau López,J18,Marseille,French Ligue 1,ESP,GK,Goalkeeper,29,90,4.0,1.0,3.0,1.2,0.2,0,4.0,11.0,34.0,5.0,965.6,7.0,189.7,11.0,2.0,1.0,8.8
Matz Sels,J18,Strasbourg,French Ligue 1,BEL,GK,Goalkeeper,31,90,1.0,1.0,0.0,0.6,-0.4,0,1.0,6.0,32.0,5.0,857.6,4.0,89.2,12.0,0.0,0.0,0.0
Philipp Köhn,J18,Monaco,French Ligue 1,SUI,GK,Goalkeeper,25,90,5.0,3.0,2.0,2.5,-0.5,0,3.0,3.0,27.0,6.0,602.1,4.0,159.2,9.0,0.0,1.0,14.0
Yehvann Diouf,J18,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,5.0,1.0,4.0,1.2,0.2,0,6.0,13.0,30.0,9.0,1053.0,7.0,265.3,16.0,2.0,3.0,48.9
Steve Mandanda,J18,Rennes,French Ligue 1,FRA,GK,Goalkeeper,38,90,2.0,0.0,2.0,0.3,0.3,1,7.0,18.0,24.0,0.0,919.2,6.0,310.2,13.0,2.0,0.0,0.0
Marcin Bułka,J18,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,5.0,2.0,3.0,1.8,-0.2,0,0.0,1.0,31.0,2.0,657.2,1.0,18.0,12.0,1.0,1.0,12.2
Lucas Chevalier,J18,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,21.0,2.0,499.8,1.0,37.0,2.0,0.0,0.0,0.0
Yvon Mvogo,J18,Lorient,French Ligue 1,SUI,GK,Goalkeeper,29,90,10.0,3.0,7.0,3.4,0.4,0,5.0,15.0,37.0,9.0,1147.0,7.0,273.0,19.0,2.0,0.0,0.0
Marco Bizot,J18,Brest,French Ligue 1,NED,GK,Goalkeeper,32,90,4.0,0.0,4.0,1.0,1.0,1,5.0,10.0,29.0,7.0,965.7,1.0,64.0,7.0,0.0,4.0,75.2
Benjamin Lecomte,J18,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,32,90,9.0,2.0,7.0,2.6,0.6,0,8.0,17.0,24.0,7.0,876.0,10.0,282.0,28.0,0.0,0.0,0.0
Alban Lafont,J18,Nantes,French Ligue 1,FRA,GK,Goalkeeper,24,90,6.0,2.0,4.0,1.6,-0.4,0,2.0,4.0,22.0,2.0,523.6,4.0,131.2,11.0,1.0,2.0,31.2
Massamba Ndiaye,J18,Clermont Foot,French Ligue 1,SEN,GK,Goalkeeper,22,90,10.0,1.0,9.0,2.5,1.5,0,6.0,14.0,34.0,9.0,1077.8,6.0,271.8,27.0,1.0,0.0,0.0
Boris Radunović,J6,Cagliari,Italian Serie A,SRB,GK,Goalkeeper,27,90,6.0,3.0,3.0,2.4,-0.6,0,2.0,6.0,15.0,2.0,466.5,11.0,288.2,12.0,0.0,0.0,0.0
Marco Sportiello,J6,Milan,Italian Serie A,ITA,GK,Goalkeeper,31,90,6.0,1.0,5.0,0.7,-0.3,0,2.0,5.0,30.0,9.0,756.0,2.0,57.0,13.0,1.0,1.0,13.0
Alexandre Oukidja,J18,Metz,French Ligue 1,ALG,GK,Goalkeeper,35,90,2.0,1.0,1.0,1.0,0.0,0,6.0,17.0,23.0,4.0,922.3,5.0,263.0,6.0,1.0,1.0,8.5
Guillaume Restes,J18,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,18,90,2.0,0.0,2.0,0.6,0.6,1,3.0,8.0,21.0,3.0,567.0,3.0,117.9,19.0,0.0,0.0,0.0
Arthur Desmas,J18,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,29,90,2.0,1.0,1.0,0.9,-0.1,0,0.0,4.0,12.0,2.0,434.4,5.0,80.0,20.0,0.0,0.0,0.0
Anthony Lopes,J18,Lyon,French Ligue 1,POR,GK,Goalkeeper,33,90,7.0,3.0,4.0,2.1,-0.9,0,2.0,5.0,31.0,8.0,728.5,8.0,219.2,12.0,1.0,3.0,35.7
Brice Samba,J18,Lens,French Ligue 1,FRA,GK,Goalkeeper,29,90,7.0,2.0,5.0,2.0,0.0,0,4.0,13.0,24.0,3.0,787.2,5.0,217.0,9.0,1.0,0.0,0.0
Gianluigi Donnarumma,J18,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,24,90,5.0,0.0,4.0,1.9,1.9,1,2.0,4.0,22.0,2.0,550.0,7.0,163.1,14.0,0.0,1.0,14.0
Anthony Lopes,J19,Lyon,French Ligue 1,POR,GK,Goalkeeper,33,90,5.0,3.0,2.0,1.2,-1.8,0,1.0,6.0,31.0,7.0,809.1,3.0,54.0,5.0,0.0,1.0,14.7
Steve Mandanda,J19,Rennes,French Ligue 1,FRA,GK,Goalkeeper,38,90,6.0,2.0,4.0,0.6,-1.4,0,1.0,20.0,25.0,6.0,1062.5,7.0,457.1,18.0,1.0,0.0,0.0
Marcin Bułka,J19,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,1.0,0.0,1.0,0.0,0.0,1,4.0,5.0,38.0,5.0,855.0,4.0,99.2,5.0,0.0,0.0,0.0
Alexandre Oukidja,J19,Metz,French Ligue 1,ALG,GK,Goalkeeper,35,90,9.0,1.0,8.0,1.6,0.6,0,4.0,19.0,20.0,5.0,904.0,6.0,370.8,22.0,1.0,2.0,32.0
