Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Semir Smajlagić,Ħamrun Spartans FC,UEFA Europa Conference League,AM,Forward,BIH,27,9.8,113,4,2.45
Senne Lynen,Werder Bremen,German Bundesliga,DM,Midfielder,BEL,26,51.5,1059,12,4.29
Senny Mayulu,Paris S-G,"French Ligue 1, UEFA Champions League",AM,Midfielder,FRA,19,88.6,1029,16,5.54
Senou Coulibaly,AC Omonia,UEFA Europa Conference League,CB,Defender,MLI,31,8.8,142,2,4.4
Seny Koumbassa,Toulouse,French Ligue 1,CB,Defender,FRA,18,4.2,12,1,4.2
Seol Young-woo,Red Star,UEFA Europa League,RB,Defender,KOR,26,26.2,450,5,5.24
Sepp van den Berg,Brentford,English Premier League,CB,Defender,NED,23,59.0,1350,15,3.93
Serge Gnabry,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Forward,GER,30,78.6,782,14,5.61
Serge Raux Yao,Rapid Wien,UEFA Europa Conference League,CB,Defender,FRA,26,6.6,180,2,3.3
Sergei Muradyan,FC Noah,UEFA Europa Conference League,CB,Defender,ARM,21,18.5,360,4,4.62
Sergi Altimira,Betis,"Spanish La Liga, UEFA Europa League",DM,Midfielder,ESP,24,62.5,863,14,4.46
Sergi Cardona,Villarreal,"Spanish La Liga, UEFA Champions League",LB,Defender,ESP,26,79.1,1116,17,4.65
Sergi Darder,Mallorca,Spanish La Liga,AM,Forward,ESP,31,74.9,1106,15,4.99
Sergi Dominguez,Dinamo Zagreb,UEFA Europa League,CB,Defender,ESP,20,19.7,360,4,4.92
Sergi Roberto,Como,Italian Serie A,DM,Midfielder,ESP,33,14.2,185,5,2.84
Sergio Camello,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",AM,Forward,ESP,24,39.1,475,13,3.01
Sergio Carreira,Celta Vigo,"Spanish La Liga, UEFA Europa League",LM,Midfielder,ESP,25,68.5,1144,13,5.27
Sergio Córdova,Young Boys,UEFA Europa League,AM,Forward,VEN,28,10.1,210,5,2.02
Sergio Gómez,Real Sociedad,Spanish La Liga,LB,Defender,ESP,25,77.7,1018,15,5.18
Sergio Lozano,"Jagiellonia, Levante","Spanish La Liga, UEFA Europa Conference League",DM,Midfielder,ESP,26,11.2,74,3,3.73
Sergiño Dest,PSV Eindhoven,UEFA Champions League,LB,Defender,USA,25,20.9,277,4,5.22
Serhou Guirassy,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,GUI,29,84.5,1425,17,4.97
Serigne Thioune,Ħamrun Spartans FC,UEFA Europa Conference League,LW,Forward,ITA,21,20.1,256,4,5.03
Shaisen Attard,Ħamrun Spartans FC,UEFA Europa Conference League,CM,Midfielder,MLT,20,0.9,1,1,0.9
Shandre Campbell,Club Brugge,UEFA Champions League,RB,Defender,RSA,20,0.6,3,1,0.6
Shaqueel Van Persie,Feyenoord,UEFA Europa League,AM,Forward,NED,19,3.6,10,1,3.6
Sheraldo Becker,Osasuna,Spanish La Liga,AM,Midfielder,SUR,30,18.6,115,7,2.66
Shuto Machino,Gladbach,German Bundesliga,AM,Forward,JPN,26,42.6,514,12,3.55
Sidiki Cherif,Angers,French Ligue 1,AM,Forward,FRA,18,58.9,908,15,3.93
Sidoine Fogning,Slovan Bratislava,UEFA Europa Conference League,DM,Midfielder,CMR,23,1.0,1,1,1.0
Siebe Horemans,Utrecht,UEFA Europa League,RB,Defender,BEL,27,24.1,450,5,4.82
Sikou Niakaté,Braga,UEFA Europa League,CB,Defender,MLI,26,7.4,170,2,3.7
Silas Andersen,Häcken,UEFA Europa Conference League,DM,Midfielder,DEN,21,23.5,336,4,5.88
Silvan Widmer,Mainz 05,"German Bundesliga, UEFA Europa Conference League",WB,Midfielder,SUI,32,51.5,733,13,3.96
Simion Michez,Sigma Olomouc,UEFA Europa Conference League,LW,Forward,BEL,23,0.2,14,1,0.2
Simon Adingra,Sunderland,English Premier League,LW,Forward,CIV,23,24.1,319,9,2.68
Simon Ebonog,Le Havre,French Ligue 1,CM,Midfielder,CMR,21,49.6,554,13,3.82
Simon Gustafson,Häcken,UEFA Europa Conference League,LM,Midfielder,SWE,30,22.7,360,4,5.68
Simon Sohm,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CM,Midfielder,SUI,24,53.5,722,14,3.82
Simone Canestrelli,Pisa,Italian Serie A,CB,Defender,ITA,25,52.9,1170,13,4.07
Sinaly Diomande,Auxerre,French Ligue 1,CB,Defender,CIV,24,17.1,427,5,3.42
Sirlord Conteh,Heidenheim,German Bundesliga,AM,Forward,GER,29,16.6,236,4,4.15
Sivert Heltne Nilsen,Aberdeen,UEFA Europa Conference League,CM,Midfielder,NOR,34,5.0,27,1,5.0
Sivert Mannsverk,Sparta Prague,UEFA Europa Conference League,CM,Midfielder,NOR,23,5.9,75,1,5.9
Siyabonga Ngezana,FCSB,UEFA Europa League,CB,Defender,RSA,28,24.7,450,5,4.94
Skelly Alvero,Werder Bremen,German Bundesliga,CB,Defender,FRA,23,8.7,34,2,4.35
Slobodan Jakovljević,Zrinjski Mostar,UEFA Europa Conference League,CB,Defender,SRB,36,9.0,180,2,4.5
Sofiane Boufal,Union SG,UEFA Champions League,AM,Forward,MAR,32,11.2,55,3,3.73
Sofiane Diop,Nice,"French Ligue 1, UEFA Europa League",AM,Forward,FRA,25,104.1,1109,19,5.48
Sofyan Amrabat,Betis,"Spanish La Liga, UEFA Europa League",DM,Midfielder,MAR,29,49.3,722,11,4.48
Son,Ludogorets,UEFA Europa League,RB,Defender,ESP,31,22.7,387,5,4.54
Sondre Auklend,Bodø/Glimt,UEFA Champions League,RW,Forward,NOR,22,24.6,362,5,4.92
Sondre Brunstad Fet,Bodø/Glimt,UEFA Champions League,LM,Midfielder,NOR,28,18.5,337,5,3.7
Soner Aydoğdu,Samsunspor,UEFA Europa Conference League,CM,Midfielder,TUR,34,9.3,63,3,3.1
Soner Gönül,Samsunspor,UEFA Europa Conference League,CM,Defender,TUR,28,7.2,34,4,1.8
Soriba Diaoune,Lille,"French Ligue 1, UEFA Europa League",AM,Forward,FRA,18,10.3,5,2,5.15
Sota Kawasaki,Mainz 05,"German Bundesliga, UEFA Europa Conference League",WB,Midfielder,JPN,24,24.5,324,7,3.5
Sota Kitano,RB Salzburg,UEFA Europa League,RM,Midfielder,JPN,21,19.9,153,4,4.97
Soualiho Meïté,PAOK,UEFA Europa League,DM,Midfielder,FRA,31,20.9,390,5,4.18
Souffian El Karouani,Utrecht,UEFA Europa League,LB,Defender,MAR,25,23.3,394,5,4.66
Souleymane N'Diaye,Lausanne-Sport,UEFA Europa Conference League,AM,Forward,SUI,19,3.9,19,1,3.9
Soumaïla Coulibaly,"Brest, Strasbourg","French Ligue 1, UEFA Europa Conference League",AM,Defender,FRA,22,27.8,634,8,3.48
Soumaïla Diabaté,RB Salzburg,UEFA Europa League,CM,Midfielder,MLI,21,24.5,418,5,4.9
Soungoutou Magassa,West Ham,English Premier League,CM,Midfielder,FRA,22,27.9,360,9,3.1
Stanis Idumbo,"Monaco, Sevilla","French Ligue 1, Spanish La Liga, UEFA Champions League",LM,Midfielder,BEL,20,24.5,218,8,3.06
Stanislav Ivanov,Ludogorets,UEFA Europa League,LB,Midfielder,BUL,26,18.1,102,4,4.53
Stanislav Lobotka,Napoli,"Italian Serie A, UEFA Champions League",CM,Midfielder,SVK,31,58.6,1023,14,4.19
Stanley N'Soki,Union Berlin,German Bundesliga,CB,Defender,FRA,26,5.1,77,1,5.1
Stavros Pilios,AEK Athens,UEFA Europa Conference League,LB,Defender,GRE,24,17.7,257,3,5.9
Stavros Pnevmonidis,Olympiacos,UEFA Champions League,LM,Midfielder,GRE,19,2.9,16,1,2.9
Stefan Baiaram,CS U Craiova,UEFA Europa Conference League,AM,Forward,ROU,22,16.1,142,3,5.37
Stefan Bell,Mainz 05,"German Bundesliga, UEFA Europa Conference League",CB,Defender,GER,34,47.6,534,12,3.97
Stefan Gartenmann,Ferencváros,UEFA Europa League,CB,Defender,SUI,28,13.1,253,3,4.37
Stefan Hierländer,Sturm Graz,UEFA Europa League,CM,Defender,AUT,34,7.4,32,2,3.7
Stefan Lainer,RB Salzburg,UEFA Europa League,RB,Defender,AUT,33,26.9,450,5,5.38
Stefan Posch,Como,Italian Serie A,RB,Defender,AUT,28,42.3,289,9,4.7
Stefan Schimmer,Heidenheim,German Bundesliga,AM,Forward,GER,31,35.5,296,8,4.44
Stefan Simić,AC Omonia,UEFA Europa Conference League,CB,Defender,CZE,30,12.5,258,3,4.17
Stefan de Vrij,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,NED,33,23.8,405,5,4.76
Stefano Moreo,Pisa,Italian Serie A,AM,Forward,ITA,32,37.4,523,12,3.12
Stefano Sabelli,Genoa,Italian Serie A,RB,Defender,ITA,32,18.7,259,5,3.74
Stefano Surdanovic,Zrinjski Mostar,UEFA Europa Conference League,AM,Forward,SRB,27,7.9,133,3,2.63
Stefano Vecchia,Malmö,UEFA Europa League,AM,Forward,SWE,30,11.6,33,3,3.87
Stefanos Tzimas,Brighton,English Premier League,AM,Forward,GRE,19,21.7,138,9,2.41
Stephan El Shaarawy,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,ITA,33,60.1,378,12,5.01
Stephan Zagadou,Le Havre,French Ligue 1,CB,Defender,FRA,17,2.9,82,2,1.45
Stephen Eustáquio,Porto,UEFA Europa League,RM,Midfielder,CAN,28,12.0,168,3,4.0
Stevan Jovetić,AC Omonia,UEFA Europa Conference League,AM,Forward,MNE,36,10.2,84,2,5.1
Steve Kapuadi,Legia Warsaw,UEFA Europa Conference League,CB,Defender,COD,27,7.4,270,3,2.47
Steven Berghuis,Ajax,UEFA Champions League,RW,Forward,NED,33,2.1,45,1,2.1
Stijn Meijer,Ħamrun Spartans FC,UEFA Europa Conference League,CB,Defender,NED,25,4.2,20,2,2.1
Stjepan Radeljić,Rijeka,UEFA Europa Conference League,CB,Defender,BIH,28,8.5,174,2,4.25
Strahinja Pavlović,Milan,Italian Serie A,CB,Defender,SRB,24,55.7,1102,13,4.28
Stratos Svarnas,Raków,UEFA Europa Conference League,CB,Defender,GRE,28,23.6,360,4,5.9
Stuart Armstrong,Aberdeen,UEFA Europa Conference League,CM,Midfielder,SCO,33,18.3,220,4,4.57
Suat Serdar,Hellas Verona,Italian Serie A,CM,Midfielder,GER,28,46.5,757,9,5.17
Sven Botman,Newcastle Utd,"English Premier League, UEFA Champions League",CB,Defender,NED,25,59.1,941,14,4.22
Sven Mijnans,AZ Alkmaar,UEFA Europa Conference League,CM,Midfielder,NED,25,23.0,333,4,5.75
Sven Xerri,Ħamrun Spartans FC,UEFA Europa Conference League,RB,Defender,MLT,20,5.0,21,2,2.5
Sverrir Ingi Ingason,Panathinaikos,UEFA Europa League,CB,Defender,ISL,32,11.9,270,3,3.97
Svetozar Marković,Viktoria Plzeň,UEFA Europa League,CB,Defender,SRB,25,3.9,29,2,1.95
Sávio,Manchester City,"English Premier League, UEFA Champions League",LM,Midfielder,BRA,21,68.6,748,16,4.29
Sævar Magnússon,Brann,UEFA Europa League,AM,Forward,ISL,25,10.1,148,2,5.05
Séamus Coleman,Everton,English Premier League,RB,Defender,IRL,37,3.8,11,3,1.27
Sébastien Haller,Utrecht,UEFA Europa League,AM,Forward,CIV,31,13.0,293,5,2.6
Sékou Fofana,Lausanne-Sport,UEFA Europa Conference League,LB,Defender,CIV,22,14.6,84,3,4.87
Sérigné Diop,Brest,French Ligue 1,AM,Forward,SEN,20,4.1,12,2,2.05
Tadjidine Mmadi,Marseille,"French Ligue 1, UEFA Champions League",LW,Forward,FRA,18,5.9,17,3,1.97
Taha Abdi Ali,Malmö,UEFA Europa League,AM,Forward,SWE,27,7.3,24,2,3.65
Taison,PAOK,UEFA Europa League,LW,Forward,BRA,37,21.9,242,4,5.48
Taiwo Awoniyi,Nott'ham Forest,English Premier League,AM,Forward,NGA,28,8.7,135,4,2.17
Tajon Buchanan,Villarreal,"Spanish La Liga, UEFA Champions League",RM,Midfielder,CAN,26,81.3,1188,19,4.28
Takefusa Kubo,Real Sociedad,Spanish La Liga,RM,Midfielder,JPN,24,69.0,753,13,5.31
Takuma Asano,Mallorca,Spanish La Liga,AM,Forward,JPN,31,22.8,315,10,2.28
Takumi Minamino,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,JPN,30,85.2,1110,18,4.73
Takuto Oshima,FC Noah,UEFA Europa Conference League,CM,Midfielder,JPN,27,16.4,280,4,4.1
Talisca,Fenerbahçe,UEFA Europa League,AM,Forward,BRA,31,20.5,247,4,5.12
Taneli Hämäläinen,KuPS,UEFA Europa Conference League,CB,Defender,FIN,24,16.2,219,3,5.4
Tanguy Coulibaly,Samsunspor,UEFA Europa Conference League,RM,Midfielder,FRA,24,11.5,134,2,5.75
Tanguy Ndombele,Nice,French Ligue 1,AM,Forward,FRA,28,7.9,14,1,7.9
Tanguy Nianzou,Sevilla,Spanish La Liga,CB,Defender,FRA,23,23.4,306,5,4.68
Tanguy Zoukrou,Young Boys,UEFA Europa League,CB,Defender,FRA,22,19.6,355,5,3.92
Tani Oluwaseyi,Villarreal,"Spanish La Liga, UEFA Champions League",AM,Forward,CAN,25,59.4,627,16,3.71
Tanner Tessmann,Lyon,"French Ligue 1, UEFA Europa League",DM,Midfielder,USA,24,84.6,1331,19,4.45
Taofeek Ismaheel,Lech Poznań,UEFA Europa Conference League,RW,Forward,NGA,25,23.6,188,4,5.9
Taras Mykhavko,Dynamo Kyiv,UEFA Europa Conference League,CB,Defender,UKR,20,20.3,237,4,5.07
Taras Romanchuk,Jagiellonia,UEFA Europa Conference League,CM,Midfielder,POL,34,20.9,345,4,5.22
Tarik Muharemovic,Sassuolo,Italian Serie A,CB,Defender,BIH,22,52.2,990,11,4.75
Tariq Lamptey,Fiorentina,Italian Serie A,CB,Defender,GHA,24,5.2,25,2,2.6
Tawanda Chirewa,Wolves,English Premier League,RM,Midfielder,ZIM,22,2.6,22,1,2.6
Teles,CS U Craiova,UEFA Europa Conference League,CM,Midfielder,POR,28,19.4,219,4,4.85
Telli Siwe,Auxerre,French Ligue 1,CB,Defender,FRA,20,8.9,225,3,2.97
Terem Moffi,Nice,"French Ligue 1, UEFA Europa League",AM,Forward,NGA,26,50.0,616,13,3.85
Terry Yegbe,Metz,French Ligue 1,CB,Defender,GHA,24,53.5,1021,12,4.46
Tete Morente,Lecce,Italian Serie A,LW,Forward,ESP,28,52.5,796,12,4.38
Tetê,Panathinaikos,UEFA Europa League,RW,Forward,BRA,25,36.6,379,5,7.32
Teun Koopmeiners,Juventus,"Italian Serie A, UEFA Champions League",CM,Midfielder,NED,27,80.6,1229,18,4.48
Thelo Aasgaard,Rangers,UEFA Europa League,AM,Forward,NOR,23,20.8,289,5,4.16
Theo Bair,"Auxerre, Lausanne-Sport","French Ligue 1, UEFA Europa Conference League",AM,Forward,CAN,26,26.1,334,6,4.35
Thiago,Brentford,English Premier League,AM,Forward,BRA,24,59.1,1222,15,3.94
Thiago Almada,Atlético Madrid,"Spanish La Liga, UEFA Champions League",LM,Midfielder,ARG,24,58.8,434,11,5.35
Thibault De Smet,Paris FC,French Ligue 1,LB,Defender,BEL,27,56.7,842,12,4.73
Thierno Barry,Everton,English Premier League,AM,Forward,FRA,23,39.9,691,15,2.66
Thierry Correia,Valencia,Spanish La Liga,RB,Defender,POR,26,46.0,697,10,4.6
Thijs Dallinga,Bologna,"Italian Serie A, UEFA Europa League",AM,Forward,NED,25,62.8,610,17,3.69
Thilo Kehrer,Monaco,"French Ligue 1, UEFA Champions League",CB,Defender,GER,29,72.0,1165,15,4.8
Thomas Delaine,Le Havre,French Ligue 1,LB,Defender,FRA,33,20.1,200,5,4.02
Thomas Delaney,FC Copenhagen,UEFA Champions League,CM,Midfielder,DEN,34,9.3,131,2,4.65
Thomas Keller,Heidenheim,German Bundesliga,CB,Defender,GER,26,9.3,143,3,3.1
Thomas Kristensen,Udinese,Italian Serie A,CB,Defender,DEN,23,21.4,450,5,4.28
Thomas Lemar,Girona,Spanish La Liga,AM,Forward,FRA,30,31.1,223,6,5.18
Thomas Meunier,Lille,"French Ligue 1, UEFA Europa League",RB,Defender,BEL,34,72.2,1217,15,4.81
Thomas Partey,Villarreal,"Spanish La Liga, UEFA Champions League",CM,Midfielder,GHA,32,58.6,798,15,3.91
Thore Pedersen,Brann,UEFA Europa League,RB,Defender,NOR,29,22.6,113,5,4.52
Théo Le Bris,Lorient,French Ligue 1,WB,Midfielder,FRA,23,55.3,837,14,3.95
Tiago Dantas,Rijeka,UEFA Europa Conference League,CM,Midfielder,POR,24,12.2,126,3,4.07
Tiago Gabriel,Lecce,Italian Serie A,CB,Defender,POR,20,59.1,1182,14,4.22
Tiago Gouveia,Nice,"French Ligue 1, UEFA Europa League",WB,Midfielder,POR,24,39.6,523,12,3.3
Tiago Santos,Lille,"French Ligue 1, UEFA Europa League",RB,Defender,POR,23,27.3,316,6,4.55
Tiago Silva,Lyon,UEFA Europa League,RM,Midfielder,POR,18,3.6,22,1,3.6
Tiago Tomás,Stuttgart,"German Bundesliga, UEFA Europa League",AM,Forward,POR,23,70.9,825,16,4.43
Tidiam Gomis,RB Leipzig,German Bundesliga,AM,Forward,FRA,19,15.3,65,5,3.06
Tigran Barseghyan,Slovan Bratislava,UEFA Europa Conference League,AM,Forward,ARM,32,15.5,244,3,5.17
Tihomir Kostadinov,Sigma Olomouc,UEFA Europa Conference League,DM,Midfielder,MKD,29,14.6,155,3,4.87
Tijjani Noslin,Lazio,Italian Serie A,AM,Forward,NED,26,25.4,115,9,2.82
Tijjani Reijnders,Manchester City,"English Premier League, UEFA Champions League",CM,Midfielder,NED,27,85.2,1305,19,4.48
Tim Iroegbunam,Everton,English Premier League,DM,Midfielder,ENG,22,38.1,486,11,3.46
Tim Kleindienst,Gladbach,German Bundesliga,AM,Forward,GER,30,2.9,2,2,1.45
Tim Lemperle,Hoffenheim,German Bundesliga,AM,Forward,GER,23,64.4,827,12,5.37
Tim Oermann,Sturm Graz,UEFA Europa League,RB,Defender,GER,22,10.1,189,3,3.37
Tim Siersleben,Heidenheim,German Bundesliga,CB,Defender,GER,25,41.4,762,10,4.14
Tim Skarke,Union Berlin,German Bundesliga,AM,Defender,GER,29,34.2,333,10,3.42
Tim Trummer,RB Salzburg,UEFA Europa League,LB,Defender,AUT,19,6.5,16,2,3.25
Timi Elšnik,Red Star,UEFA Europa League,DM,Midfielder,SVN,27,21.8,390,5,4.36
Timo Hübers,Köln,German Bundesliga,CB,Defender,GER,29,37.9,675,8,4.74
Timothy Castagne,Fulham,English Premier League,LB,Defender,BEL,30,40.9,538,11,3.72
Timothy Ouma,Lech Poznań,UEFA Europa Conference League,DM,Midfielder,KEN,21,11.6,270,3,3.87
Timothy Weah,Marseille,"French Ligue 1, UEFA Champions League",LW,Forward,USA,25,70.3,1070,16,4.39
Timothée Kolodziejczak,Paris FC,French Ligue 1,CB,Defender,FRA,34,14.8,122,5,2.96
Tjay De Barr,Red Imps,UEFA Europa Conference League,AM,Forward,GIB,25,23.7,360,4,5.92
Tjaš Begić,Parma,Italian Serie A,LB,Defender,SVN,22,0.7,1,1,0.7
Tobias Gulliksen,Rapid Wien,UEFA Europa Conference League,AM,Forward,NOR,22,13.6,243,4,3.4
Tobias Thomsen,Breiðablik,UEFA Europa Conference League,AM,Forward,DEN,33,8.5,85,2,4.25
Tobias Weigel,Heidenheim,German Bundesliga,AM,Forward,GER,18,1.7,2,1,1.7
Tochi Chukwuani,Sturm Graz,UEFA Europa League,DM,Midfielder,DEN,22,17.7,332,4,4.42
Tolis Konstantopoulos,Raków,UEFA Europa Conference League,CB,Defender,GRE,23,8.3,57,2,4.15
Tolu Arokodare,Wolves,English Premier League,AM,Forward,NGA,25,23.3,289,10,2.33
Tom Bischof,Bayern Munich,"German Bundesliga, UEFA Champions League",LB,Defender,GER,20,57.0,634,16,3.56
Tom Cairney,Fulham,English Premier League,DM,Midfielder,SCO,34,19.2,206,8,2.4
Tom Krauß,Köln,German Bundesliga,CM,Midfielder,GER,24,37.1,481,9,4.12
Tom Louchet,Nice,"French Ligue 1, UEFA Europa League",CM,Midfielder,FRA,22,71.5,901,16,4.47
Tom Rothe,Union Berlin,German Bundesliga,CB,Defender,GER,21,46.9,543,12,3.91
Tom Watson,Brighton,English Premier League,LW,Forward,ENG,19,4.8,42,2,2.4
Toma Bašić,Lazio,Italian Serie A,LM,Midfielder,CRO,29,42.8,751,10,4.28
Tomasz Kędziora,PAOK,UEFA Europa League,CB,Defender,POL,31,19.5,286,4,4.88
Tomasz Pieńko,Raków,UEFA Europa Conference League,LB,Forward,POL,21,20.6,185,4,5.15
Tomi Horvat,Sturm Graz,UEFA Europa League,RW,Forward,SVN,26,26.9,359,5,5.38
Tommaso Baldanzi,Roma,Italian Serie A,AM,Forward,ITA,22,40.6,351,9,4.51
Tommaso Barbieri,Cremonese,Italian Serie A,RW,Forward,ITA,23,35.1,674,9,3.9
Tommaso Pobega,Bologna,"Italian Serie A, UEFA Europa League",DM,Midfielder,ITA,26,32.6,685,12,2.72
Tomás Araújo,Benfica,UEFA Champions League,CB,Defender,POR,23,15.4,208,4,3.85
Tomás Händel,Red Star,UEFA Europa League,CM,Midfielder,POR,25,24.5,416,5,4.9
Tomáš Chorý,Slavia Prague,UEFA Champions League,AM,Forward,CZE,30,17.3,349,5,3.46
Tomáš Holeš,Slavia Prague,UEFA Champions League,CB,Defender,CZE,32,8.0,53,2,4.0
Tomáš Huk,Sigma Olomouc,UEFA Europa Conference League,CB,Defender,SVK,30,3.2,90,1,3.2
Tomáš Ladra,Viktoria Plzeň,UEFA Europa League,AM,Midfielder,CZE,28,19.0,268,5,3.8
Tomáš Souček,West Ham,English Premier League,DM,Midfielder,CZE,30,34.8,558,12,2.9
Tomáš Vlček,Slavia Prague,UEFA Champions League,CB,Defender,CZE,24,12.8,246,3,4.27
Toni Borevkovic,Samsunspor,UEFA Europa Conference League,CB,Defender,CRO,28,9.0,107,3,3.0
Toni Fernández,Barcelona,Spanish La Liga,AM,Forward,ESP,17,2.1,45,1,2.1
Toni Fruk,Rijeka,UEFA Europa Conference League,CM,Midfielder,CRO,24,18.2,264,3,6.07
Toni Kolega,Red Imps,UEFA Europa Conference League,RB,Defender,CRO,27,21.4,360,4,5.35
Toni Lato,Mallorca,Spanish La Liga,LB,Defender,ESP,27,9.8,159,4,2.45
Toni Majić,Zrinjski Mostar,UEFA Europa Conference League,AM,Defender,CRO,19,3.1,94,2,1.55
Toni Martínez,Alavés,Spanish La Liga,AM,Forward,ESP,28,44.1,894,14,3.15
Toon Raemaekers,Ferencváros,UEFA Europa League,CB,Defender,BEL,25,24.3,450,5,4.86
Topi Keskinen,Aberdeen,UEFA Europa Conference League,LM,Midfielder,FIN,22,17.2,205,4,4.3
Toral Bayramov,Qarabağ,UEFA Champions League,LB,Defender,AZE,24,13.6,96,5,2.72
Torbjørn Heggem,Bologna,"Italian Serie A, UEFA Europa League",CB,Defender,NOR,26,61.9,1232,15,4.13
Toscano,Red Imps,UEFA Europa Conference League,LB,Defender,ESP,34,8.8,79,2,4.4
Tosin Adarabioyo,Chelsea,"English Premier League, UEFA Champions League",CB,Defender,ENG,28,55.3,786,12,4.61
Tosin Aiyegun,Lorient,French Ligue 1,AM,Forward,BEN,27,55.4,710,14,3.96
Toti Gomes,Wolves,English Premier League,CB,Defender,POR,26,39.9,794,10,3.99
Trai Hume,Sunderland,English Premier League,RB,Defender,NIR,23,72.4,1272,15,4.83
Trent Alexander-Arnold,Real Madrid,"Spanish La Liga, UEFA Champions League",RB,Defender,ENG,27,45.3,496,11,4.12
Trevoh Chalobah,Chelsea,"English Premier League, UEFA Champions League",CB,Defender,ENG,26,82.5,1515,18,4.58
Trevor Clarke,Shamrock Rovers,UEFA Europa Conference League,AM,Forward,IRL,27,0.9,19,1,0.9
Troy Parrott,AZ Alkmaar,UEFA Europa Conference League,AM,Forward,IRL,23,15.1,190,3,5.03
Tsuyoshi Watanabe,Feyenoord,UEFA Europa League,CB,Defender,JPN,28,24.2,325,5,4.84
Tudor Băluță,CS U Craiova,UEFA Europa Conference League,CM,Midfielder,ROU,26,15.0,198,4,3.75
Tuomas Ollila,Paris FC,French Ligue 1,LB,Defender,FIN,25,15.1,196,5,3.02
Tylel Tati,Nantes,French Ligue 1,CB,Defender,FRA,17,54.3,1233,14,3.88
Tyler Adams,Bournemouth,English Premier League,DM,Midfielder,USA,26,65.1,1192,14,4.65
Tyler Burey,Zrinjski Mostar,UEFA Europa Conference League,AM,Forward,ENG,23,1.5,61,2,0.75
Tyler Dibling,Everton,English Premier League,RW,Forward,ENG,19,11.5,80,6,1.92
Tyler Morton,Lyon,"French Ligue 1, UEFA Europa League",CM,Midfielder,ENG,23,90.1,1381,18,5.01
Tyrese Asante,Maccabi Tel Aviv,UEFA Europa League,RB,Defender,NED,23,26.5,450,5,5.3
Tyrhys Dolan,Espanyol,Spanish La Liga,RW,Forward,ENG,23,75.8,1063,15,5.05
Tyrick Mitchell,Crystal Palace,"English Premier League, UEFA Europa Conference League",WB,Midfielder,ENG,26,81.8,1613,18,4.54
Tyrique George,Chelsea,"English Premier League, UEFA Champions League",AM,Forward,ENG,19,29.1,303,8,3.64
Tyrone Mings,Aston Villa,"English Premier League, UEFA Europa League",CB,Defender,ENG,32,30.3,589,8,3.79
Téo Barisic,Lyon,UEFA Europa League,CB,Defender,CRO,21,2.6,22,1,2.6
Ugo Raghouber,Lille,"French Ligue 1, UEFA Europa League",DM,Midfielder,FRA,22,7.5,63,2,3.75
Ulisses Garcia,Marseille,"French Ligue 1, UEFA Champions League",LB,Defender,SUI,29,22.3,324,6,3.72
Ulrik Mathisen,Brann,UEFA Europa League,RW,Forward,NOR,26,19.8,292,5,3.96
Umar Sadiq,Real Sociedad,Spanish La Liga,AM,Forward,NGA,28,13.3,152,5,2.66
Umut Tohumcu,Hoffenheim,German Bundesliga,CM,Midfielder,GER,21,14.2,135,5,2.84
Unai Elgezabal,Levante,Spanish La Liga,CB,Defender,ESP,32,40.9,932,11,3.72
Unai Gómez,Athletic Club,"Spanish La Liga, UEFA Champions League",AM,Forward,ESP,22,36.4,473,14,2.6
Unai López,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",CM,Midfielder,ESP,30,80.3,975,16,5.02
Unai Núñez,Hellas Verona,Italian Serie A,CB,Defender,ESP,28,45.6,846,11,4.15
Unai Vencedor Paris,Levante,Spanish La Liga,CM,Midfielder,ESP,25,36.2,516,8,4.53
Urko González,"Espanyol, Real Sociedad",Spanish La Liga,CM,Midfielder,ESP,24,41.9,724,14,2.99
Urko Izeta,Athletic Club,Spanish La Liga,AM,Forward,ESP,26,12.8,47,5,2.56
Uroš Radaković,Nantes,French Ligue 1,CB,Defender,SRB,31,7.1,24,4,1.78
Vakoun Bayo,Udinese,Italian Serie A,AM,Forward,CIV,28,25.5,197,7,3.64
Vakoun Issouf Bayo,Udinese,Italian Serie A,AM,Forward,CIV,28,5.7,92,2,2.85
Valdemar Andreasen,Midtjylland,UEFA Europa League,AM,Forward,DEN,20,23.3,141,5,4.66
