Player,Nationality,Team,League,Position,General Position,Age,Minutes,Goals,Assists,Shots Total,Shots on Target,Expected Goals (xG),Non-Penalty Expected Goals (npxG),Penalty Kicks Made,Penalty Kicks Attempted,Shot-Creating Actions (SCA),Goal-Creating Actions (GCA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Crosses,Expected Assists (xA),Expected Assisted Goals (xAG),Passes Completed,Passes Attempted,Progressive Passes,Through Balls,Switches,Passes Blocked,Passes Offside,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Passing Distance (Total),Progressive Passing Distance (Total),Progressive Runs,Carries,Progressive Carries,Carrying Distance (Total),Progressive Carrying Distance (Total),Carries into Final Third,Carries into Penalty Area,Take-Ons Attempted,Successful Take-Ons,Times Tackled During Take-On,Tackles,Tackles Won,Tackles in Defensive Third,Tackles in Middle Third,Tackles in Attacking Third,Dribblers Tackled,Dribbles Challenged,Challenges Lost,Interceptions,Blocks,Shots Blocked,Clearances,Errors Leading to Shot,Ball Recoveries,Miscontrols,Dispossessed,Ball Losses,Passes Received,Progressive Passes Received,Touches,Touches in Defensive Penalty Area,Touches in Defensive Third,Touches in Middle Third,Touches in Attacking Third,Touches in Attacking Penalty Area,Live-Ball Touches,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalties Kicks Conceded,Penalties Kicks Won,Own Goals,Aerials Won,Aerials Lost,Total Aerials,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels Won,Efficiency,Matches,% Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Siemen Voet,BEL,Slovan Bratislava,UEFA Champions League,CB,Defender,24,255,0.0,0.0,0.71,0.35,0.07,0.07,0.0,0.0,0.35,0.0,0.35,4.24,0.71,0.0,0.71,0.04,0.0,43.76,53.29,3.18,0.0,0.35,1.06,0.35,48.35,4.59,1.41,19.76,22.24,20.12,21.53,3.53,7.76,814.59,310.94,0.71,30.0,0.71,148.24,94.59,0.35,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.35,0.0,0.35,1.06,0.71,1.06,1.76,0.71,4.94,0.0,2.47,0.0,0.0,0.0,41.65,1.06,63.18,4.94,28.94,29.29,4.94,1.41,63.18,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,1.41,1.06,2.47,5.65,0.35,2.12,1.06,-0.07,1,0.0,57.09,0.0,88.85,93.45,45.49,151.43,100.0
Sikou Niakaté,MLI,Braga,UEFA Europa League,CB,Defender,25,436,0.21,0.0,0.21,0.21,0.1,0.1,0.0,0.0,0.83,0.0,0.41,3.72,0.0,0.0,0.21,0.0,0.02,44.79,54.91,1.65,0.0,0.0,0.83,0.21,53.05,1.65,1.65,13.21,16.1,25.8,27.87,5.37,9.08,879.98,375.28,0.62,36.74,0.62,145.32,69.77,0.21,0.0,0.62,0.21,0.41,0.62,0.62,0.21,0.41,0.0,0.41,1.03,0.62,1.65,1.44,1.24,4.33,0.0,3.92,0.62,0.21,0.83,41.7,0.21,65.44,8.88,35.3,29.11,1.44,0.83,65.44,0.62,0.21,0.21,1.03,0.83,0.0,0.0,0.0,0.0,3.1,1.86,4.95,3.1,0.83,0.83,1.65,0.1,1,0.21,62.63,0.0,82.05,92.57,59.14,160.19,33.87
Silas Katompa,COD,Red Star,UEFA Champions League,RW,Forward,26,618,0.29,0.0,1.75,0.58,0.17,0.17,0.0,0.0,1.6,0.15,0.87,2.04,0.58,0.15,2.48,0.09,0.07,13.11,20.97,2.62,0.58,0.29,0.87,0.44,20.1,0.44,0.0,5.83,7.86,6.12,8.45,1.02,2.62,225.0,57.82,2.33,22.28,2.33,153.64,65.68,1.02,0.87,3.93,2.48,1.31,1.46,1.02,0.73,0.73,0.0,0.58,1.75,1.17,0.73,0.73,0.0,0.58,0.0,3.79,2.91,2.77,5.68,23.88,6.12,32.91,0.73,5.1,15.15,13.83,3.5,32.91,0.15,0.0,0.0,1.75,1.17,0.44,0.0,0.0,0.0,0.29,1.75,2.04,13.4,1.75,5.1,2.77,0.12,1,0.29,14.22,0.0,74.17,72.43,38.93,135.78,63.1
Silvan Widmer,SUI,Mainz 05,German Bundesliga,WB,Midfielder,32,504,0.0,0.18,0.54,0.18,0.04,0.04,0.0,0.0,1.79,0.36,0.36,2.68,1.07,0.36,2.14,0.05,0.07,37.14,50.18,4.11,0.0,0.0,0.71,0.18,40.0,10.0,0.18,18.21,21.61,14.11,19.64,4.29,7.14,649.82,213.93,0.54,26.07,0.54,85.36,20.0,0.54,0.18,0.71,0.0,0.71,1.96,0.89,0.54,1.07,0.36,1.43,2.14,0.71,0.89,1.25,0.18,4.82,0.0,2.86,1.43,0.54,1.96,33.93,6.43,64.82,4.64,18.04,25.89,21.25,2.14,64.82,0.54,0.0,0.0,0.89,0.71,0.36,0.0,0.0,0.0,2.14,2.5,4.64,11.61,2.14,3.75,3.04,-0.04,1,0.0,46.12,0.0,84.27,71.84,60.08,89.68,0.0
Silvi Clúa,ESP,Girona,"Spanish La Liga, UEFA Champions League",CM,Midfielder,19,241,0.0,0.0,0.75,0.37,0.0,0.0,0.0,0.0,1.49,0.0,0.37,1.87,0.0,0.0,0.0,0.0,0.0,36.97,45.56,1.49,0.0,0.0,1.12,0.75,44.07,0.75,0.75,15.68,18.3,17.18,19.79,2.24,3.36,611.7,140.41,1.49,30.25,1.49,219.96,91.12,1.12,0.37,1.87,1.12,0.75,3.36,2.99,1.87,1.12,0.37,1.87,2.61,0.75,0.75,0.37,0.0,2.99,0.0,2.24,1.12,0.0,1.12,36.6,1.12,56.02,4.11,16.43,34.73,6.35,1.12,56.02,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,2.24,1.12,3.36,5.6,1.49,1.49,5.6,0.0,1,0.0,66.67,0.0,85.68,86.81,66.67,107.07,59.89
Silvère Ganvoula M'Boussy,CGO,"Monza, Young Boys","Italian Serie A, UEFA Champions League",AM,Forward,28,812,0.11,0.0,1.88,0.78,0.22,0.22,0.0,0.0,1.11,0.0,0.22,0.78,0.22,0.0,0.44,0.0,0.02,9.31,14.85,0.89,0.0,0.0,0.78,0.0,12.97,1.88,0.0,5.21,7.32,3.44,5.54,0.44,0.67,142.43,18.62,1.22,14.74,1.22,78.58,27.16,1.22,1.0,2.11,0.55,1.33,0.11,0.11,0.0,0.0,0.11,0.11,0.67,0.55,0.22,0.33,0.22,1.55,0.0,1.44,3.33,1.33,4.66,18.84,4.43,26.05,1.77,2.33,12.86,11.31,3.1,26.05,0.11,0.0,0.0,1.55,1.11,0.55,0.0,0.0,0.0,3.77,3.44,7.2,7.76,1.11,4.32,0.78,-0.11,1,0.11,52.36,0.0,71.17,62.09,65.67,354.55,26.07
Simion Michez,BEL,Slavia Prague,UEFA Europa League,RW,Forward,22,368,0.0,0.0,3.42,1.22,0.15,0.15,0.0,0.0,2.93,0.0,0.98,0.73,0.73,0.73,4.4,0.02,0.0,19.57,29.1,1.71,0.0,0.0,0.98,0.49,26.66,1.96,0.24,11.74,13.94,3.67,7.09,1.96,3.91,275.38,82.17,2.45,20.79,2.45,135.24,52.83,1.22,0.24,1.96,0.49,1.47,2.2,1.47,0.24,1.71,0.24,1.22,1.71,0.49,0.98,2.2,0.24,1.71,0.0,6.6,3.18,1.22,4.4,25.43,6.85,47.93,2.45,7.58,16.88,24.21,4.65,47.93,0.0,0.0,0.0,0.98,1.71,0.0,0.0,0.0,0.0,1.22,2.2,3.42,13.45,2.93,6.36,3.18,-0.15,1,0.0,35.67,0.0,84.22,51.76,50.13,92.98,25.0
Simon Adingra,CIV,Brighton,English Premier League,LW,Forward,23,1013,0.18,0.18,2.58,0.71,0.19,0.19,0.0,0.0,4.0,0.62,1.33,0.44,1.42,0.44,3.2,0.21,0.21,23.81,31.1,1.6,0.18,0.0,1.07,0.09,30.21,0.8,0.0,15.28,17.86,6.75,8.8,1.33,2.22,343.39,69.48,4.18,30.21,4.18,207.99,107.06,1.69,2.4,4.26,1.87,2.22,1.95,1.24,0.89,0.62,0.44,0.8,2.13,1.33,0.71,1.07,0.0,0.53,0.18,4.0,3.46,1.07,4.53,31.9,11.02,45.13,0.89,5.69,14.48,25.59,6.49,45.13,0.0,0.0,0.0,1.07,0.36,0.36,0.0,0.0,0.0,0.53,0.36,0.89,20.97,4.62,10.75,3.38,-0.01,1,0.18,59.55,0.0,85.55,76.7,59.91,122.91,43.9
Simon Cara,FRA,Montpellier,French Ligue 1,AM,Forward,19,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,20.0,30.0,20.0,20.0,0.0,0.0,700.0,10.0,0.0,50.0,0.0,170.0,50.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,70.0,0.0,0.0,20.0,50.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,1,0.0,0.0,0.0,66.67,100.0,0.0,0.0,0.0
Simon Hedlund,SWE,Elfsborg,UEFA Europa League,RM,Midfielder,31,720,0.12,0.25,0.5,0.25,0.01,0.01,0.0,0.0,1.25,0.38,0.62,1.0,0.38,0.0,0.38,0.09,0.1,17.62,24.88,1.75,0.0,0.12,1.12,0.0,19.25,5.62,0.12,9.0,11.38,6.75,7.88,1.0,3.12,277.75,112.75,0.75,14.62,0.75,75.75,34.12,1.0,0.12,1.75,0.62,1.0,1.88,1.0,1.0,0.62,0.25,1.12,3.62,2.5,1.62,1.12,0.12,2.25,0.0,4.5,1.0,0.62,1.62,14.88,3.0,36.0,4.38,15.38,13.25,8.25,1.0,36.0,0.25,0.0,0.0,0.88,0.88,0.12,0.0,0.0,0.0,0.38,0.88,1.25,6.25,1.62,1.5,4.62,0.11,1,0.12,30.4,0.0,79.09,85.66,32.05,154.0,35.43
Simon Sohm,SUI,Parma,Italian Serie A,DM,Midfielder,24,2899,0.12,0.0,1.02,0.4,0.09,0.09,0.0,0.0,2.27,0.09,0.59,3.63,0.75,0.09,0.47,0.06,0.06,31.73,37.13,4.19,0.28,0.06,0.4,0.06,36.17,0.9,0.47,15.49,17.29,13.13,15.06,2.02,2.98,506.22,138.65,2.05,26.48,2.05,152.12,88.23,1.68,0.34,1.02,0.43,0.4,0.87,0.53,0.34,0.4,0.12,0.5,1.09,0.59,0.81,0.34,0.09,1.06,0.0,3.82,1.02,0.68,1.71,31.6,2.05,44.21,1.33,7.89,27.2,9.72,1.37,44.21,0.19,0.0,0.0,0.59,0.9,0.03,0.0,0.0,0.0,0.9,0.9,1.8,10.34,2.36,2.55,1.61,0.03,1,0.12,50.0,0.0,89.59,87.18,67.79,117.52,42.16
Simone Pafundi,ITA,Udinese,Italian Serie A,CM,Midfielder,19,116,0.0,0.0,1.55,0.78,0.0,0.0,0.0,0.0,4.66,0.0,2.33,3.1,0.0,0.0,10.86,0.31,0.54,44.22,59.74,0.0,0.0,0.78,0.78,0.0,48.88,10.86,3.1,19.4,22.5,17.84,21.72,4.66,12.41,778.97,130.34,2.33,43.45,2.33,295.6,101.64,6.98,0.0,5.43,0.78,1.55,2.33,2.33,1.55,0.0,0.78,0.78,3.1,2.33,0.0,0.0,0.0,0.78,0.0,2.33,1.55,0.78,2.33,44.22,5.43,73.71,0.78,6.21,36.47,31.81,0.78,73.71,0.0,0.0,0.0,0.78,4.66,0.0,0.0,0.0,0.0,0.0,1.55,1.55,10.09,4.66,0.78,5.43,0.0,1,0.0,0.0,0.0,86.22,82.14,37.55,174.6,14.36
Simone Verdi,ITA,Como,Italian Serie A,LW,Forward,32,115,0.0,0.0,1.57,1.57,0.08,0.08,0.0,0.0,6.26,0.0,4.7,1.57,2.35,2.35,10.96,0.39,0.39,24.26,46.96,3.91,0.78,0.0,3.13,0.78,39.13,7.04,2.35,12.52,18.78,7.83,11.74,3.91,11.74,450.78,190.17,2.35,34.43,2.35,211.3,117.39,3.13,0.78,1.57,1.57,0.0,1.57,1.57,0.0,0.78,0.78,0.0,1.57,1.57,0.0,1.57,0.0,1.57,0.0,3.91,0.0,3.13,3.13,39.91,10.17,58.7,1.57,5.48,28.96,25.04,0.78,58.7,0.78,0.0,0.0,0.78,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.78,6.26,6.26,3.13,-0.08,1,0.0,0.0,0.0,66.67,66.7,33.3,199.36,100.0
Sinaly Diomande,CIV,Auxerre,French Ligue 1,CB,Defender,24,1945,0.14,0.09,0.42,0.19,0.05,0.05,0.0,0.0,0.97,0.23,0.19,2.41,0.05,0.0,0.05,0.0,0.03,37.62,44.47,3.33,0.0,0.65,0.46,0.23,42.06,2.17,1.94,13.93,15.73,19.8,21.33,3.47,5.83,697.47,283.0,0.37,32.3,0.37,148.26,77.69,0.23,0.0,0.65,0.37,0.19,1.8,0.88,0.93,0.83,0.05,1.3,1.85,0.56,1.39,1.71,0.83,4.63,0.09,3.98,0.56,0.28,0.83,34.98,0.37,56.59,6.94,30.12,24.11,2.59,0.56,56.59,0.28,0.0,0.0,1.11,0.88,0.0,0.05,0.0,0.05,1.3,1.02,2.31,4.44,1.2,0.6,2.73,0.09,1,0.14,56.28,0.0,88.56,92.83,59.52,88.06,56.92
Sion Bradley,WAL,The New Saints,UEFA Europa Conference League,CM,Midfielder,26,79,0.0,0.0,1.14,0.0,0.11,0.11,0.0,0.0,2.28,0.0,1.14,0.0,0.0,0.0,5.7,0.23,0.11,7.97,11.39,0.0,0.0,0.0,0.0,0.0,5.7,5.7,0.0,4.56,4.56,1.14,1.14,2.28,5.7,159.49,70.63,1.14,11.39,1.14,88.86,47.85,0.0,1.14,7.97,3.42,4.56,3.42,3.42,1.14,1.14,1.14,1.14,6.84,5.7,1.14,0.0,0.0,1.14,0.0,3.42,3.42,1.14,4.56,6.84,3.42,26.2,2.28,6.84,4.56,14.81,6.84,26.2,1.14,0.0,0.0,2.28,1.14,0.0,0.0,0.0,0.0,0.0,2.28,2.28,5.7,2.28,7.97,10.25,-0.11,1,0.0,0.0,0.0,100.0,100.0,40.0,224.78,42.91
Sirlord Conteh,GER,Heidenheim,"German Bundesliga, UEFA Europa Conference League",RW,Forward,28,1274,0.14,0.14,1.13,0.42,0.18,0.18,0.0,0.0,2.68,0.42,1.41,1.55,0.57,0.14,1.98,0.13,0.25,16.6,23.52,2.26,0.0,0.07,0.78,0.21,22.39,0.92,0.0,9.18,12.57,5.44,6.57,1.06,2.33,252.69,58.21,2.9,18.86,2.9,125.18,70.15,1.06,1.34,0.99,0.42,0.49,1.2,0.64,0.42,0.71,0.07,0.28,0.71,0.42,0.28,0.42,0.07,0.92,0.0,2.19,1.98,0.85,2.83,21.76,7.28,31.37,0.71,4.45,12.43,15.33,3.46,31.37,0.14,0.0,0.0,0.64,0.92,0.49,0.0,0.0,0.0,1.41,1.91,3.32,15.33,3.11,5.51,1.34,-0.04,1,0.14,42.47,0.0,73.03,82.8,45.49,90.54,42.42
Siyabonga Ngezana,RSA,FCSB,UEFA Europa League,CB,Defender,27,704,0.0,0.0,0.64,0.13,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,28.25,33.75,0.89,0.0,0.51,0.13,0.13,32.73,0.89,0.89,8.18,9.08,15.47,17.0,4.35,7.16,588.32,230.88,0.0,22.37,0.0,96.01,45.77,0.0,0.0,0.38,0.38,0.0,2.68,1.53,2.17,0.38,0.13,1.66,2.68,1.02,1.41,1.15,0.89,5.37,0.0,2.81,0.13,0.26,0.38,26.46,0.0,45.38,7.8,31.58,12.78,1.28,0.64,45.38,0.26,0.0,0.0,0.89,0.38,0.13,0.0,0.0,0.0,1.41,1.15,2.56,0.89,0.0,0.64,4.22,-0.1,1,0.0,55.08,0.0,90.09,91.0,60.75,97.24,100.0
Skelly Alvero,FRA,Werder Bremen,German Bundesliga,CM,Midfielder,22,236,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,1.14,1.14,0.0,0.0,0.0,0.0,25.93,34.7,3.05,0.0,0.0,1.14,0.38,34.32,0.0,0.0,12.97,15.64,11.44,14.49,1.14,1.91,410.72,83.9,0.38,26.69,0.38,116.69,50.34,0.38,0.0,1.14,0.76,0.38,4.19,2.29,1.91,1.91,0.38,1.53,1.91,0.38,0.76,1.53,0.0,3.81,0.0,4.96,2.29,1.53,3.81,28.22,0.0,51.86,5.72,18.69,25.93,7.25,0.76,51.86,0.38,0.0,0.0,2.67,1.91,0.0,0.0,0.0,0.0,1.91,1.14,3.05,3.81,0.76,1.91,4.19,0.0,1,0.0,62.62,0.0,82.93,78.95,59.69,73.25,66.67
Sofiane Boufal,MAR,Union SG,UEFA Europa League,AM,Forward,31,234,0.0,0.38,4.23,1.92,0.35,0.35,0.0,0.0,7.31,0.77,3.46,6.15,2.31,0.0,3.08,0.23,0.42,31.15,41.92,6.54,0.77,0.0,0.77,0.0,38.85,3.08,1.15,20.0,24.62,9.62,12.31,1.15,2.69,448.08,193.46,5.38,42.31,5.38,215.0,117.31,2.31,1.92,7.31,4.23,3.08,2.69,1.92,0.77,1.54,0.38,1.15,1.92,0.77,0.0,1.54,0.38,0.0,0.0,7.31,2.69,5.0,7.69,43.46,7.31,60.77,0.0,2.31,32.31,27.31,3.85,60.77,0.77,0.0,0.0,2.31,1.92,0.77,0.0,0.0,0.0,1.54,1.92,3.46,24.62,8.08,8.08,3.85,-0.35,1,0.0,44.51,0.0,81.23,78.15,42.75,100.26,57.87
Sofiane Diop,FRA,Nice,"French Ligue 1, UEFA Europa League",AM,Forward,24,1471,0.37,0.37,1.84,0.8,0.43,0.43,0.0,0.0,4.22,0.67,2.2,3.79,1.71,0.24,3.98,0.21,0.26,37.02,48.89,5.26,1.04,0.67,0.98,0.12,44.42,4.34,1.41,19.82,23.86,13.28,16.4,2.45,5.45,587.17,184.41,2.57,35.73,2.57,193.95,90.61,1.77,0.43,2.63,0.98,1.59,2.02,1.47,1.16,0.49,0.37,0.8,1.96,1.16,1.47,1.35,0.18,0.67,0.06,5.81,2.08,1.47,3.55,43.68,5.69,61.55,1.53,8.32,30.35,23.68,2.81,61.55,0.24,0.06,0.0,1.59,1.71,0.24,0.0,0.0,0.0,0.43,0.55,0.98,16.09,4.89,5.2,3.43,-0.06,1,0.37,43.88,0.0,83.07,80.98,44.95,121.63,37.26
Sofyan Amrabat,MAR,"Fenerbahçe, Fiorentina","Italian Serie A, UEFA Europa League",CM,Midfielder,28,1110,0.0,0.08,0.16,0.0,0.0,0.0,0.0,0.0,1.38,0.16,0.49,4.38,0.41,0.08,0.73,0.07,0.06,55.38,63.97,5.76,0.16,0.81,0.49,0.08,60.73,3.16,2.92,19.38,21.08,27.24,30.0,7.78,10.95,1076.51,291.24,0.32,44.84,0.32,209.51,93.97,0.24,0.0,0.73,0.49,0.24,1.46,0.81,0.49,0.81,0.16,0.81,1.86,1.05,0.97,1.14,0.41,1.3,0.16,6.65,0.97,0.32,1.3,49.95,0.89,70.22,3.0,19.54,45.41,5.76,0.24,70.22,0.32,0.0,0.0,1.46,0.89,0.0,0.0,0.0,0.0,0.32,1.14,1.46,7.3,1.54,0.73,2.68,0.0,1,0.0,21.92,0.0,91.94,90.8,71.05,118.06,67.12
Solly March,ENG,Brighton,English Premier League,RW,Forward,30,167,0.0,0.0,1.08,0.0,0.05,0.05,0.0,0.0,3.77,1.08,1.62,1.08,2.16,2.16,10.78,0.11,0.16,32.34,51.2,1.08,0.0,0.54,3.77,0.0,43.65,7.54,0.54,18.86,21.56,8.62,15.09,3.77,9.7,533.53,119.64,2.69,30.72,2.69,214.49,90.0,1.08,1.62,2.16,0.54,1.62,3.23,1.62,1.08,1.08,1.08,2.69,3.77,1.08,1.08,1.08,0.0,1.08,0.54,3.77,1.62,0.54,2.16,36.11,10.78,63.05,1.62,6.47,17.25,39.34,3.77,63.05,1.08,0.0,0.0,1.08,1.08,1.62,0.0,0.0,0.0,0.54,1.08,1.62,17.25,4.85,9.7,5.39,-0.05,1,0.0,33.33,0.0,87.48,57.12,38.87,91.05,25.0
Solomon John,NGA,Mladá Boleslav,UEFA Europa Conference League,LW,Forward,23,169,0.0,0.53,0.53,0.53,0.0,0.0,0.0,0.0,2.66,1.07,2.13,0.53,1.6,0.0,2.13,0.27,0.43,26.09,33.55,2.66,0.0,0.0,0.53,0.0,33.55,0.0,0.0,13.85,15.98,10.65,14.38,1.07,1.07,407.93,150.18,4.26,25.56,4.26,264.14,192.78,4.79,1.07,5.33,3.2,2.13,1.07,0.0,0.53,0.53,0.0,1.07,2.13,1.07,1.07,3.2,1.6,3.73,0.0,5.86,2.13,0.0,2.13,23.43,3.2,47.4,5.86,15.44,13.85,19.17,1.6,47.4,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.07,1.6,2.66,14.38,3.73,4.26,2.13,0.0,1,0.0,40.23,0.0,86.67,74.06,100.0,99.53,60.04
Son,ESP,Ludogorets,UEFA Europa League,LB,Defender,30,614,0.0,0.0,0.29,0.15,0.01,0.01,0.0,0.0,1.32,0.0,0.73,2.64,1.17,0.73,3.22,0.07,0.03,43.09,54.53,2.05,0.0,0.44,1.03,0.15,41.78,12.61,2.79,19.2,21.84,17.44,20.37,5.86,10.26,784.93,293.01,2.05,32.54,2.05,169.45,84.58,1.61,0.29,2.49,1.03,1.32,1.03,0.73,1.03,0.0,0.0,0.88,1.47,0.59,0.29,0.73,0.0,4.1,0.29,4.98,1.03,0.29,1.32,34.89,3.08,63.91,4.4,23.75,24.92,15.68,0.73,63.91,0.15,0.0,0.0,0.88,0.44,0.0,0.0,0.0,0.0,0.88,0.59,1.47,9.23,1.32,2.93,2.2,-0.01,1,0.0,59.86,0.0,87.91,85.62,57.12,115.18,41.37
Son Heung-min,KOR,Tottenham,"English Premier League, UEFA Europa League",LW,Forward,32,2328,0.39,0.31,2.71,1.08,0.34,0.25,0.08,0.12,4.83,0.58,1.89,1.62,1.97,0.31,3.52,0.21,0.32,32.2,41.1,4.48,0.19,0.19,1.2,0.08,37.96,3.05,0.5,19.64,21.73,9.32,11.71,1.55,3.56,453.63,121.31,4.45,34.64,4.45,226.01,118.41,2.01,2.24,4.25,1.7,2.01,0.58,0.23,0.15,0.23,0.19,0.23,1.04,0.81,0.27,0.46,0.04,0.66,0.08,3.6,1.35,1.43,2.78,39.74,11.95,51.3,0.7,5.34,16.2,30.23,5.64,51.19,0.04,0.0,0.0,0.27,1.2,0.54,0.0,0.04,0.0,0.23,0.35,0.58,25.32,5.41,10.17,1.28,0.04,1,0.39,39.66,0.0,90.38,79.59,43.54,158.02,40.0
Sondre Auklend,NOR,Bodø/Glimt,UEFA Europa League,LM,Midfielder,21,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.86,0.0,1.71,0.0,0.86,0.0,0.09,37.71,42.86,3.43,0.0,0.0,0.86,0.86,36.86,5.14,2.57,19.71,22.29,11.14,12.0,1.71,1.71,538.29,114.86,2.57,36.0,2.57,180.0,75.43,4.29,0.0,4.29,0.86,2.57,5.14,3.43,3.43,1.71,0.0,1.71,5.14,3.43,0.86,2.57,0.86,1.71,0.0,3.43,6.0,1.71,7.71,40.29,5.14,62.57,3.43,13.71,26.57,23.14,0.86,62.57,0.0,0.0,0.0,3.43,5.14,0.0,0.0,0.0,0.0,0.0,0.86,0.86,13.71,1.71,2.57,8.57,0.0,1,0.0,0.0,0.0,88.43,92.83,100.0,125.11,20.05
Sondre Brunstad Fet,NOR,Bodø/Glimt,UEFA Europa League,LM,Midfielder,28,508,0.18,0.18,0.53,0.18,0.09,0.09,0.0,0.0,1.24,0.18,0.53,1.24,0.18,0.0,0.18,0.02,0.05,29.41,35.43,2.48,0.0,0.0,1.77,0.18,34.55,0.71,0.53,18.43,21.08,7.97,8.86,0.35,0.35,354.33,85.75,1.59,25.33,1.59,112.85,47.66,1.42,0.71,1.95,0.89,0.89,2.83,1.95,0.89,1.24,0.71,1.42,2.66,1.24,1.06,1.59,0.71,1.59,0.0,3.19,1.95,1.24,3.19,29.06,2.48,48.37,2.3,13.29,23.74,11.69,2.66,48.37,0.18,0.0,0.0,1.59,0.71,0.0,0.0,0.0,0.0,0.89,0.89,1.77,8.15,1.42,3.54,4.61,0.09,1,0.18,50.28,0.0,87.43,89.95,100.0,108.47,45.64
Sondre Granaas,NOR,Molde,UEFA Europa Conference League,CM,Midfielder,18,135,0.0,0.0,2.67,1.33,0.07,0.07,0.0,0.0,3.33,0.0,0.67,5.33,0.67,0.0,2.0,0.07,0.0,45.33,58.67,11.33,0.0,0.0,2.67,0.0,58.0,0.67,0.67,19.33,22.0,22.67,29.33,2.67,3.33,754.0,184.67,3.33,47.33,3.33,218.0,104.67,1.33,1.33,4.67,3.33,0.67,4.0,2.0,0.67,2.67,0.67,2.0,4.0,2.0,0.67,2.67,0.0,0.0,0.0,8.0,4.67,1.33,6.0,56.0,12.0,76.0,0.67,5.33,43.33,28.0,4.67,76.0,0.0,0.0,0.0,2.0,1.33,0.67,0.0,0.0,0.0,1.33,0.67,2.0,30.0,3.33,6.67,6.0,-0.07,1,0.0,66.5,0.0,87.86,77.29,80.18,100.0,71.31
Sondre Sørli,NOR,Bodø/Glimt,UEFA Europa League,RW,Forward,29,195,0.0,0.46,1.85,0.92,0.05,0.05,0.0,0.0,3.23,0.46,1.38,0.0,0.92,0.46,4.62,0.14,0.0,22.62,32.31,2.31,0.0,0.0,0.0,0.0,30.92,1.38,0.0,12.46,15.23,8.31,12.92,0.46,1.38,319.38,61.85,3.69,29.54,3.69,217.38,106.62,4.15,0.92,4.15,0.92,3.23,0.92,0.92,0.46,0.0,0.46,0.0,0.46,0.46,0.0,0.46,0.0,0.46,0.0,3.23,1.85,0.92,2.77,31.38,13.85,43.38,1.38,3.23,10.62,30.0,5.08,43.38,0.0,0.0,0.0,0.92,0.0,0.46,0.0,0.0,0.0,0.92,2.77,3.69,23.54,3.69,7.38,1.38,-0.05,1,0.0,24.93,0.0,81.81,64.32,33.33,150.0,22.17
Sorba Thomas,WAL,Nantes,French Ligue 1,RW,Forward,25,1321,0.07,0.2,0.61,0.07,0.1,0.1,0.0,0.0,3.68,0.41,2.45,1.84,1.64,1.16,8.86,0.2,0.25,24.53,37.47,2.32,0.0,0.07,1.09,0.07,31.07,6.34,1.23,12.13,14.78,8.31,11.79,3.27,8.65,430.58,151.79,2.79,25.34,2.79,148.05,72.15,1.98,0.48,1.64,0.61,0.95,0.95,0.41,0.48,0.34,0.14,0.68,1.23,0.55,0.61,0.82,0.14,1.84,0.07,4.5,1.77,1.7,3.47,29.09,6.34,45.92,1.7,7.56,18.8,20.64,1.36,45.92,0.2,0.0,0.0,0.89,1.16,0.14,0.0,0.0,0.0,0.48,1.16,1.64,14.24,4.09,4.63,1.64,-0.03,1,0.07,29.27,0.0,82.07,70.48,37.8,100.61,37.2
