Player,Game Week,Team,League,Nationality,Position,General Position,Age,Minutes,Shots on Target Against,Goals Against,Saves,Post-Shot Expected Goals (PSxG),Save Efficiency,Clean Sheets,Completed Long Passes,Attempted Long Passes,Attempted Passes (excluding GK),Attempted Throws,Pass Length (Total),Attempted Goal Kicks,Goal Kick Length (Total),Crosses Faced,Crosses Stopped,Defensive Actions Outside Penalty Area,Distance of Defensive Actions (Total)
Bart Verbruggen,J33,Brighton,English Premier League,NED,GK,Goalkeeper,22,90,8.0,4.0,4.0,3.4,-0.6,0,8.0,18.0,33.0,3.0,1131.9,3.0,192.0,14.0,0.0,1.0,15.5
Emiliano Martínez,J33,Aston Villa,English Premier League,ARG,GK,Goalkeeper,32,90,3.0,1.0,2.0,0.7,-0.3,0,9.0,21.0,28.0,3.0,1103.2,10.0,642.0,15.0,1.0,0.0,0.0
Nick Pope,J33,Newcastle Utd,English Premier League,ENG,GK,Goalkeeper,33,90,9.0,4.0,6.0,2.2,-1.8,0,6.0,10.0,18.0,6.0,437.4,8.0,494.4,10.0,4.0,2.0,20.4
Bernd Leno,J33,Fulham,English Premier League,GER,GK,Goalkeeper,33,90,7.0,2.0,5.0,1.1,-0.9,0,7.0,13.0,36.0,16.0,853.2,9.0,357.3,17.0,0.0,0.0,0.0
Robert Sánchez,J33,Chelsea,English Premier League,ESP,GK,Goalkeeper,27,90,1.0,1.0,0.0,0.4,-0.6,0,1.0,7.0,36.0,8.0,1029.6,3.0,83.1,19.0,2.0,1.0,10.5
Alex Palmer,J33,Ipswich Town,English Premier League,ENG,GK,Goalkeeper,28,90,7.0,4.0,3.0,2.5,-1.5,0,9.0,19.0,26.0,2.0,772.2,11.0,629.2,15.0,0.0,0.0,0.0
David Raya,J33,Arsenal,English Premier League,ESP,GK,Goalkeeper,29,90,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,33.0,1.0,679.8,2.0,30.0,3.0,0.0,5.0,126.5
Mike Maignan,J14,Milan,Italian Serie A,FRA,GK,Goalkeeper,29,90,0.0,0.0,0.0,0.0,0.0,1,10.0,18.0,47.0,3.0,1649.7,3.0,117.0,11.0,1.0,0.0,0.0
Devis Vásquez,J14,Empoli,Italian Serie A,COL,GK,Goalkeeper,26,90,4.0,3.0,1.0,1.7,-1.3,0,4.0,8.0,28.0,5.0,803.6,5.0,146.0,13.0,1.0,0.0,0.0
André Onana,J33,Manchester Utd,English Premier League,CMR,GK,Goalkeeper,29,90,2.0,1.0,1.0,0.7,-0.3,0,4.0,8.0,29.0,3.0,930.9,1.0,10.0,6.0,0.0,0.0,0.0
Daniel Bentley,J33,Wolves,English Premier League,ENG,GK,Goalkeeper,31,90,2.0,0.0,2.0,0.1,0.1,1,4.0,16.0,24.0,0.0,799.2,10.0,463.0,22.0,0.0,0.0,0.0
Mads Hermansen,J33,Leicester City,English Premier League,DEN,GK,Goalkeeper,24,90,8.0,1.0,7.0,0.5,-0.5,0,4.0,25.0,41.0,9.0,1451.4,9.0,587.7,30.0,2.0,1.0,9.7
Alisson,J33,Liverpool,English Premier League,BRA,GK,Goalkeeper,32,90,0.0,0.0,0.0,0.0,0.0,1,1.0,6.0,29.0,4.0,687.3,3.0,176.1,9.0,1.0,2.0,32.0
Guglielmo Vicario,J33,Tottenham,English Premier League,ITA,GK,Goalkeeper,28,90,3.0,2.0,1.0,1.3,-0.7,0,0.0,0.0,20.0,3.0,360.0,2.0,22.0,4.0,0.0,3.0,58.8
Matz Sels,J33,Nott'ham Forest,English Premier League,BEL,GK,Goalkeeper,33,90,5.0,1.0,4.0,1.1,0.1,0,5.0,23.0,16.0,1.0,756.8,14.0,852.6,43.0,0.0,0.0,0.0
Stefan Ortega,J34,Manchester City,English Premier League,GER,GK,Goalkeeper,32,90,3.0,1.0,2.0,1.2,0.2,0,0.0,5.0,29.0,7.0,690.2,1.0,19.0,8.0,1.0,0.0,0.0
Emiliano Martínez,J34,Aston Villa,English Premier League,ARG,GK,Goalkeeper,32,90,6.0,2.0,4.0,1.6,-0.4,0,7.0,21.0,46.0,7.0,1577.8,4.0,227.2,20.0,2.0,0.0,0.0
David Raya,J34,Arsenal,English Premier League,ESP,GK,Goalkeeper,29,90,4.0,2.0,2.0,1.3,-0.7,0,2.0,5.0,36.0,9.0,806.4,5.0,95.0,13.0,1.0,1.0,11.8
Dean Henderson,J34,Crystal Palace,English Premier League,ENG,GK,Goalkeeper,28,90,4.0,2.0,2.0,1.8,-0.2,0,6.0,13.0,18.0,2.0,759.6,8.0,335.2,12.0,2.0,0.0,0.0
Robert Sánchez,J34,Chelsea,English Premier League,ESP,GK,Goalkeeper,27,90,3.0,0.0,3.0,1.0,1.0,1,3.0,13.0,27.0,6.0,950.4,5.0,191.0,16.0,6.0,0.0,0.0
Jordan Pickford,J34,Everton,English Premier League,ENG,GK,Goalkeeper,31,90,7.0,1.0,6.0,1.5,0.5,0,3.0,10.0,46.0,10.0,1439.8,2.0,25.0,14.0,0.0,0.0,0.0
Bart Verbruggen,J34,Brighton,English Premier League,NED,GK,Goalkeeper,22,90,4.0,2.0,2.0,1.7,-0.3,0,1.0,6.0,27.0,1.0,756.0,1.0,18.0,10.0,0.0,1.0,25.5
Alphonse Areola,J34,West Ham,English Premier League,FRA,GK,Goalkeeper,32,90,9.0,3.0,6.0,3.1,0.1,0,8.0,15.0,38.0,4.0,1189.4,2.0,57.0,23.0,0.0,2.0,42.6
José Sá,J34,Wolves,English Premier League,POR,GK,Goalkeeper,32,90,2.0,0.0,1.0,1.1,1.1,1,4.0,9.0,34.0,5.0,972.4,6.0,166.8,9.0,1.0,0.0,0.0
Mads Hermansen,J34,Leicester City,English Premier League,DEN,GK,Goalkeeper,24,90,5.0,3.0,2.0,1.7,-1.3,0,2.0,10.0,36.0,8.0,1008.0,4.0,177.2,13.0,2.0,1.0,16.7
Aaron Ramsdale,J34,Southampton,English Premier League,ENG,GK,Goalkeeper,26,90,5.0,2.0,3.0,2.9,0.9,0,8.0,31.0,26.0,4.0,1175.2,14.0,901.6,41.0,2.0,0.0,0.0
Bernd Leno,J34,Fulham,English Premier League,GER,GK,Goalkeeper,33,90,3.0,1.0,2.0,1.4,0.4,0,0.0,1.0,21.0,6.0,417.9,1.0,16.0,7.0,0.0,0.0,0.0
Nick Pope,J34,Newcastle Utd,English Premier League,ENG,GK,Goalkeeper,33,90,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,12.0,6.0,292.8,1.0,19.0,4.0,1.0,3.0,66.9
Alex Palmer,J34,Ipswich Town,English Premier League,ENG,GK,Goalkeeper,28,90,4.0,3.0,1.0,2.0,-1.0,0,13.0,35.0,27.0,1.0,1441.8,11.0,741.4,26.0,1.0,1.0,8.6
Łukasz Skorupski,J14,Bologna,Italian Serie A,POL,GK,Goalkeeper,33,90,1.0,0.0,1.0,0.4,0.4,1,5.0,7.0,25.0,3.0,745.0,0.0,0.0,5.0,0.0,0.0,0.0
Filip Stankovic,J14,Venezia,Italian Serie A,SRB,GK,Goalkeeper,22,90,9.0,3.0,6.0,2.9,-0.1,0,3.0,12.0,28.0,3.0,974.4,3.0,126.9,9.0,0.0,2.0,34.0
Kepa Arrizabalaga,J34,Bournemouth,English Premier League,ESP,GK,Goalkeeper,30,90,6.0,1.0,5.0,1.8,0.8,0,5.0,14.0,21.0,7.0,751.8,7.0,373.8,19.0,4.0,3.0,33.0
André Onana,J34,Manchester Utd,English Premier League,CMR,GK,Goalkeeper,29,90,1.0,1.0,0.0,0.7,-0.3,0,3.0,11.0,28.0,4.0,705.6,8.0,419.2,14.0,0.0,2.0,32.0
Alisson,J34,Liverpool,English Premier League,BRA,GK,Goalkeeper,32,90,3.0,1.0,2.0,0.9,-0.1,0,1.0,3.0,39.0,4.0,869.7,3.0,120.9,9.0,1.0,0.0,0.0
Guglielmo Vicario,J34,Tottenham,English Premier League,ITA,GK,Goalkeeper,28,90,6.0,5.0,2.0,2.7,-2.3,0,2.0,11.0,39.0,3.0,1220.7,2.0,128.0,13.0,1.0,1.0,11.3
Matz Sels,J34,Nott'ham Forest,English Premier League,BEL,GK,Goalkeeper,33,90,3.0,2.0,1.0,1.7,-0.3,0,3.0,9.0,16.0,4.0,596.8,3.0,57.0,11.0,0.0,2.0,28.6
Mark Flekken,J34,Brentford,English Premier League,NED,GK,Goalkeeper,31,90,5.0,0.0,5.0,0.8,0.8,1,9.0,20.0,31.0,6.0,1032.3,12.0,704.4,24.0,3.0,1.0,12.3
Ederson,J35,Manchester City,English Premier League,BRA,GK,Goalkeeper,31,90,0.0,0.0,0.0,0.0,0.0,1,2.0,5.0,38.0,3.0,991.8,3.0,114.0,10.0,0.0,0.0,0.0
José Sá,J35,Wolves,English Premier League,POR,GK,Goalkeeper,32,90,2.0,1.0,1.0,0.6,-0.4,0,3.0,14.0,33.0,4.0,953.7,7.0,307.3,12.0,1.0,1.0,12.0
Emiliano Martínez,J35,Aston Villa,English Premier League,ARG,GK,Goalkeeper,32,90,3.0,0.0,3.0,1.0,1.0,1,6.0,13.0,34.0,4.0,979.2,5.0,330.0,19.0,2.0,4.0,82.8
Bernd Leno,J35,Fulham,English Premier League,GER,GK,Goalkeeper,33,90,3.0,1.0,2.0,1.2,0.2,0,6.0,8.0,26.0,6.0,785.2,6.0,208.8,11.0,0.0,3.0,61.8
Jakub Stolarczyk,J35,Leicester City,English Premier League,POL,GK,Goalkeeper,24,90,2.0,0.0,2.0,0.3,0.3,1,2.0,12.0,34.0,4.0,1088.0,1.0,74.0,12.0,0.0,0.0,0.0
Aaron Ramsdale,J35,Southampton,English Premier League,ENG,GK,Goalkeeper,26,90,4.0,2.0,2.0,1.3,-0.7,0,4.0,13.0,26.0,5.0,897.0,7.0,359.8,14.0,0.0,1.0,22.0
Jordan Pickford,J35,Everton,English Premier League,ENG,GK,Goalkeeper,31,90,5.0,2.0,3.0,1.2,-0.8,0,5.0,16.0,43.0,3.0,1603.9,0.0,0.0,8.0,0.0,0.0,0.0
Alex Palmer,J35,Ipswich Town,English Premier League,ENG,GK,Goalkeeper,28,90,3.0,2.0,1.0,1.5,-0.5,0,5.0,10.0,35.0,7.0,1008.0,5.0,129.0,24.0,1.0,2.0,26.0
David Raya,J35,Arsenal,English Premier League,ESP,GK,Goalkeeper,29,90,2.0,2.0,0.0,1.5,-0.5,0,6.0,17.0,44.0,5.0,1306.8,3.0,153.0,12.0,0.0,1.0,39.0
Kepa Arrizabalaga,J35,Bournemouth,English Premier League,ESP,GK,Goalkeeper,30,90,4.0,1.0,3.0,1.7,0.7,0,7.0,16.0,33.0,2.0,1098.9,11.0,445.5,4.0,0.0,4.0,84.0
Bart Verbruggen,J35,Brighton,English Premier League,NED,GK,Goalkeeper,22,90,5.0,1.0,4.0,1.7,0.7,0,7.0,29.0,38.0,4.0,1656.8,3.0,188.1,12.0,1.0,0.0,0.0
Nick Pope,J35,Newcastle Utd,English Premier League,ENG,GK,Goalkeeper,33,90,2.0,1.0,1.0,1.0,0.0,0,2.0,6.0,20.0,6.0,584.0,4.0,147.2,8.0,0.0,5.0,132.5
Alphonse Areola,J35,West Ham,English Premier League,FRA,GK,Goalkeeper,32,90,2.0,1.0,1.0,0.4,-0.6,0,4.0,25.0,34.0,1.0,1472.2,5.0,339.0,9.0,0.0,0.0,0.0
Guglielmo Vicario,J35,Tottenham,English Premier League,ITA,GK,Goalkeeper,28,90,2.0,1.0,1.0,0.6,-0.4,0,5.0,18.0,39.0,2.0,1279.2,4.0,241.2,12.0,0.0,1.0,16.0
Maduka Okoye,J14,Udinese,Italian Serie A,NGA,GK,Goalkeeper,25,90,3.0,2.0,2.0,1.4,-0.6,0,7.0,17.0,39.0,5.0,1298.7,2.0,120.0,13.0,2.0,1.0,10.8
Nicola Leali,J14,Genoa,Italian Serie A,ITA,GK,Goalkeeper,31,90,2.0,0.0,2.0,0.1,0.1,1,4.0,6.0,25.0,3.0,702.5,4.0,112.0,11.0,0.0,0.0,0.0
Mark Flekken,J35,Brentford,English Premier League,NED,GK,Goalkeeper,31,90,5.0,3.0,2.0,1.1,-1.9,0,3.0,13.0,43.0,2.0,1358.8,2.0,141.0,6.0,0.0,1.0,12.0
Altay Bayındır,J35,Manchester Utd,English Premier League,TUR,GK,Goalkeeper,27,90,6.0,4.0,3.0,3.2,-0.8,0,3.0,18.0,42.0,5.0,1407.0,7.0,254.8,19.0,2.0,4.0,50.8
Robert Sánchez,J35,Chelsea,English Premier League,ESP,GK,Goalkeeper,27,90,2.0,1.0,1.0,0.2,-0.8,0,2.0,15.0,33.0,6.0,1300.2,0.0,0.0,19.0,1.0,0.0,0.0
Alisson,J35,Liverpool,English Premier League,BRA,GK,Goalkeeper,32,90,6.0,3.0,4.0,2.9,-0.1,0,3.0,7.0,54.0,9.0,1258.2,3.0,36.9,3.0,0.0,0.0,0.0
Dean Henderson,J35,Crystal Palace,English Premier League,ENG,GK,Goalkeeper,28,90,4.0,1.0,3.0,1.2,0.2,0,2.0,15.0,20.0,2.0,920.0,4.0,154.0,14.0,0.0,0.0,0.0
Matz Sels,J35,Nott'ham Forest,English Premier League,BEL,GK,Goalkeeper,33,90,3.0,1.0,2.0,1.0,0.0,0,8.0,14.0,16.0,1.0,617.6,8.0,415.2,26.0,2.0,0.0,0.0
Alex Palmer,J36,Ipswich Town,English Premier League,ENG,GK,Goalkeeper,28,90,5.0,1.0,4.0,1.2,0.2,0,2.0,9.0,34.0,8.0,958.8,4.0,165.2,19.0,3.0,0.0,0.0
Mark Flekken,J36,Brentford,English Premier League,NED,GK,Goalkeeper,31,90,4.0,0.0,4.0,0.9,0.9,1,2.0,17.0,27.0,0.0,988.2,8.0,520.8,12.0,1.0,0.0,0.0
Bernd Leno,J36,Fulham,English Premier League,GER,GK,Goalkeeper,33,90,7.0,3.0,4.0,1.3,-1.7,0,1.0,3.0,35.0,9.0,896.0,2.0,49.0,13.0,1.0,2.0,28.8
Jordan Pickford,J36,Everton,English Premier League,ENG,GK,Goalkeeper,31,90,6.0,1.0,5.0,1.3,0.3,0,7.0,20.0,37.0,1.0,1369.0,7.0,385.0,22.0,1.0,0.0,0.0
José Sá,J36,Wolves,English Premier League,POR,GK,Goalkeeper,32,90,2.0,2.0,0.0,1.1,-0.9,0,3.0,10.0,31.0,7.0,1032.3,3.0,44.1,11.0,1.0,3.0,53.4
Bart Verbruggen,J36,Brighton,English Premier League,NED,GK,Goalkeeper,22,90,3.0,0.0,3.0,0.6,0.6,1,4.0,15.0,29.0,6.0,1113.6,3.0,185.1,18.0,0.0,0.0,0.0
Aaron Ramsdale,J36,Southampton,English Premier League,ENG,GK,Goalkeeper,26,90,4.0,0.0,4.0,0.7,0.7,1,9.0,35.0,36.0,6.0,1677.6,12.0,824.4,35.0,1.0,1.0,6.4
Ederson,J36,Manchester City,English Premier League,BRA,GK,Goalkeeper,31,90,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,10.0,1.0,198.0,1.0,21.0,4.0,0.0,1.0,48.0
Kepa Arrizabalaga,J36,Bournemouth,English Premier League,ESP,GK,Goalkeeper,30,90,3.0,1.0,2.0,1.3,0.3,0,3.0,4.0,25.0,4.0,680.0,3.0,102.0,7.0,2.0,0.0,0.0
Emiliano Martínez,J36,Aston Villa,English Premier League,ARG,GK,Goalkeeper,32,90,4.0,0.0,4.0,0.7,0.7,1,8.0,28.0,38.0,5.0,1706.2,7.0,501.9,22.0,4.0,0.0,0.0
Nick Pope,J36,Newcastle Utd,English Premier League,ENG,GK,Goalkeeper,33,90,3.0,0.0,3.0,0.5,0.5,1,2.0,6.0,22.0,9.0,609.4,7.0,228.2,15.0,2.0,1.0,15.7
Robert Sánchez,J36,Chelsea,English Premier League,ESP,GK,Goalkeeper,27,90,6.0,2.0,4.0,1.8,-0.2,0,9.0,30.0,46.0,7.0,1849.2,8.0,366.4,9.0,0.0,5.0,87.0
Matz Sels,J36,Nott'ham Forest,English Premier League,BEL,GK,Goalkeeper,33,90,6.0,2.0,4.0,1.9,-0.1,0,3.0,10.0,13.0,1.0,410.8,6.0,381.0,11.0,0.0,0.0,0.0
Jakub Stolarczyk,J36,Leicester City,English Premier League,POL,GK,Goalkeeper,24,90,4.0,2.0,2.0,1.7,-0.3,0,1.0,18.0,31.0,4.0,880.4,8.0,514.4,19.0,2.0,2.0,34.0
Vanja Milinković-Savić,J14,Torino,Italian Serie A,SRB,GK,Goalkeeper,27,90,6.0,1.0,5.0,1.3,0.3,0,6.0,21.0,38.0,3.0,1459.2,7.0,406.7,13.0,0.0,2.0,45.6
Alex Meret,J14,Napoli,Italian Serie A,ITA,GK,Goalkeeper,27,90,1.0,0.0,1.0,0.4,0.4,1,2.0,4.0,38.0,10.0,1007.0,5.0,156.0,16.0,2.0,1.0,15.8
Antonín Kinský,J36,Tottenham,English Premier League,CZE,GK,Goalkeeper,22,90,9.0,2.0,7.0,3.7,1.7,0,1.0,9.0,31.0,10.0,1047.8,4.0,78.0,20.0,2.0,3.0,49.2
Dean Henderson,J36,Crystal Palace,English Premier League,ENG,GK,Goalkeeper,28,90,1.0,0.0,1.0,0.0,0.0,1,4.0,15.0,36.0,6.0,1263.6,4.0,176.0,9.0,1.0,2.0,41.4
Altay Bayındır,J36,Manchester Utd,English Premier League,TUR,GK,Goalkeeper,27,90,4.0,2.0,2.0,3.0,1.0,0,2.0,5.0,18.0,1.0,581.4,1.0,17.0,12.0,0.0,3.0,54.9
Alphonse Areola,J36,West Ham,English Premier League,FRA,GK,Goalkeeper,32,90,5.0,0.0,5.0,1.2,1.2,1,4.0,14.0,29.0,2.0,870.0,11.0,458.7,25.0,1.0,1.0,22.0
Alisson,J36,Liverpool,English Premier League,BRA,GK,Goalkeeper,32,90,6.0,2.0,4.0,2.3,0.3,0,4.0,14.0,39.0,7.0,1224.6,3.0,147.9,10.0,0.0,2.0,70.0
David Raya,J36,Arsenal,English Premier League,ESP,GK,Goalkeeper,29,90,5.0,2.0,3.0,2.7,0.7,0,6.0,23.0,41.0,7.0,1365.3,9.0,521.1,8.0,1.0,2.0,35.6
Emiliano Martínez,J37,Aston Villa,English Premier League,ARG,GK,Goalkeeper,32,90,1.0,0.0,1.0,0.2,0.2,1,2.0,3.0,32.0,4.0,684.8,0.0,0.0,7.0,2.0,1.0,12.2
Antonín Kinský,J37,Tottenham,English Premier League,CZE,GK,Goalkeeper,22,90,7.0,2.0,5.0,2.2,0.2,0,4.0,16.0,29.0,11.0,1000.5,7.0,368.2,17.0,5.0,2.0,27.0
Robert Sánchez,J37,Chelsea,English Premier League,ESP,GK,Goalkeeper,27,90,1.0,0.0,1.0,0.2,0.2,1,2.0,13.0,29.0,7.0,1162.9,1.0,26.0,7.0,2.0,1.0,10.0
André Onana,J37,Manchester Utd,English Premier League,CMR,GK,Goalkeeper,29,90,3.0,1.0,2.0,0.8,-0.2,0,9.0,26.0,38.0,4.0,1622.6,9.0,380.7,8.0,1.0,1.0,15.8
Jordan Pickford,J37,Everton,English Premier League,ENG,GK,Goalkeeper,31,90,2.0,0.0,2.0,1.2,1.2,1,4.0,17.0,40.0,1.0,1364.0,4.0,201.2,11.0,0.0,1.0,33.3
Aaron Ramsdale,J37,Southampton,English Premier League,ENG,GK,Goalkeeper,27,90,4.0,2.0,2.0,2.6,0.6,0,3.0,16.0,30.0,5.0,858.0,7.0,478.8,19.0,1.0,1.0,12.7
Alphonse Areola,J37,West Ham,English Premier League,FRA,GK,Goalkeeper,32,90,5.0,2.0,3.0,2.6,0.6,0,2.0,9.0,32.0,8.0,979.2,4.0,60.0,17.0,2.0,2.0,30.0
Matz Sels,J37,Nott'ham Forest,English Premier League,BEL,GK,Goalkeeper,33,90,5.0,1.0,4.0,1.1,0.1,0,7.0,17.0,15.0,0.0,790.5,5.0,289.0,24.0,0.0,0.0,0.0
Mark Flekken,J37,Brentford,English Premier League,NED,GK,Goalkeeper,31,90,7.0,3.0,4.0,1.9,-1.1,0,7.0,13.0,25.0,5.0,875.0,4.0,254.0,14.0,0.0,1.0,30.0
Bernd Leno,J37,Fulham,English Premier League,GER,GK,Goalkeeper,33,90,5.0,2.0,2.0,2.7,0.7,0,8.0,14.0,20.0,1.0,668.0,9.0,505.8,13.0,0.0,2.0,30.6
Jakub Stolarczyk,J37,Leicester City,English Premier League,POL,GK,Goalkeeper,24,90,2.0,0.0,2.0,0.3,0.3,1,2.0,20.0,32.0,3.0,1129.6,9.0,512.1,11.0,1.0,0.0,0.0
Alex Palmer,J37,Ipswich Town,English Premier League,ENG,GK,Goalkeeper,28,90,3.0,2.0,1.0,0.8,-1.2,0,1.0,2.0,26.0,6.0,579.8,3.0,33.0,5.0,1.0,1.0,13.5
David Raya,J37,Arsenal,English Premier League,ESP,GK,Goalkeeper,29,90,5.0,0.0,5.0,1.4,1.4,1,6.0,21.0,31.0,6.0,1308.2,3.0,194.1,18.0,3.0,2.0,30.2
Nick Pope,J37,Newcastle Utd,English Premier League,ENG,GK,Goalkeeper,33,90,4.0,1.0,3.0,1.3,0.3,0,3.0,10.0,26.0,8.0,717.6,5.0,279.0,13.0,0.0,4.0,153.2
Zion Suzuki,J14,Parma,Italian Serie A,JPN,GK,Goalkeeper,22,90,6.0,1.0,5.0,2.1,1.1,0,10.0,30.0,31.0,2.0,1670.9,7.0,440.3,29.0,2.0,0.0,0.0
Ivan Provedel,J14,Lazio,Italian Serie A,ITA,GK,Goalkeeper,30,90,4.0,3.0,1.0,1.4,-1.6,0,3.0,8.0,31.0,2.0,923.8,5.0,72.0,2.0,0.0,2.0,38.0
Bart Verbruggen,J37,Brighton,English Premier League,NED,GK,Goalkeeper,22,90,5.0,2.0,3.0,1.5,-0.5,0,3.0,9.0,32.0,2.0,998.4,1.0,26.0,7.0,1.0,0.0,0.0
Alisson,J37,Liverpool,English Premier League,BRA,GK,Goalkeeper,32,90,12.0,3.0,9.0,3.9,0.9,0,3.0,15.0,57.0,6.0,1635.9,4.0,122.0,12.0,1.0,1.0,12.0
Ederson,J37,Manchester City,English Premier League,BRA,GK,Goalkeeper,31,90,2.0,1.0,1.0,0.9,-0.1,0,4.0,13.0,40.0,7.0,1340.0,5.0,168.0,13.0,2.0,2.0,25.8
Kepa Arrizabalaga,J37,Bournemouth,English Premier League,ESP,GK,Goalkeeper,30,90,5.0,3.0,2.0,1.5,-1.5,0,3.0,6.0,32.0,6.0,867.2,4.0,71.2,6.0,0.0,3.0,72.9
Dean Henderson,J37,Crystal Palace,English Premier League,ENG,GK,Goalkeeper,28,90,3.0,2.0,1.0,2.0,0.0,0,3.0,12.0,23.0,1.0,791.2,2.0,162.0,16.0,1.0,1.0,18.5
Daniel Bentley,J37,Wolves,English Premier League,ENG,GK,Goalkeeper,31,90,10.0,4.0,6.0,3.8,-0.2,0,3.0,5.0,28.0,6.0,663.6,3.0,140.1,3.0,0.0,3.0,64.8
Altay Bayındır,J38,Manchester Utd,English Premier League,TUR,GK,Goalkeeper,27,90,1.0,0.0,1.0,0.0,0.0,1,3.0,10.0,17.0,2.0,481.1,6.0,415.2,8.0,0.0,0.0,0.0
Emiliano Martínez,J38,Aston Villa,English Premier League,ARG,GK,Goalkeeper,32,44,5.0,0.0,5.0,0.7,0.0,0,2.0,8.0,21.0,2.0,747.6,2.0,85.0,7.0,1.0,1.0,13.0
Robin Olsen,J38,Aston Villa,English Premier League,SWE,GK,Goalkeeper,35,46,5.0,2.0,3.0,2.1,0.1,0,9.0,23.0,11.0,0.0,628.1,14.0,886.2,8.0,0.0,0.0,0.0
Christian Walton,J38,Ipswich Town,English Premier League,ENG,GK,Goalkeeper,29,90,6.0,3.0,3.0,2.0,-1.0,0,4.0,8.0,28.0,8.0,798.0,1.0,80.0,6.0,1.0,1.0,13.7
Łukasz Fabiański,J38,West Ham,English Premier League,POL,GK,Goalkeeper,40,90,4.0,1.0,3.0,0.2,-0.8,0,8.0,21.0,35.0,3.0,1256.5,6.0,343.8,22.0,3.0,1.0,9.0
José Sá,J38,Wolves,English Premier League,POR,GK,Goalkeeper,32,89,7.0,1.0,6.0,1.8,0.8,0,4.0,16.0,35.0,10.0,1249.5,2.0,87.0,10.0,2.0,0.0,0.0
Tom King,J38,Wolves,English Premier League,WAL,GK,Goalkeeper,30,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0
Mark Flekken,J38,Brentford,English Premier League,NED,GK,Goalkeeper,31,90,6.0,1.0,5.0,0.5,-0.5,0,5.0,16.0,39.0,3.0,1189.5,8.0,536.0,13.0,1.0,0.0,0.0
Aaron Ramsdale,J38,Southampton,English Premier League,ENG,GK,Goalkeeper,27,90,7.0,2.0,5.0,1.3,-0.7,0,7.0,24.0,29.0,0.0,1392.0,3.0,230.1,24.0,1.0,1.0,12.0
David Raya,J38,Arsenal,English Premier League,ESP,GK,Goalkeeper,29,90,2.0,1.0,1.0,0.8,-0.2,0,1.0,4.0,16.0,4.0,489.6,1.0,8.0,8.0,2.0,1.0,16.4
Alisson,J38,Liverpool,English Premier League,BRA,GK,Goalkeeper,32,90,5.0,1.0,4.0,2.3,1.3,0,2.0,5.0,36.0,10.0,907.2,5.0,164.0,5.0,0.0,3.0,66.9
Dean Henderson,J38,Crystal Palace,English Premier League,ENG,GK,Goalkeeper,28,90,3.0,1.0,2.0,1.4,0.4,0,5.0,25.0,27.0,4.0,1220.4,13.0,559.0,32.0,2.0,0.0,0.0
Matz Sels,J38,Nott'ham Forest,English Premier League,BEL,GK,Goalkeeper,33,90,2.0,1.0,1.0,1.1,0.1,0,3.0,12.0,33.0,4.0,1059.3,2.0,33.0,9.0,0.0,4.0,74.0
Robert Sánchez,J38,Chelsea,English Premier League,ESP,GK,Goalkeeper,27,90,2.0,0.0,2.0,0.1,0.1,1,1.0,20.0,32.0,5.0,1475.2,3.0,228.9,26.0,5.0,0.0,0.0
Bernd Leno,J38,Fulham,English Premier League,GER,GK,Goalkeeper,33,90,5.0,2.0,3.0,2.3,0.3,0,4.0,7.0,34.0,4.0,860.2,3.0,138.0,14.0,2.0,1.0,10.2
Ederson,J38,Manchester City,English Premier League,BRA,GK,Goalkeeper,31,90,3.0,0.0,3.0,1.3,1.3,1,3.0,6.0,35.0,9.0,945.0,4.0,121.2,7.0,0.0,4.0,70.0
Wladimiro Falcone,J14,Lecce,Italian Serie A,ITA,GK,Goalkeeper,29,90,3.0,1.0,2.0,0.2,-0.8,0,10.0,12.0,33.0,2.0,996.6,0.0,0.0,11.0,0.0,0.0,0.0
Mattia Perin,J14,Juventus,Italian Serie A,ITA,GK,Goalkeeper,32,90,6.0,1.0,5.0,1.7,0.7,0,2.0,6.0,36.0,9.0,957.6,0.0,0.0,16.0,1.0,0.0,0.0
Nick Pope,J38,Newcastle Utd,English Premier League,ENG,GK,Goalkeeper,33,90,6.0,1.0,5.0,1.1,0.1,0,1.0,5.0,20.0,9.0,536.0,10.0,318.0,8.0,1.0,3.0,61.2
Jordan Pickford,J38,Everton,English Premier League,ENG,GK,Goalkeeper,31,90,6.0,0.0,6.0,1.7,1.7,1,13.0,34.0,42.0,3.0,2179.8,4.0,259.2,26.0,4.0,0.0,0.0
Kepa Arrizabalaga,J38,Bournemouth,English Premier League,ESP,GK,Goalkeeper,30,90,0.0,0.0,0.0,0.0,0.0,1,0.0,6.0,28.0,3.0,761.6,2.0,77.0,5.0,1.0,0.0,0.0
Jakub Stolarczyk,J38,Leicester City,English Premier League,POL,GK,Goalkeeper,24,90,7.0,2.0,5.0,2.1,0.1,0,4.0,30.0,40.0,2.0,1672.0,7.0,352.8,14.0,1.0,0.0,0.0
Guglielmo Vicario,J38,Tottenham,English Premier League,ITA,GK,Goalkeeper,28,90,8.0,4.0,4.0,4.1,0.1,0,3.0,6.0,31.0,3.0,852.5,2.0,26.0,26.0,1.0,0.0,0.0
