Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Offensive Index,Passing Index,Possession Index,Defensive Index
Filip Slavíček,NAN,Sigma Olomouc,UEFA Europa Conference League,RB,Defender,23,151,1,50,49,65,53
Filip Ugrinic,SUI,Valencia,Spanish La Liga,CM,Midfielder,26,93,1,46,64,55,38
Filip Đuričić,SRB,Panathinaikos,UEFA Europa League,AM,Forward,33,92,1,54,72,62,30
Filipe Relvas,POR,AEK Athens,UEFA Europa Conference League,CB,Defender,26,180,1,46,29,23,55
Filippo Mane,ITA,Dortmund,German Bundesliga,CB,Defender,20,85,1,52,37,24,18
Filippo Romagna,ITA,Sassuolo,Italian Serie A,CB,Defender,28,163,1,46,26,28,47
Filippo Terracciano,ITA,Cremonese,Italian Serie A,CB,Defender,22,540,1,75,40,49,56
Finn Jeltsch,GER,Stuttgart,"German Bundesliga, UEFA Europa League",CB,Defender,19,299,1,33,36,38,52
Finn Stokkers,NED,Go Ahead Eag,UEFA Europa League,AM,Forward,29,15,1,32,20,19,18
Fisayo Dele-Bashiru,NGA,Lazio,Italian Serie A,LM,Midfielder,24,209,1,41,34,62,47
Fisnik Asllani,KVX,Hoffenheim,German Bundesliga,AM,Forward,23,527,1,74,63,40,44
Fiton Ademi,MKD,Shkëndija 79,UEFA Europa Conference League,AM,Forward,23,3,1,28,20,40,18
Flavius Daniliuc,AUT,Basel,UEFA Europa League,CB,Defender,24,180,1,41,30,38,46
Florent Hanin,ALG,Angers,French Ligue 1,LB,Defender,35,276,1,44,54,55,38
Florent Ramadani,MKD,Shkëndija 79,UEFA Europa Conference League,AM,Forward,25,5,1,28,20,10,18
Florentino Luís,POR,Burnley,English Premier League,CM,Midfielder,26,388,1,38,39,29,71
Florian Grillitsch,AUT,Braga,UEFA Europa League,CM,Midfielder,30,64,1,54,61,27,44
Florian Kainz,AUT,Köln,German Bundesliga,CM,Midfielder,32,83,1,44,78,55,64
Florian Lejeune,FRA,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",CB,Defender,34,980,1,46,46,46,54
Florian Neuhaus,GER,Gladbach,German Bundesliga,AM,Forward,28,242,1,50,80,51,44
Florian Sotoca,FRA,Lens,French Ligue 1,AM,Forward,34,30,1,28,31,62,47
Florian Thauvin,FRA,Lens,French Ligue 1,AM,Forward,32,587,1,55,77,79,62
Florian Wirtz,GER,Liverpool,"English Premier League, UEFA Champions League",AM,Forward,22,765,1,46,88,68,54
Florin Tănase,ROU,FCSB,UEFA Europa League,DM,Midfielder,30,168,1,28,40,60,29
Fodé Ballo-Touré,SEN,Metz,French Ligue 1,WB,Midfielder,28,222,1,39,51,63,60
Fodé Doucouré,MLI,Le Havre,French Ligue 1,RM,Midfielder,24,427,1,89,65,62,66
Fodé Sylla,FRA,Lens,French Ligue 1,CM,Midfielder,19,63,1,38,30,15,90
Folarin Balogun,USA,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,24,585,1,56,43,59,55
Formose Mendy,SEN,Lorient,French Ligue 1,CB,Defender,24,135,1,38,34,40,73
Fotios Kitsos,GRE,AC Omonia,UEFA Europa Conference League,LB,Defender,22,180,1,53,78,75,55
Fotis Ioannidis,GRE,Sporting CP,UEFA Champions League,AM,Forward,25,123,1,39,40,22,69
Fran Beltrán,ESP,Celta Vigo,"Spanish La Liga, UEFA Europa League",CM,Midfielder,26,377,1,42,47,45,43
Fran Garcia,ESP,Real Madrid,"Spanish La Liga, UEFA Champions League",LB,Defender,26,210,1,57,55,68,36
Fran Navarro,ESP,Braga,UEFA Europa League,AM,Forward,27,94,1,76,21,21,30
Fran Tudor,CRO,Raków,UEFA Europa Conference League,CB,Defender,30,180,1,51,30,24,68
Francesco Acerbi,ITA,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,37,532,1,56,61,56,70
Francesco Camarda,ITA,Lecce,Italian Serie A,AM,Forward,17,230,1,55,25,28,34
Francesco Esposito,ITA,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,20,389,1,60,72,37,42
Francis Abu,GHA,Toulouse,French Ligue 1,CM,Midfielder,24,337,1,30,37,32,80
Francis Coquelin,FRA,Nantes,French Ligue 1,CM,Midfielder,34,149,1,51,23,25,62
Francisco Conceição,POR,Juventus,"Italian Serie A, UEFA Champions League",AM,Forward,22,462,1,74,58,74,48
Francisco Ortega,ARG,Olympiacos,UEFA Champions League,LB,Defender,26,232,1,53,69,80,29
Francisco Perez,ESP,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",LW,Forward,23,374,1,72,55,53,46
Francisco Sierralta,CHI,Auxerre,French Ligue 1,CB,Defender,28,604,1,70,27,37,47
Francisco Trincão,POR,Sporting CP,UEFA Champions League,AM,Forward,25,225,1,78,67,73,74
Franck Honorat,FRA,Gladbach,German Bundesliga,RW,Forward,29,301,1,50,79,68,33
Franco Cervi,ARG,Celta Vigo,UEFA Europa League,LW,Forward,31,13,1,28,20,52,58
Franco Mastantuono,ARG,Real Madrid,"Spanish La Liga, UEFA Champions League",RW,Forward,18,593,1,57,70,69,70
Franco Vázquez,ARG,Cremonese,Italian Serie A,AM,Forward,36,287,1,50,60,33,56
Franculino Djú,GNB,Midtjylland,UEFA Europa League,AM,Forward,21,180,1,77,34,58,59
Franjo Ivanović,CRO,Benfica,UEFA Champions League,AM,Forward,22,63,1,40,34,92,43
Frank Magri,CMR,Toulouse,French Ligue 1,AM,Forward,26,627,1,70,41,35,54
Frank Onyeka,NGA,Brentford,English Premier League,DM,Midfielder,27,91,1,43,69,55,27
Franklin Tebo,NGA,Red Star,UEFA Europa League,CB,Defender,25,270,1,50,64,21,41
Franko Kovačević,CRO,NK Celje,UEFA Europa Conference League,AM,Forward,26,165,1,89,25,37,39
Frans Krätzig,GER,RB Salzburg,UEFA Europa League,LB,Defender,22,89,1,54,67,58,38
Frantzdy Pierrot,HAI,AEK Athens,UEFA Europa Conference League,AM,Forward,30,96,1,35,23,33,56
Fred,BRA,Fenerbahçe,UEFA Europa League,DM,Midfielder,32,42,1,44,59,34,45
Freddie Potts,ENG,West Ham,English Premier League,DM,Midfielder,22,106,1,35,22,28,72
Fredrik André Bjørkan,NOR,Bodø/Glimt,UEFA Champions League,LB,Defender,27,170,1,58,86,92,56
Fredrik Aursnes,NOR,Benfica,UEFA Champions League,LM,Midfielder,29,248,1,31,32,52,46
Fredrik Oppegard,NOR,Auxerre,French Ligue 1,LB,Defender,23,190,1,48,61,74,55
Fredrik Pallesen Knudsen,NOR,Brann,UEFA Europa League,CB,Defender,29,270,1,37,33,46,62
Fredrik Sjøvold,NOR,Bodø/Glimt,UEFA Champions League,RB,Defender,22,270,1,43,66,52,54
Frenkie de Jong,NED,Barcelona,"Spanish La Liga, UEFA Champions League",DM,Midfielder,28,763,1,51,82,66,59
Furkan Demir,TUR,Rapid Wien,UEFA Europa Conference League,LB,Defender,20,102,1,58,72,52,44
Fyodor Chalov,RUS,PAOK,UEFA Europa League,AM,Forward,27,114,1,45,53,47,44
Fábio Cardoso,POR,Sevilla,Spanish La Liga,CB,Defender,31,77,1,36,23,16,34
Fábio Silva,POR,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,23,52,1,95,74,76,36
Félix Correia,POR,Lille,"French Ligue 1, UEFA Europa League",RW,Forward,24,730,1,45,85,61,68
Félix Lemaréchal,FRA,Strasbourg,"French Ligue 1, UEFA Europa Conference League",AM,Forward,22,605,1,37,63,64,64
Gabri Martínez,ESP,Braga,UEFA Europa League,AM,Forward,22,86,1,81,64,68,71
Gabriel Gudmundsson,SWE,Leeds United,English Premier League,LB,Defender,26,697,1,47,71,83,51
Gabriel Magalhães,BRA,Arsenal,"English Premier League, UEFA Champions League",CB,Defender,27,955,1,78,43,44,54
Gabriel Martinelli,BRA,Arsenal,"English Premier League, UEFA Champions League",LW,Forward,24,376,1,85,57,63,66
Gabriel Moscardo,BRA,Braga,UEFA Europa League,CM,Midfielder,19,90,1,35,38,22,88
Gabriel Osho,NGA,Auxerre,French Ligue 1,CB,Defender,27,139,1,36,29,25,47
Gabriel Pereira,BRA,FC Copenhagen,UEFA Champions League,CB,Defender,25,270,1,24,31,36,46
Gabriel Sara,BRA,Galatasaray,UEFA Champions League,AM,Forward,26,66,1,47,70,31,45
Gabriel Sigua,GEO,Lausanne-Sport,UEFA Europa Conference League,LM,Midfielder,20,135,1,67,73,72,53
Gabriel Snaer,NAN,Breiðablik,UEFA Europa Conference League,LB,Defender,0,6,1,60,70,46,8
Gabriel Strefezza,BRA,Olympiacos,UEFA Champions League,RW,Forward,28,50,1,37,20,69,20
Gabriel Suazo,CHI,Sevilla,Spanish La Liga,LB,Midfielder,28,570,1,47,66,58,67
Gabriel Veiga,ESP,Porto,UEFA Europa League,LM,Midfielder,23,103,1,54,47,77,58
Gabriel Vidovic,CRO,Dinamo Zagreb,UEFA Europa League,CM,Midfielder,21,15,1,57,19,63,36
Gabriele Piccinini,ITA,Pisa,Italian Serie A,CM,Midfielder,24,43,1,56,60,29,15
Gabriele Zappa,ITA,Cagliari,Italian Serie A,RB,Defender,25,272,1,36,49,63,42
Gaetano Oristanio,ITA,Parma,Italian Serie A,AM,Forward,23,161,1,31,48,60,68
Gaoussou Diakite,MLI,Lausanne-Sport,UEFA Europa Conference League,AM,Forward,20,163,1,90,69,78,45
Gaoussou Diarra,MLI,Feyenoord,UEFA Europa League,LW,Forward,22,80,1,22,32,46,33
Garang Kuol,AUS,Sparta Prague,UEFA Europa Conference League,LW,Forward,21,32,1,18,20,12,32
Gauthier Hein,FRA,Metz,French Ligue 1,AM,Forward,29,612,1,50,77,68,51
Gautier Lloris,FRA,Le Havre,French Ligue 1,CB,Defender,30,663,1,36,49,33,57
Gavi,ESP,Barcelona,Spanish La Liga,AM,Forward,21,67,1,45,86,50,63
Gavriel Kanichowsky,ISR,Ferencváros,UEFA Europa League,CM,Midfielder,28,134,1,53,77,50,62
Gelson Martins,POR,Olympiacos,UEFA Champions League,RW,Forward,30,106,1,39,39,41,38
Gennaro Borrelli,ITA,Cagliari,Italian Serie A,AM,Forward,25,243,1,65,47,30,67
Geny Catamo,MOZ,Sporting CP,UEFA Champions League,LW,Defender,24,72,1,95,81,95,18
Geoffrey Kondogbia,CTA,Marseille,"French Ligue 1, UEFA Champions League",DM,Midfielder,32,171,1,36,41,29,50
George Ilenikhena,NGA,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,19,188,1,86,54,62,40
Georges Mikautadze,GEO,"Lyon, Villarreal","French Ligue 1, Spanish La Liga, UEFA Champions League",AM,Forward,24,716,1,68,50,46,39
Georginio Rutter,FRA,Brighton,English Premier League,AM,Forward,23,438,1,47,76,53,62
Geovany Quenda,POR,Sporting CP,UEFA Champions League,RW,Forward,18,243,1,78,82,70,57
Gerard Gumbau,ESP,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",AM,Midfielder,30,229,1,41,58,17,82
Gerard Martín,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",LB,Defender,23,545,1,54,71,81,74
Gerard Moreno,ESP,Villarreal,Spanish La Liga,AM,Forward,33,108,1,54,84,67,38
Germán Valera,ESP,Elche,Spanish La Liga,LW,Forward,23,617,1,63,71,64,67
Gerrit Nauber,GER,Go Ahead Eag,UEFA Europa League,CB,Defender,33,149,1,34,45,23,42
Ghali Ahmad,NGA,Sigma Olomouc,UEFA Europa Conference League,LW,Forward,25,161,1,34,33,67,78
Giacomo Raspadori,ITA,Atlético Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,25,243,1,61,66,56,30
Gianluca Gaetano,ITA,Cagliari,Italian Serie A,AM,Forward,25,182,1,45,69,57,54
Gianluca Mancini,ITA,Roma,"Italian Serie A, UEFA Europa League",CB,Defender,29,846,1,72,36,46,51
Gianluca Prestianni,ARG,Benfica,UEFA Champions League,AM,Forward,19,21,1,40,88,96,82
Gianluca Scamacca,ITA,Atalanta,"Italian Serie A, UEFA Champions League",AM,Forward,26,163,1,67,46,59,45
Giannis Konstantelias,GRE,PAOK,UEFA Europa League,AM,Forward,22,265,1,79,65,72,44
Giannis Kotsiras,GRE,Panathinaikos,UEFA Europa League,RB,Defender,32,251,1,68,87,80,63
Giannis Masouras,GRE,AC Omonia,UEFA Europa Conference League,RB,Defender,29,149,1,94,67,73,63
Giannis Michailidis,GRE,PAOK,UEFA Europa League,CB,Defender,25,270,1,42,57,17,59
Gideon Mensah,GHA,Auxerre,French Ligue 1,LB,Defender,27,694,1,50,55,56,52
Gift Orban,NGA,Hellas Verona,Italian Serie A,AM,Forward,23,414,1,48,31,46,51
Gijs Smal,NED,Feyenoord,UEFA Europa League,LB,Defender,28,270,1,61,90,60,43
Gio Reyna,USA,Gladbach,German Bundesliga,AM,Midfielder,22,115,1,48,74,82,48
Giorgi Abuashvili,GEO,Metz,French Ligue 1,LW,Forward,22,195,1,34,50,68,55
Giorgi Gocholeishvili,GEO,Hamburger SV,German Bundesliga,RM,Midfielder,24,417,1,52,41,64,51
Giorgi Kochorashvili,GEO,Sporting CP,UEFA Champions League,DM,Midfielder,26,60,1,42,76,47,11
Giorgi Zaria,GEO,Qaırat Almaty,UEFA Champions League,LM,Midfielder,28,41,1,58,80,79,37
Giorgio Scalvini,ITA,Atalanta,"Italian Serie A, UEFA Champions League",CB,Defender,21,298,1,91,64,64,59
Giorgos Giakoumakis,GRE,PAOK,UEFA Europa League,AM,Forward,30,156,1,54,38,14,56
Giorgos Kyriakopoulos,GRE,Panathinaikos,UEFA Europa League,LB,Defender,29,196,1,59,79,96,52
Giorgos Naoum,CYP,AÉK Lárnaka,UEFA Europa Conference League,AM,Forward,24,19,1,33,37,58,42
Giovane,BRA,Hellas Verona,Italian Serie A,AM,Forward,21,556,1,51,56,71,56
Giovani Lo Celso,ARG,Betis,"Spanish La Liga, UEFA Europa League",AM,Forward,29,808,1,67,82,47,69
Giovanni Bonfanti,ITA,Pisa,Italian Serie A,CB,Defender,22,279,1,46,43,49,42
Giovanni Di Lorenzo,ITA,Napoli,"Italian Serie A, UEFA Champions League",RB,Defender,32,740,1,53,75,80,39
Giovanni Fabbian,ITA,Bologna,"Italian Serie A, UEFA Europa League",AM,Forward,22,258,1,29,42,36,57
Giovanni Simeone,ARG,Torino,Italian Serie A,AM,Forward,30,481,1,72,47,44,40
Giulian Biancone,FRA,Olympiacos,UEFA Champions League,CB,Defender,25,21,1,42,42,58,76
Giuliano Simeone,ARG,Atlético Madrid,"Spanish La Liga, UEFA Champions League",RM,Midfielder,22,891,1,71,71,84,62
Giuseppe Ambrosino,ITA,Napoli,Italian Serie A,AM,Forward,22,33,1,37,20,44,38
Giuseppe Pezzella,ITA,Cremonese,Italian Serie A,WB,Midfielder,27,630,1,37,55,43,55
Givairo Read,NED,Feyenoord,UEFA Europa League,RB,Defender,19,147,1,96,79,67,36
Gjivai Zechiël,NED,Utrecht,UEFA Europa League,LM,Midfielder,21,245,1,36,57,62,37
Gleison Bremer,BRA,Juventus,"Italian Serie A, UEFA Champions League",CB,Defender,28,436,1,45,49,24,44
Godson Kyeremeh,FRA,Le Havre,French Ligue 1,CM,Midfielder,25,55,1,58,77,51,52
Godswill Ekpolo,NGA,AÉK Lárnaka,UEFA Europa Conference League,RB,Defender,30,57,1,60,71,64,77
Goduine Koyalipou,CTA,Levante,Spanish La Liga,AM,Forward,25,97,1,81,32,50,47
Gonzalo García,ESP,Real Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,21,110,1,52,52,17,74
Gonzalo Villar,ESP,Dinamo Zagreb,UEFA Europa League,RM,Midfielder,27,1,1,40,49,81,11
Gonçalo Borges,POR,Feyenoord,UEFA Europa League,RW,Forward,24,90,1,31,47,88,37
Gonçalo Guedes,POR,Real Sociedad,Spanish La Liga,RM,Midfielder,28,293,1,53,75,82,37
Gonçalo Inácio,POR,Sporting CP,UEFA Champions League,CB,Defender,24,270,1,40,66,58,60
Gonçalo Ramos,POR,Paris S-G,"French Ligue 1, UEFA Champions League",AM,Forward,24,622,1,57,28,35,57
Gor Manvelyan,ARM,FC Noah,UEFA Europa Conference League,CM,Midfielder,23,19,1,55,80,41,13
Gorka Guruzeta,ESP,Athletic Club,"Spanish La Liga, UEFA Champions League",AM,Forward,29,516,1,73,45,37,66
Grady Diangana,COD,Elche,Spanish La Liga,CM,Midfielder,27,141,1,28,22,48,39
Graeme Shinnie,SCO,Aberdeen,UEFA Europa Conference League,CM,Midfielder,34,72,1,43,47,33,52
Graeme Torilla,GIB,Red Imps,UEFA Europa Conference League,CM,Midfielder,28,73,1,35,27,33,57
Graham Burke,IRL,"Shamrock Rov, Shamrock Rovers",UEFA Europa Conference League,AM,Forward,32,63,1,42,34,50,29
Granit Xhaka,SUI,Sunderland,English Premier League,CM,Midfielder,33,720,1,50,70,40,60
Grant Ranos,ARM,Gladbach,German Bundesliga,AM,Forward,22,46,1,74,20,56,31
Grigoris Kastanos,CYP,Hellas Verona,Italian Serie A,RM,Midfielder,27,19,1,55,27,12,87
Grischa Prömel,GER,Hoffenheim,German Bundesliga,DM,Midfielder,30,137,1,86,41,67,61
Guela Doué,CIV,Strasbourg,"French Ligue 1, UEFA Europa Conference League",CB,Defender,23,408,1,73,86,70,69
Guido Rodríguez,ARG,West Ham,English Premier League,CM,Midfielder,31,90,1,38,40,27,42
Guilherme Ramos,POR,Hamburger SV,German Bundesliga,CB,Defender,28,15,1,41,41,66,31
Guillermo Maripán,CHI,Torino,Italian Serie A,CB,Defender,31,495,1,38,35,37,55
Guimissongui Ouattara,FRA,Strasbourg,French Ligue 1,WB,Midfielder,19,189,1,43,55,72,22
Guram Kashia,GEO,Slovan Bratislava,UEFA Europa Conference League,CB,Defender,38,172,1,27,26,18,58
Gustaf Lagerbielke,SWE,Braga,UEFA Europa League,CB,Defender,25,270,1,47,37,42,48
Gustav Isaksen,DEN,Lazio,Italian Serie A,RW,Forward,24,104,1,31,22,41,42
Gustavo Sangaré,BFA,FC Noah,UEFA Europa Conference League,CM,Midfielder,28,176,1,51,62,71,35
Guus Til,NED,PSV Eindhoven,UEFA Champions League,AM,Forward,27,218,1,36,56,52,45
Guðmundur Þórarinsson,ISL,FC Noah,UEFA Europa Conference League,LM,Midfielder,33,22,1,58,78,37,38
Gvidas Gineitis,LTU,Torino,Italian Serie A,LM,Midfielder,21,133,1,43,21,56,52
Gísli Þórðarson,ISL,Lech Poznań,UEFA Europa Conference League,DM,Midfielder,21,71,1,44,77,42,67
Habib Diallo,SEN,Metz,French Ligue 1,AM,Forward,30,431,1,42,38,26,43
Habib Diarra,SEN,Sunderland,English Premier League,RM,Midfielder,21,345,1,40,35,67,30
Haissem Hassan,FRA,Oviedo,Spanish La Liga,RW,Forward,23,602,1,42,71,83,50
Haitam Aleesami,NOR,Bodø/Glimt,UEFA Champions League,CB,Defender,34,241,1,35,37,57,56
Hakan Çalhanoğlu,TUR,Inter,"Italian Serie A, UEFA Champions League",CM,Midfielder,31,597,1,89,87,63,59
Hamari Traoré,MLI,Paris FC,French Ligue 1,RB,Defender,33,315,1,37,60,55,73
Hamed Junior Traorè,CIV,"Bournemouth, Marseille","English Premier League, French Ligue 1",LM,Midfielder,25,102,1,49,42,33,34
Hamidou Makalou,MLI,Brest,French Ligue 1,RW,Forward,19,122,1,42,60,36,57
Hamza Abdallah,FRA,Lausanne-Sport,UEFA Europa Conference League,AM,Forward,22,5,1,28,20,10,18
Hamza Igamane,MAR,Lille,"French Ligue 1, UEFA Europa League",AM,Forward,22,314,1,96,70,78,75
Hamza Koutoune,MAR,Nice,French Ligue 1,WB,Midfielder,18,1,1,34,19,57,11
Han-Noah Massengo,FRA,Augsburg,German Bundesliga,CM,Midfielder,24,616,1,45,62,51,59
Hannibal Mejbri,TUN,Burnley,English Premier League,RM,Midfielder,22,256,1,34,45,64,51
Hans Hateboer,NED,Rennes,French Ligue 1,WB,Midfielder,31,22,1,34,35,63,38
Hans Nicolussi Caviglia,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CM,Midfielder,25,428,1,49,73,36,59
Hans Vanaken,BEL,Club Brugge,UEFA Champions League,AM,Forward,33,270,1,63,81,51,72
Haris Belkebla,ALG,Angers,French Ligue 1,CM,Midfielder,31,711,1,32,28,41,61
Haris Tabakovic,BIH,Gladbach,German Bundesliga,AM,Forward,31,334,1,69,31,24,51
Harold Moukoudi,CMR,AEK Athens,UEFA Europa Conference League,CB,Defender,27,90,1,25,34,30,18
Harouna Djibrin,CMR,Angers,French Ligue 1,RW,Forward,18,12,1,53,55,76,93
Harrison Armstrong,ENG,Everton,English Premier League,LW,Forward,18,1,1,28,20,10,18
Harry Hilvenius,SWE,Häcken,UEFA Europa Conference League,RB,Defender,17,45,1,36,35,53,60
Harry Kane,ENG,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Forward,32,800,1,94,81,51,58
Harry Maguire,ENG,Manchester Utd,English Premier League,CB,Defender,32,275,1,85,43,31,55
Harry Wilson,WAL,Fulham,English Premier League,RW,Forward,28,521,1,54,47,48,53
Harry Wood,ENG,Shelbourne FC,UEFA Europa Conference League,AM,Forward,23,133,1,34,60,54,70
Harvey Barnes,ENG,Newcastle Utd,"English Premier League, UEFA Champions League",LW,Forward,27,445,1,80,73,67,50
Harvey Elliott,ENG,"Aston Villa, Liverpool","English Premier League, UEFA Europa League",AM,Forward,22,104,1,37,58,61,21
Hassane Kamara,CIV,Udinese,Italian Serie A,WB,Midfielder,31,266,1,38,51,75,66
Hauke Wahl,GER,St. Pauli,German Bundesliga,CB,Defender,31,540,1,77,59,51,62
Heitor,BRA,Maccabi Tel Aviv,UEFA Europa League,CB,Defender,25,62,1,39,36,36,44
Henrik Meister,DEN,Pisa,Italian Serie A,AM,Forward,21,330,1,27,24,37,50
Henrikh Mkhitaryan,ARM,Inter,"Italian Serie A, UEFA Champions League",CM,Midfielder,36,519,1,50,66,83,70
Henrique Araújo,POR,Benfica,UEFA Champions League,AM,Forward,23,13,1,20,20,40,18
Heorhii Tsitaishvili,GEO,Metz,French Ligue 1,RW,Forward,24,361,1,36,59,61,56
Heorhiy Sudakov,UKR,Benfica,UEFA Champions League,AM,Forward,23,256,1,40,82,56,64
Hicham Boudaoui,ALG,Nice,"French Ligue 1, UEFA Europa League",CM,Midfielder,26,676,1,80,76,65,53
Hidemasa Morita,JPN,Sporting CP,UEFA Champions League,DM,Midfielder,30,43,1,52,54,36,38
Himad Abdelli,ALG,Angers,French Ligue 1,LM,Midfielder,25,261,1,65,66,73,79
Hjalmar Ekdal,SWE,Burnley,English Premier League,CB,Defender,26,532,1,43,39,20,57
Honest Ahanor,ITA,Atalanta,"Italian Serie A, UEFA Champions League",CB,Defender,17,406,1,32,44,60,61
Hong Hyunseok,KOR,Nantes,French Ligue 1,CM,Midfielder,26,283,1,42,25,41,63
Hovhannes Hambardzumyan,ARM,FC Noah,UEFA Europa Conference League,RB,Defender,35,18,1,36,42,44,92
Hovhannes Harutyunyan,ARM,FC Noah,UEFA Europa Conference League,CM,Midfielder,26,4,1,34,19,12,13
Hrvoje Miličević,BIH,AÉK Lárnaka,UEFA Europa Conference League,CB,Defender,32,180,1,52,77,56,68
Hugo Bolin,SWE,Malmö,UEFA Europa League,LM,Midfielder,22,270,1,51,55,68,31
Hugo Bueno,ESP,Wolves,English Premier League,LB,Midfielder,23,529,1,52,66,76,70
Hugo Duro,ESP,Valencia,Spanish La Liga,AM,Forward,25,509,1,62,36,31,46
Hugo Ekitike,FRA,Liverpool,"English Premier League, UEFA Champions League",AM,Forward,23,584,1,65,51,62,57
Hugo Larsson,SWE,Eint Frankfurt,"German Bundesliga, UEFA Champions League",DM,Midfielder,21,577,1,40,48,28,38
Hugo Magnetti,FRA,Brest,French Ligue 1,DM,Midfielder,27,611,1,36,35,35,54
Hugo Rincón,ESP,Girona,Spanish La Liga,RB,Defender,22,507,1,42,57,74,35
Hugo Siquet,BEL,Club Brugge,UEFA Champions League,WB,Midfielder,23,45,1,38,30,22,60
Hugo Sotelo,ESP,Celta Vigo,"Spanish La Liga, UEFA Europa League",CM,Midfielder,21,608,1,50,78,61,43
Hugo Vetlesen,NOR,Club Brugge,UEFA Champions League,LW,Forward,25,16,1,31,80,34,39
Hugo Álvarez,ESP,Celta Vigo,"Spanish La Liga, UEFA Europa League",RW,Forward,22,388,1,58,48,52,70
Hwang Hee-chan,KOR,Wolves,English Premier League,AM,Forward,29,277,1,60,44,44,59
Hwang In-beom,KOR,Feyenoord,UEFA Europa League,CM,Midfielder,29,90,1,54,69,67,72
Hákon Arnar Haraldsson,ISL,Lille,"French Ligue 1, UEFA Europa League",AM,Forward,22,717,1,70,71,64,58
Håkon Evjen,NOR,Bodø/Glimt,UEFA Champions League,RM,Midfielder,25,263,1,51,71,61,46
Héctor Bellerín,ESP,Betis,Spanish La Liga,RB,Defender,30,709,1,59,83,77,35
Héctor Fort,ESP,Elche,Spanish La Liga,CB,Defender,19,92,1,56,30,84,47
Hélder Ferreira,POR,FC Noah,UEFA Europa Conference League,RM,Midfielder,28,164,1,49,73,68,53
Hélio Varela,CPV,Maccabi Tel Aviv,UEFA Europa League,RW,Forward,23,107,1,56,69,82,47
Höskuldur Gunnlaugsson,ISL,Breiðablik,UEFA Europa Conference League,CM,Midfielder,31,180,1,52,79,69,33
Iago Aspas,ESP,Celta Vigo,"Spanish La Liga, UEFA Europa League",RW,Forward,38,578,1,79,85,72,59
Ian Maatsen,NED,Aston Villa,"English Premier League, UEFA Europa League",LB,Defender,23,393,1,50,83,81,61
Ibon Sánchez,ESP,Athletic Club,UEFA Champions League,AM,Forward,21,11,1,31,24,36,43
Ibou Sané,SEN,Metz,French Ligue 1,AM,Forward,20,166,1,38,39,67,60
Ibrahim Ayew,GHA,Red Imps,UEFA Europa Conference League,RB,Defender,37,32,1,36,23,16,64
Ibrahim Cissé,CIV,KuPS,UEFA Europa Conference League,CB,Defender,26,180,1,47,40,57,70
Ibrahim Cissé,SEN,Ferencváros,UEFA Europa League,CB,Defender,29,270,1,47,43,32,52
Ibrahim Maza,ALG,Leverkusen,"German Bundesliga, UEFA Champions League",AM,Forward,19,336,1,41,50,64,45
