Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Shouting Index,Creation Index,Passing Index,Possession Index,Defense Index,Global Index
Romano Floriani,ITA,Cremonese,Italian Serie A,WB,Midfielder,22,415,1,30,34,26,29,42,34
Romano Schmid,AUT,Werder Bremen,German Bundesliga,AM,Forward,25,864,1,34,79,82,78,53,65
Romeo Amane,CIV,Rapid Wien,UEFA Europa Conference League,DM,Midfielder,22,182,1,43,39,71,46,72,58
Romeo Vermant,BEL,Club Brugge,UEFA Champions League,AM,Forward,21,66,1,16,34,27,41,58,30
Roméo Lavia,BEL,Chelsea,"English Premier League, UEFA Champions League",DM,Midfielder,21,179,1,43,65,71,69,61,63
Ronald Araújo,URU,Barcelona,"Spanish La Liga, UEFA Champions League",CB,Defender,26,800,1,91,45,60,63,56,62
Ronaldo Webster,JAM,Shkëndija 79,UEFA Europa Conference League,LB,Defender,24,360,1,50,48,44,58,78,61
Roony Bardghji,SWE,Barcelona,"Spanish La Liga, UEFA Champions League",RW,Forward,19,202,1,45,85,75,81,33,68
Rory Gaffney,IRL,"Shamrock Rov, Shamrock Rovers",UEFA Europa Conference League,AM,Forward,36,141,1,41,26,44,24,37,34
Ross Barkley,ENG,Aston Villa,English Premier League,AM,Forward,31,85,1,95,47,79,71,74,73
Ross Sykes,ENG,Union SG,UEFA Champions League,CB,Defender,26,114,1,95,70,49,30,61,58
Roy Revivo,ISR,Maccabi Tel Aviv,UEFA Europa League,LB,Defender,22,347,1,48,78,37,36,44,44
Rron Broja,KVX,KF Drita,UEFA Europa Conference League,CM,Midfielder,29,146,1,33,28,49,32,60,44
Ruben Aguilar,FRA,Lens,French Ligue 1,WB,Midfielder,32,899,1,40,57,59,64,58,57
Ruben Kluivert,NED,Lyon,"French Ligue 1, UEFA Europa League",CB,Defender,24,481,1,86,59,55,70,71,69
Ruben Loftus-Cheek,ENG,Milan,Italian Serie A,AM,Forward,29,362,1,53,62,66,76,35,61
Ruben Vargas,SUI,Sevilla,Spanish La Liga,AM,Forward,27,811,1,67,65,57,69,65,65
Ruben van Bommel,NED,PSV Eindhoven,UEFA Champions League,LM,Midfielder,21,90,1,95,63,26,47,60,56
Rubén,ESP,Espanyol,Spanish La Liga,RB,Defender,24,297,1,48,82,72,76,63,67
Rubén García,ESP,Osasuna,Spanish La Liga,AM,Forward,32,510,1,28,61,67,62,72,53
Rudi Požeg Vancaš,SVN,NK Celje,UEFA Europa Conference League,AM,Forward,31,10,1,34,29,30,47,70,36
Rudy Matondo,FRA,Auxerre,French Ligue 1,CM,Midfielder,17,179,1,33,34,60,55,69,55
Rui Modesto,ANG,Udinese,Italian Serie A,RB,Defender,25,43,1,44,44,15,54,26,33
Ruslan Malinovskyi,UKR,Genoa,Italian Serie A,AM,Forward,32,607,1,64,65,81,64,64,67
Ryan Andrews,ENG,Young Boys,UEFA Europa League,RB,Defender,21,107,1,44,84,57,53,29,45
Ryan Camenzuli,MLT,Ħamrun Spartans FC,UEFA Europa Conference League,LB,Defender,31,270,1,52,35,40,62,39,45
Ryan Christie,SCO,Bournemouth,English Premier League,DM,Midfielder,30,235,1,83,65,62,79,60,68
Ryan Flamingo,NED,PSV Eindhoven,UEFA Champions League,CB,Defender,22,205,1,27,44,62,66,82,65
Ryan Gravenberch,NED,Liverpool,"English Premier League, UEFA Champions League",DM,Midfielder,23,1022,1,83,65,67,74,52,65
Ryan Mmaee,MAR,AC Omonia,UEFA Europa Conference League,AM,Forward,28,93,1,40,27,33,45,42,36
Ryan Rodin,FRA,Auxerre,French Ligue 1,AM,Forward,19,8,1,34,16,68,23,13,32
Ryan Sessegnon,ENG,Fulham,English Premier League,LB,Defender,25,837,1,87,72,49,61,56,61
Ryan Yates,ENG,Nott'ham Forest,"English Premier League, UEFA Europa League",DM,Midfielder,27,350,1,31,46,49,37,55,46
Rémy Labeau Lascary,GLP,Brest,French Ligue 1,LW,Forward,22,197,1,85,56,36,54,56,61
Róbert Mak,SVK,Slovan Bratislava,UEFA Europa Conference League,AM,Defender,34,97,1,32,36,26,43,9,24
Rômulo,BRA,RB Leipzig,German Bundesliga,AM,Forward,23,806,1,55,59,48,31,56,51
Rúben Dias,POR,Manchester City,"English Premier League, UEFA Champions League",CB,Defender,28,1189,1,35,48,60,71,38,49
Rúben Vinagre,POR,Legia Warsaw,UEFA Europa Conference League,LB,Defender,26,180,1,50,88,63,76,48,60
Răzvan Marin,ROU,AEK Athens,UEFA Europa Conference League,DM,Midfielder,29,168,1,76,72,81,72,35,62
Saad Agouzoul,MAR,AC Omonia,UEFA Europa Conference League,CB,Defender,28,173,1,44,29,40,30,48,41
Saba Goglichidze,GEO,Udinese,Italian Serie A,CB,Defender,21,421,1,43,49,57,28,58,49
Sacha Boey,FRA,Bayern Munich,"German Bundesliga, UEFA Champions League",RB,Defender,25,530,1,35,68,71,78,51,59
Sadibou Sané,SEN,Metz,French Ligue 1,CB,Defender,21,393,1,83,27,36,50,72,59
Sael Kumbedi,FRA,"Lyon, Wolfsburg","French Ligue 1, German Bundesliga",RB,Defender,20,353,1,47,76,46,37,43,45
Sagiv Yehezkel,ISR,Maccabi Tel Aviv,UEFA Europa League,LB,Forward,30,143,1,44,42,36,42,53,42
Said El Mala,GER,Köln,German Bundesliga,AM,Forward,19,388,1,94,77,32,75,71,73
Saidy Janko,GAM,Young Boys,UEFA Europa League,RB,Defender,30,253,1,92,82,36,60,35,51
Saied Farchi,ISR,Maccabi Tel Aviv,UEFA Europa League,AM,Forward,19,91,1,84,39,34,29,34,49
Saku Savolainen,FIN,KuPS,UEFA Europa Conference League,RB,Defender,29,180,1,44,49,48,69,53,54
Salifou Soumah,GUI,Malmö,UEFA Europa League,AM,Forward,22,40,1,42,36,35,52,31,40
Salih Özcan,TUR,Dortmund,German Bundesliga,CB,Defender,27,22,1,44,66,73,79,29,52
Salis Abdul Samed,GHA,Nice,"French Ligue 1, UEFA Europa League",CM,Midfielder,25,510,1,29,46,36,24,33,33
Salomón Rondón,VEN,Oviedo,Spanish La Liga,AM,Forward,36,730,1,46,34,39,17,42,36
Sam Beukema,NED,Napoli,"Italian Serie A, UEFA Champions League",CB,Defender,26,597,1,65,38,67,58,42,53
Sam Byram,ENG,Leeds United,English Premier League,RB,Defender,31,8,1,44,21,14,5,5,13
Sambou Soumano,SEN,Lorient,French Ligue 1,AM,Forward,24,380,1,55,64,37,17,54,48
Samir Chergui,FRA,Paris FC,French Ligue 1,RB,Defender,26,914,1,58,51,43,35,40,43
Samir El Mourabet,MAR,Strasbourg,"French Ligue 1, UEFA Europa Conference League",CM,Midfielder,20,698,1,33,53,61,52,56,53
Sampson Dweh Jr.,LBR,Viktoria Plzeň,UEFA Europa League,CB,Defender,24,360,1,55,49,34,27,91,59
Samson Baidoo,AUT,Lens,French Ligue 1,CB,Defender,21,945,1,92,51,44,28,61,54
Samu Becerra,ESP,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",CB,Defender,19,25,1,44,67,58,86,48,58
Samu Costa,POR,Mallorca,Spanish La Liga,DM,Midfielder,24,682,1,76,40,47,54,65,57
Samu Omorodion,ESP,Porto,UEFA Europa League,AM,Forward,21,178,1,30,29,29,11,43,27
Samuel Amo-Ameyaw,ENG,Strasbourg,"French Ligue 1, UEFA Europa Conference League",RW,Forward,19,471,1,34,81,64,77,58,62
Samuel Chukwueze,NGA,"Fulham, Milan","English Premier League, Italian Serie A",AM,Forward,26,106,1,33,97,70,91,30,68
Samuel Dahl,SWE,Benfica,UEFA Champions League,LB,Defender,25,248,1,48,65,51,53,58,55
Samuel Essende,COD,Augsburg,German Bundesliga,AM,Forward,27,191,1,76,37,46,37,44,50
Samuel Holm,SWE,Häcken,UEFA Europa Conference League,CM,Midfielder,28,42,1,68,27,83,49,27,48
Samuel Mbangula,BEL,Werder Bremen,German Bundesliga,LW,Forward,21,584,1,68,57,60,59,65,62
Samuel Pasanen,FIN,KuPS,UEFA Europa Conference League,DM,Midfielder,19,90,1,40,27,64,84,40,52
Samuele Angori,ITA,Pisa,Italian Serie A,WB,Midfielder,22,458,1,41,46,29,19,57,40
Samuele Ricci,ITA,Milan,Italian Serie A,CM,Midfielder,24,493,1,75,52,58,56,39,53
Samuele Vignato,ITA,Rijeka,UEFA Europa Conference League,CM,Midfielder,21,66,1,40,35,22,59,42,40
Samuli Miettinen,FIN,KuPS,UEFA Europa Conference League,CB,Defender,21,90,1,44,21,65,47,24,39
Sander Berge,NOR,Fulham,English Premier League,DM,Midfielder,27,958,1,33,39,57,45,44,45
Sanders Ngabo,DEN,Häcken,UEFA Europa Conference League,LM,Midfielder,21,6,1,40,40,32,14,7,22
Sandi Lovrić,SVN,Udinese,Italian Serie A,CM,Midfielder,27,103,1,27,73,79,82,62,66
Sandro Cruz,ANG,Slovan Bratislava,UEFA Europa Conference League,CB,Defender,24,175,1,44,54,41,38,58,48
Sandro Kulenović,CRO,Dinamo Zagreb,UEFA Europa League,AM,Forward,25,114,1,29,34,41,19,49,32
Sandro Lauper,SUI,Young Boys,UEFA Europa League,CB,Defender,29,189,1,44,46,43,25,55,45
Sandro Tonali,ITA,Newcastle Utd,"English Premier League, UEFA Champions League",CM,Midfielder,25,1140,1,45,64,76,69,45,59
Santi Cazorla,ESP,Oviedo,Spanish La Liga,AM,Forward,40,200,1,34,37,80,58,55,48
Santi Comesaña,ESP,Villarreal,"Spanish La Liga, UEFA Champions League",CM,Midfielder,29,969,1,52,69,64,59,47,56
Santiago Bueno,URU,Wolves,English Premier League,CB,Defender,26,665,1,80,49,50,36,68,58
Santiago Castro,ARG,Bologna,"Italian Serie A, UEFA Europa League",AM,Forward,21,824,1,75,48,37,18,38,48
Santiago Colombatto,ARG,Oviedo,Spanish La Liga,DM,Midfielder,28,541,1,41,64,63,35,49,50
Santiago Eneme,EQG,Sparta Prague,UEFA Europa Conference League,CM,Midfielder,25,44,1,29,32,77,78,54,57
Santiago Giménez,MEX,Milan,Italian Serie A,AM,Forward,24,622,1,33,44,26,18,39,33
Santiago Hezze,ARG,Olympiacos,UEFA Champions League,DM,Midfielder,23,215,1,42,23,51,23,75,48
Santiago Hidalgo,ARG,Toulouse,French Ligue 1,AM,Forward,20,164,1,29,52,50,60,77,48
Santiago Mouriño,URU,Villarreal,"Spanish La Liga, UEFA Champions League",RB,Defender,23,1156,1,33,67,62,63,80,66
Santiago Pierotti,ARG,Lecce,Italian Serie A,RW,Forward,24,600,1,35,49,52,45,74,46
Sasa Kalajdzic,AUT,Wolves,English Premier League,RW,Forward,28,15,1,34,25,24,37,52,31
Sascha Britschgi,SUI,Parma,Italian Serie A,WB,Midfielder,19,571,1,41,43,26,34,40,37
Saud Abdulhamid,KSA,Lens,French Ligue 1,WB,Midfielder,26,202,1,42,63,57,53,60,56
Saúl Coco,EQG,Torino,Italian Serie A,CB,Defender,26,990,1,81,44,38,21,60,50
Saša Lukić,SRB,Fulham,English Premier League,DM,Midfielder,29,676,1,46,63,47,46,50,50
Scott McKenna,SCO,Dinamo Zagreb,UEFA Europa League,CB,Defender,28,360,1,47,31,66,65,33,48
Scott McTominay,SCO,Napoli,"Italian Serie A, UEFA Champions League",LM,Midfielder,28,1150,1,90,60,33,40,32,45
Sead Haksabanović,MNE,Malmö,UEFA Europa League,AM,Forward,26,233,1,30,54,68,75,53,53
Sean Boyd,IRL,Shelbourne FC,UEFA Europa Conference League,AM,Forward,27,62,1,45,38,31,34,33,38
Sean Gannon,IRL,Shelbourne FC,UEFA Europa Conference League,CB,Defender,34,64,1,44,21,30,11,27,26
Sean Longstaff,ENG,Leeds United,English Premier League,RM,Midfielder,28,788,1,72,57,52,33,66,56
Sebastian Nanasi,SWE,Strasbourg,"French Ligue 1, UEFA Europa Conference League",AM,Forward,23,323,1,70,82,80,62,55,73
Sebastian Otoa,DEN,Genoa,Italian Serie A,CB,Defender,21,45,1,44,21,14,5,65,37
Sebastian Sebulonsen,NOR,Köln,German Bundesliga,WB,Midfielder,25,730,1,30,57,30,31,42,38
Sebastian Szymański,POL,Fenerbahçe,UEFA Europa League,RM,Forward,26,179,1,83,32,55,39,53,54
Sebastian Tounekti,TUN,Celtic,UEFA Europa League,LW,Forward,23,317,1,35,73,54,82,48,59
Sebastian Walukiewicz,POL,Sassuolo,Italian Serie A,RB,Defender,25,845,1,46,61,52,43,43,46
Sebastiano Esposito,ITA,Cagliari,Italian Serie A,AM,Forward,23,721,1,55,51,63,32,66,52
Sebastiano Luperto,ITA,Cagliari,Italian Serie A,CB,Defender,29,720,1,83,29,26,26,23,33
Sebastjan Spahiu,ALB,Shkëndija 79,UEFA Europa Conference League,LW,Forward,26,203,1,40,40,56,45,46,44
Seedy Jatta,NOR,Sturm Graz,UEFA Europa League,AM,Forward,22,155,1,34,19,32,14,44,26
Seko Fofana,CIV,Rennes,French Ligue 1,CM,Midfielder,30,642,1,74,66,70,74,37,60
Sekou Mara,FRA,Auxerre,French Ligue 1,AM,Forward,23,394,1,35,37,39,29,42,36
Selton Sánchez,ESP,Athletic Club,"Spanish La Liga, UEFA Champions League",AM,Forward,18,84,1,37,47,74,52,62,51
Sem Steijn,NED,Feyenoord,UEFA Europa League,AM,Midfielder,23,254,1,42,51,41,15,33,35
Semih Kılıçsoy,TUR,Cagliari,Italian Serie A,AM,Forward,20,63,1,34,46,52,25,20,38
Semir Smajlagić,BIH,Ħamrun Spartans FC,UEFA Europa Conference League,AM,Forward,27,68,1,34,31,16,21,40,28
Senne Lynen,BEL,Werder Bremen,German Bundesliga,DM,Midfielder,26,791,1,34,32,53,36,60,47
Senny Mayulu,FRA,Paris S-G,"French Ligue 1, UEFA Champions League",AM,Midfielder,19,806,1,60,78,52,71,51,60
Senou Coulibaly,MLI,AC Omonia,UEFA Europa Conference League,CB,Defender,31,142,1,30,40,39,50,57,47
Seny Koumbassa,FRA,Toulouse,French Ligue 1,CB,Defender,18,12,1,44,21,33,5,65,41
Seol Young-woo,KOR,Red Star,UEFA Europa League,RB,Defender,26,360,1,44,56,48,57,60,55
Sepp van den Berg,NED,Brentford,English Premier League,CB,Defender,23,990,1,39,33,31,20,37,32
Serge Gnabry,GER,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Forward,30,685,1,80,74,75,74,55,75
Serge Raux Yao,FRA,Rapid Wien,UEFA Europa Conference League,CB,Defender,26,180,1,44,41,47,16,58,44
Sergei Muradyan,ARM,FC Noah,UEFA Europa Conference League,CB,Defender,21,270,1,44,46,59,59,47,51
Sergi Altimira,ESP,Betis,"Spanish La Liga, UEFA Europa League",DM,Midfielder,24,700,1,40,42,55,55,81,60
Sergi Cardona,ESP,Villarreal,"Spanish La Liga, UEFA Champions League",LB,Defender,26,923,1,44,82,52,64,57,57
Sergi Darder,ESP,Mallorca,Spanish La Liga,AM,Forward,31,930,1,32,60,77,65,48,55
Sergi Dominguez,ESP,Dinamo Zagreb,UEFA Europa League,CB,Defender,20,270,1,51,53,83,80,59,67
Sergi Roberto,ESP,Como,Italian Serie A,DM,Midfielder,33,185,1,41,54,54,60,25,44
Sergio Camello,ESP,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",AM,Forward,24,358,1,34,61,60,45,38,49
Sergio Carreira,ESP,Celta Vigo,"Spanish La Liga, UEFA Europa League",LM,Midfielder,25,874,1,66,56,61,79,38,57
Sergio Córdova,VEN,Young Boys,UEFA Europa League,AM,Forward,28,141,1,38,23,45,16,52,32
Sergio Gómez,ESP,Real Sociedad,Spanish La Liga,LB,Defender,25,822,1,27,68,76,79,74,69
Sergio Lozano,ESP,"Jagiellonia, Levante","Spanish La Liga, UEFA Europa Conference League",DM,Midfielder,26,74,1,97,51,59,66,65,66
Sergiño Dest,USA,PSV Eindhoven,UEFA Champions League,RB,Defender,25,187,1,44,70,71,89,64,68
Serhou Guirassy,GUI,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,29,1119,1,67,51,37,34,34,49
Serigne Thioune,ITA,Ħamrun Spartans FC,UEFA Europa Conference League,LW,Forward,21,211,1,33,53,47,48,61,46
Shaisen Attard,MLT,Ħamrun Spartans FC,UEFA Europa Conference League,CM,Midfielder,20,1,1,40,17,33,62,7,29
Shandre Campbell,RSA,Club Brugge,UEFA Champions League,RB,Defender,20,3,1,44,21,17,13,5,15
Sheraldo Becker,SUR,Osasuna,Spanish La Liga,AM,Midfielder,30,107,1,35,55,37,68,40,46
Shuto Machino,JPN,Gladbach,German Bundesliga,AM,Forward,26,399,1,69,36,34,28,57,45
Sidiki Cherif,FRA,Angers,French Ligue 1,AM,Forward,18,680,1,78,44,32,44,49,52
Sidoine Fogning,CMR,Slovan Bratislava,UEFA Europa Conference League,DM,Midfielder,23,1,1,40,17,33,41,7,25
Siebe Horemans,BEL,Utrecht,UEFA Europa League,RB,Defender,27,360,1,52,53,39,29,41,40
Sikou Niakaté,MLI,Braga,UEFA Europa League,CB,Defender,26,80,1,44,27,26,8,24,24
Silas Andersen,DEN,Häcken,UEFA Europa Conference League,DM,Midfielder,21,246,1,44,64,73,85,69,69
Silvan Widmer,SUI,Mainz 05,"German Bundesliga, UEFA Europa Conference League",WB,Midfielder,32,522,1,53,51,34,46,64,51
Simion Michez,BEL,Sigma Olomouc,UEFA Europa Conference League,LW,Forward,23,14,1,34,16,20,23,29,24
Simon Adingra,CIV,Sunderland,English Premier League,LW,Forward,23,299,1,31,50,37,47,50,42
Simon Ebonog,CMR,Le Havre,French Ligue 1,CM,Midfielder,21,357,1,48,55,24,37,72,50
Simon Gustafson,SWE,Häcken,UEFA Europa Conference League,CM,Midfielder,30,270,1,23,66,74,66,66,62
Simon Sohm,SUI,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CM,Midfielder,24,540,1,73,75,50,53,38,53
Simone Canestrelli,ITA,Pisa,Italian Serie A,CB,Defender,25,990,1,38,38,38,21,45,37
Sinaly Diomande,CIV,Auxerre,French Ligue 1,CB,Defender,24,157,1,44,40,57,59,35,46
Sirlord Conteh,GER,Heidenheim,German Bundesliga,AM,Forward,29,236,1,55,55,42,24,57,47
Sivert Heltne Nilsen,NOR,Aberdeen,UEFA Europa Conference League,CM,Midfielder,34,27,1,29,32,44,44,67,48
Sivert Mannsverk,NOR,Sparta Prague,UEFA Europa Conference League,CM,Midfielder,23,75,1,47,27,61,85,53,57
Siyabonga Ngezana,RSA,FCSB,UEFA Europa League,CB,Defender,28,360,1,57,40,28,22,67,47
Skelly Alvero,FRA,Werder Bremen,German Bundesliga,CB,Defender,23,34,1,44,21,63,65,46,51
Slobodan Jakovljević,SRB,Zrinjski Mostar,UEFA Europa Conference League,CB,Defender,36,90,1,98,60,74,52,64,68
Sofiane Boufal,MAR,Union SG,UEFA Champions League,AM,Forward,32,35,1,60,85,50,73,64,68
Sofiane Diop,FRA,Nice,"French Ligue 1, UEFA Europa League",AM,Forward,25,846,1,77,68,75,62,46,70
Sofyan Amrabat,MAR,Betis,"Spanish La Liga, UEFA Europa League",DM,Midfielder,29,663,1,38,36,67,64,52,53
Son,ESP,Ludogorets,UEFA Europa League,RB,Defender,31,297,1,94,70,70,77,27,57
Sondre Auklend,NOR,Bodø/Glimt,UEFA Champions League,RW,Forward,22,332,1,25,49,63,76,53,49
Sondre Brunstad Fet,NOR,Bodø/Glimt,UEFA Champions League,LM,Midfielder,28,247,1,91,46,51,41,43,51
Soner Aydoğdu,TUR,Samsunspor,UEFA Europa Conference League,CM,Midfielder,34,18,1,40,53,50,67,18,42
Soner Gönül,TUR,Samsunspor,UEFA Europa Conference League,CM,Midfielder,28,18,1,53,32,23,63,29,38
Soriba Diaoune,FRA,Lille,"French Ligue 1, UEFA Europa League",AM,Forward,18,5,1,24,88,71,99,13,64
Sota Kawasaki,JPN,Mainz 05,"German Bundesliga, UEFA Europa Conference League",AM,Midfielder,24,186,1,32,32,53,52,65,51
Sota Kitano,JPN,RB Salzburg,UEFA Europa League,RM,Midfielder,21,153,1,40,78,51,49,56,54
Soualiho Meïté,FRA,PAOK,UEFA Europa League,DM,Midfielder,31,300,1,83,42,48,35,69,56
Souffian El Karouani,MAR,Utrecht,UEFA Europa League,LB,Defender,25,349,1,46,78,49,66,51,55
Souleymane N'Diaye,SUI,Lausanne-Sport,UEFA Europa Conference League,AM,Forward,19,19,1,34,49,67,74,78,54
Soumaïla Coulibaly,FRA,"Brest, Strasbourg","French Ligue 1, UEFA Europa Conference League",AM,Defender,22,454,1,41,30,37,42,50,43
Soumaïla Diabaté,MLI,RB Salzburg,UEFA Europa League,CM,Midfielder,20,360,1,45,35,55,49,71,55
Soungoutou Magassa,FRA,West Ham,English Premier League,DM,Midfielder,22,194,1,40,28,29,28,55,39
Stanis Idumbo,BEL,"Monaco, Sevilla","French Ligue 1, Spanish La Liga, UEFA Champions League",AM,Midfielder,20,196,1,41,65,40,50,23,40
Stanislav Ivanov,BUL,Ludogorets,UEFA Europa League,LB,Midfielder,26,102,1,35,67,35,34,60,47
Stanislav Lobotka,SVK,Napoli,"Italian Serie A, UEFA Champions League",DM,Midfielder,30,753,1,40,40,66,64,39,50
Stavros Pilios,GRE,AEK Athens,UEFA Europa Conference League,LB,Defender,24,167,1,32,58,73,83,70,67
Stavros Pnevmonidis,GRE,Olympiacos,UEFA Champions League,LM,Midfielder,19,16,1,53,44,16,61,24,36
Stefan Baiaram,ROU,CS U Craiova,UEFA Europa Conference League,AM,Forward,22,79,1,38,36,45,59,36,42
Stefan Bell,GER,Mainz 05,"German Bundesliga, UEFA Europa Conference League",CB,Defender,34,416,1,31,54,43,31,55,45
Stefan Gartenmann,SUI,Ferencváros,UEFA Europa League,CB,Defender,28,253,1,31,43,50,36,42,41
Stefan Hierländer,AUT,Sturm Graz,UEFA Europa League,CM,Defender,34,32,1,44,21,33,13,65,42
Stefan Lainer,AUT,RB Salzburg,UEFA Europa League,RB,Defender,33,360,1,50,70,70,82,44,59
Stefan Posch,AUT,Como,Italian Serie A,RB,Defender,28,205,1,97,51,67,86,71,75
Stefan Schimmer,GER,Heidenheim,German Bundesliga,AM,Forward,31,212,1,88,52,52,32,53,59
Stefan Simić,CZE,AC Omonia,UEFA Europa Conference League,CB,Defender,30,168,1,43,44,30,10,75,47
Stefan de Vrij,NED,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,33,405,1,34,43,61,56,35,45
Stefano Moreo,ITA,Pisa,Italian Serie A,AM,Forward,32,488,1,64,44,40,31,60,48
Stefano Sabelli,ITA,Genoa,Italian Serie A,RB,Defender,32,253,1,44,29,48,59,58,52
Stefano Surdanovic,SRB,Zrinjski Mostar,UEFA Europa Conference League,AM,Forward,26,108,1,34,16,56,37,69,35
Stefano Vecchia,SWE,Malmö,UEFA Europa League,AM,Forward,30,33,1,44,67,63,87,42,62
Stefanos Tzimas,GRE,Brighton,English Premier League,AM,Forward,19,89,1,24,76,51,44,63,50
Stephan El Shaarawy,ITA,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,33,309,1,44,51,68,91,57,59
Stephan Zagadou,FRA,Le Havre,French Ligue 1,CB,Defender,17,64,1,44,21,46,27,32,35
Stephen Eustáquio,CAN,Porto,UEFA Europa League,CM,Midfielder,28,157,1,40,65,75,47,17,44
Stevan Jovetić,MNE,AC Omonia,UEFA Europa Conference League,AM,Forward,35,65,1,42,41,59,38,23,43
Steve Kapuadi,COD,Legia Warsaw,UEFA Europa Conference League,CB,Defender,27,180,1,44,25,48,24,32,35
Steven Berghuis,NED,Ajax,UEFA Champions League,RW,Forward,33,45,1,41,17,46,66,24,38
Stijn Meijer,NED,Ħamrun Spartans FC,UEFA Europa Conference League,CB,Defender,25,20,1,44,48,29,58,19,34
Stjepan Radeljić,BIH,Rijeka,UEFA Europa Conference League,CB,Defender,28,84,1,44,21,28,30,32,32
Strahinja Pavlović,SRB,Milan,Italian Serie A,CB,Defender,24,922,1,82,71,69,72,43,61
Stratos Svarnas,GRE,Raków,UEFA Europa Conference League,CB,Defender,27,270,1,87,49,74,73,78,75
Stuart Armstrong,SCO,Aberdeen,UEFA Europa Conference League,CM,Midfielder,33,186,1,46,45,35,44,50,45
Suat Serdar,GER,Hellas Verona,Italian Serie A,CM,Midfielder,28,757,1,76,68,59,36,64,60
Sven Botman,NED,Newcastle Utd,"English Premier League, UEFA Champions League",CB,Defender,25,927,1,39,41,42,41,50,45
Sven Mijnans,NED,AZ Alkmaar,UEFA Europa Conference League,CM,Midfielder,25,243,1,91,70,62,49,37,56
Sven Xerri,MLT,Ħamrun Spartans FC,UEFA Europa Conference League,RB,Defender,20,20,1,44,43,23,39,82,54
Sverrir Ingi Ingason,ISL,Panathinaikos,UEFA Europa League,CB,Defender,32,180,1,44,29,27,33,45,38
Svetozar Marković,SRB,Viktoria Plzeň,UEFA Europa League,CB,Defender,25,29,1,44,21,25,5,32,26
Sávio,BRA,Manchester City,"English Premier League, UEFA Champions League",LM,Midfielder,21,607,1,45,91,44,85,32,55
Sævar Magnússon,ISL,Brann,UEFA Europa League,AM,Forward,25,148,1,92,38,36,38,48,54
Séamus Coleman,IRL,Everton,English Premier League,RW,Forward,36,2,1,34,16,16,3,13,19
Sébastien Haller,CIV,Utrecht,UEFA Europa League,AM,Forward,31,226,1,24,27,34,24,74,30
Sékou Fofana,CIV,Lausanne-Sport,UEFA Europa Conference League,LB,Defender,22,75,1,44,75,84,60,48,59
Sérigné Diop,SEN,Brest,French Ligue 1,AM,Forward,20,12,1,25,65,22,22,39,37
Tadjidine Mmadi,FRA,Marseille,"French Ligue 1, UEFA Champions League",LM,Forward,18,6,1,34,39,53,78,67,49
Taha Abdi Ali,SWE,Malmö,UEFA Europa League,AM,Forward,27,24,1,34,87,68,92,23,65
Taison,BRA,PAOK,UEFA Europa League,LW,Forward,37,164,1,32,44,79,84,55,54
Taiwo Awoniyi,NGA,Nott'ham Forest,English Premier League,AM,Forward,28,135,1,42,19,33,34,59,33
Tajon Buchanan,CAN,Villarreal,"Spanish La Liga, UEFA Champions League",RM,Midfielder,26,938,1,87,56,27,55,46,51
Takefusa Kubo,JPN,Real Sociedad,Spanish La Liga,RM,Midfielder,24,561,1,66,80,39,65,34,52
Takuma Asano,JPN,Mallorca,Spanish La Liga,AM,Forward,30,289,1,62,24,26,31,42,38
Takumi Minamino,JPN,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,30,843,1,46,62,61,52,48,55
