Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Anthony Jung,Freiburg,"German Bundesliga, UEFA Europa League",CB,Defender,GER,33,25.09,203,4,6.27
Anthony Musaba,Samsunspor,UEFA Europa Conference League,LM,Midfielder,NED,24,12.65,160,2,6.32
Anthony Rouault,Rennes,French Ligue 1,CB,Defender,FRA,24,45.43,630,7,6.49
Antoine Bernede,Hellas Verona,Italian Serie A,CM,Midfielder,FRA,26,44.37,552,7,6.34
Antoine Griezmann,Atlético Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,FRA,34,82.13,535,12,6.84
Antoine Makoumbou,Samsunspor,UEFA Europa Conference League,CM,Midfielder,CGO,27,11.79,118,2,5.9
Antoine Mendy,Nice,"French Ligue 1, UEFA Europa League",CB,Defender,SEN,21,57.95,662,9,6.44
Antoine Semenyo,Bournemouth,English Premier League,LW,Forward,GHA,25,55.74,720,8,6.97
Anton Gaaei,Ajax,UEFA Champions League,RB,Defender,DEN,22,21.31,133,3,7.1
Anton Hlushchenko,Shakhtar,UEFA Europa Conference League,CM,Midfielder,UKR,21,6.75,32,1,6.75
Anton Kade,Augsburg,German Bundesliga,WB,Midfielder,GER,21,18.41,136,3,6.14
Anton Logi Lúðvíksson,Breiðablik,UEFA Europa Conference League,CB,Defender,ISL,22,5.97,64,1,5.97
Anton Nedyalkov,Ludogorets,UEFA Europa League,CB,Defender,BUL,32,12.24,167,2,6.12
Anton Stach,Leeds United,English Premier League,LM,Midfielder,GER,26,55.39,678,8,6.92
Antonee Robinson,Fulham,English Premier League,LB,Defender,USA,28,19.54,63,3,6.51
Antoni Kozubal,Lech Poznań,UEFA Europa Conference League,DM,Midfielder,POL,21,10.48,42,2,5.24
Antoni Milambo,Brentford,English Premier League,AM,Forward,NED,20,6.4,45,1,6.4
Antonino Gallo,Lecce,Italian Serie A,LB,Defender,ITA,25,43.69,564,7,6.24
Antonio Blanco,Alavés,Spanish La Liga,CM,Midfielder,ESP,25,55.28,699,8,6.91
Antonio Caracciolo,Pisa,Italian Serie A,CB,Defender,ITA,35,44.01,630,7,6.29
Antonio García Montero,Red Imps,UEFA Europa Conference League,AM,Forward,ESP,34,12.29,170,2,6.14
Antonio Ivancic,Zrinjski Mostar,UEFA Europa Conference League,AM,Forward,CRO,30,5.72,45,1,5.72
Antonio Milić,Lech Poznań,UEFA Europa Conference League,CB,Defender,CRO,31,6.39,67,1,6.39
Antonio Nusa,RB Leipzig,German Bundesliga,LW,Forward,NOR,20,39.93,366,6,6.66
Antonio Raillo,Mallorca,Spanish La Liga,CB,Defender,ESP,34,59.66,810,9,6.63
Antonio Rüdiger,Real Madrid,Spanish La Liga,CB,Defender,GER,32,6.33,90,1,6.33
Antonio Sanabria,Cremonese,Italian Serie A,AM,Forward,PAR,29,35.56,329,6,5.93
Antonio Sánchez,Mallorca,Spanish La Liga,RB,Defender,ESP,28,43.93,273,7,6.28
Antonio Vergara,Napoli,Italian Serie A,CM,Midfielder,ITA,22,5.67,2,1,5.67
Antonio Čolak,Legia Warsaw,UEFA Europa Conference League,AM,Forward,CRO,32,11.64,94,2,5.82
Antoniu,Espanyol,Spanish La Liga,RW,Forward,ESP,23,24.96,38,4,6.24
Antony,Betis,"Spanish La Liga, UEFA Europa League",RW,Forward,BRA,25,48.88,551,7,6.98
António Silva,Benfica,UEFA Champions League,CB,Defender,POR,21,20.82,252,3,6.94
Anzor Mekvabishvili,CS U Craiova,UEFA Europa Conference League,DM,Midfielder,GEO,24,11.84,92,2,5.92
Ao Tanaka,Leeds United,English Premier League,CM,Midfielder,JPN,27,38.91,191,6,6.48
Aral Şimşir,Midtjylland,UEFA Europa League,AM,Forward,DEN,23,19.82,133,3,6.61
Arb Manaj,KF Drita,UEFA Europa Conference League,AM,Forward,KVX,27,12.2,173,2,6.1
Arbin Zejnulai,Shkëndija 79,UEFA Europa Conference League,AM,Forward,ALB,26,11.7,80,2,5.85
Arbër Hoxha,Dinamo Zagreb,UEFA Europa League,LM,Forward,ALB,27,19.14,240,3,6.38
Archie Brown,Fenerbahçe,UEFA Europa League,LB,Defender,ENG,23,18.67,270,3,6.22
Archie Gray,Tottenham,"English Premier League, UEFA Champions League",DM,Midfielder,ENG,19,26.58,171,4,6.64
Arda Güler,Real Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,TUR,20,86.21,812,12,7.18
Ardian Ismajli,Torino,Italian Serie A,CB,Defender,ALB,29,23.54,264,4,5.89
Ardon Jashari,Milan,Italian Serie A,DM,Midfielder,SUI,23,6.69,17,1,6.69
Arijon Ibrahimović,Heidenheim,German Bundesliga,AM,Forward,GER,19,45.07,551,7,6.44
Aritz Elustondo,Real Sociedad,Spanish La Liga,RB,Defender,ESP,31,19.49,95,3,6.5
Arkadiusz Pyrka,St. Pauli,German Bundesliga,WB,Midfielder,POL,23,38.61,348,6,6.44
Arkadiusz Reca,Legia Warsaw,UEFA Europa Conference League,LB,Defender,POL,30,6.23,90,1,6.23
Arlet Zé,Basel,UEFA Europa League,LW,Forward,SUI,19,6.3,57,1,6.3
Armand Lauriente,Sassuolo,Italian Serie A,LW,Forward,FRA,26,43.05,450,7,6.15
Armando Broja,Burnley,English Premier League,AM,Forward,ALB,24,17.59,44,3,5.86
Armando Obispo,PSV Eindhoven,UEFA Champions League,CB,Defender,NED,26,21.24,155,3,7.08
Armel Bella Kotchap,Hellas Verona,Italian Serie A,CB,Defender,GER,23,19.27,72,3,6.42
Armin Gigovic,Young Boys,UEFA Europa League,AM,Forward,BIH,23,19.63,233,3,6.54
Armindo Sieb,Mainz 05,"German Bundesliga, UEFA Europa Conference League",AM,Forward,GER,22,57.96,338,9,6.44
Arnau Martinez,Girona,Spanish La Liga,RB,Defender,ESP,22,54.16,426,8,6.77
Arnaud Kalimuendo,Nott'ham Forest,"English Premier League, UEFA Europa League",AM,Forward,FRA,23,31.62,95,5,6.32
Arnaud Nordin,Mainz 05,"German Bundesliga, UEFA Europa Conference League",WB,Forward,FRA,27,44.94,443,7,6.42
Arnaut Danjuma,Valencia,Spanish La Liga,AM,Forward,NED,28,58.01,618,9,6.45
Arne Engels,Celtic,UEFA Europa League,RW,Forward,BEL,22,19.01,137,3,6.34
Arne Maier,Augsburg,German Bundesliga,WB,Midfielder,GER,26,6.57,4,1,6.57
Arnór Gauti Jónsson,Breiðablik,UEFA Europa Conference League,CM,Midfielder,ISL,23,11.96,101,2,5.98
Aron Bjarnason,Breiðablik,UEFA Europa Conference League,LW,Forward,ISL,30,5.96,19,1,5.96
Aron Dønnum,Toulouse,French Ligue 1,RM,Midfielder,NOR,27,54.58,720,8,6.82
Arouna Sangante,Le Havre,French Ligue 1,CB,Defender,SEN,23,43.51,609,7,6.22
Arsen Zakharyan,Real Sociedad,Spanish La Liga,AM,Midfielder,RUS,22,19.89,65,3,6.63
Arsène Kouassi,Lorient,French Ligue 1,LM,Midfielder,BFA,21,51.3,642,8,6.41
Artem Bondarenko,Shakhtar,UEFA Europa Conference League,CM,Midfielder,UKR,25,6.13,58,1,6.13
Artem Dovbyk,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,UKR,28,57.29,368,9,6.37
Artemijus Tutyškinas,NK Celje,UEFA Europa Conference League,CB,Defender,LTU,22,12.54,180,2,6.27
Arthur,Leverkusen,"German Bundesliga, UEFA Champions League",WB,Midfielder,BRA,22,32.46,319,5,6.49
Arthur Atta,Udinese,Italian Serie A,CM,Midfielder,FRA,22,45.4,605,7,6.49
Arthur Avom,Lorient,French Ligue 1,CM,Midfielder,CMR,20,6.9,90,1,6.9
Arthur Avom Ebong,Lorient,French Ligue 1,CM,Midfielder,CMR,20,46.94,553,7,6.71
Arthur Chaves,Hoffenheim,German Bundesliga,CB,Defender,BRA,24,24.72,240,4,6.18
Arthur Masuaku,Sunderland,English Premier League,LB,Defender,COD,31,19.36,127,3,6.45
Arthur Theate,Eint Frankfurt,"German Bundesliga, UEFA Champions League",CB,Defender,BEL,25,68.09,900,10,6.81
Arthur Vermeeren,Marseille,"French Ligue 1, UEFA Champions League",CM,Midfielder,BEL,20,33.57,169,5,6.71
Artur Gajdoš,Slovan Bratislava,UEFA Europa Conference League,AM,Forward,SVK,21,6.17,7,1,6.17
Artur Jędrzejczyk,Legia Warsaw,UEFA Europa Conference League,CB,Defender,POL,37,6.22,90,1,6.22
Arturo Calabresi,Pisa,Italian Serie A,CB,Defender,ITA,29,17.4,54,3,5.8
Artūr Dolžnikov,Sigma Olomouc,UEFA Europa Conference League,LW,Forward,LTU,25,11.62,81,2,5.81
Asger Sørensen,Sparta Prague,UEFA Europa Conference League,CB,Defender,DEN,29,6.3,58,1,6.3
Ashley Barnes,Burnley,English Premier League,AM,Forward,ENG,35,6.29,8,1,6.29
Asier Osambela,Osasuna,Spanish La Liga,CM,Midfielder,ESP,21,19.39,59,3,6.46
Aske Adelgaard,Go Ahead Eag,UEFA Europa League,RM,Midfielder,DEN,21,12.23,11,2,6.12
Assad Al Hamalawi,CS U Craiova,UEFA Europa Conference League,AM,Forward,PLE,24,11.88,165,2,5.94
Assan Ouedraogo,RB Leipzig,German Bundesliga,RM,Midfielder,GER,19,43.21,257,7,6.17
Assane Dioussé,Auxerre,French Ligue 1,CM,Midfielder,SEN,28,18.0,23,3,6.0
Aster Vranckx,Sassuolo,Italian Serie A,RM,Midfielder,BEL,23,36.13,371,6,6.02
Atakan Karazor,Stuttgart,"German Bundesliga, UEFA Europa League",CM,Midfielder,NAN,29,53.97,482,9,6.0
Aurele Amenda,Eint Frankfurt,"German Bundesliga, UEFA Champions League",CB,Defender,SUI,22,40.33,237,6,6.72
Aurélien Tchouaméni,Real Madrid,"Spanish La Liga, UEFA Champions League",DM,Midfielder,FRA,25,82.38,998,12,6.86
Aurélio Buta,Eint Frankfurt,German Bundesliga,RB,Defender,POR,28,18.25,136,3,6.08
Axel Camblan,Brest,French Ligue 1,LW,Forward,FRA,21,5.92,12,1,5.92
Axel Kayombo,Sturm Graz,UEFA Europa League,LM,Midfielder,FRA,19,6.11,9,1,6.11
Axel Tapé,Leverkusen,"German Bundesliga, UEFA Champions League",RB,Defender,FRA,18,29.93,205,5,5.99
Axel Tuanzebe,Burnley,English Premier League,CB,Defender,COD,27,12.56,180,2,6.28
Axel Witsel,Girona,Spanish La Liga,CM,Midfielder,BEL,36,40.02,462,6,6.67
Ayase Ueda,Feyenoord,UEFA Europa League,AM,Forward,JPN,27,12.62,170,2,6.31
Ayden Heaven,Manchester Utd,English Premier League,CB,Defender,ENG,18,5.51,4,1,5.51
Aymen Sliti,Feyenoord,UEFA Europa League,LW,Forward,NED,19,13.43,84,2,6.72
Aymeric Laporte,Athletic Club,"Spanish La Liga, UEFA Champions League",CB,Defender,ESP,31,47.42,512,7,6.77
Ayoub El Kaabi,Olympiacos,UEFA Champions League,AM,Forward,MAR,32,20.5,257,3,6.83
Ayoze Pérez,Villarreal,"Spanish La Liga, UEFA Champions League",AM,Forward,ESP,32,26.35,148,4,6.59
Ayumu Seko,Le Havre,French Ligue 1,CM,Midfielder,JPN,25,48.28,645,8,6.04
Ayyoub Bouaddi,Lille,"French Ligue 1, UEFA Europa League",CM,Midfielder,FRA,18,68.99,746,11,6.27
Azamat Tuyakbaev,Qaırat Almaty,UEFA Champions League,CM,Midfielder,KAZ,18,7.7,45,1,7.7
Azzedine Ounahi,Girona,Spanish La Liga,CM,Midfielder,MAR,25,27.77,335,4,6.94
Aïssa Mandi,Lille,"French Ligue 1, UEFA Europa League",CB,Defender,ALG,34,58.33,640,9,6.48
Baba Alhassan,FCSB,UEFA Europa League,DM,Midfielder,GHA,25,18.57,270,3,6.19
Baba Rahman,PAOK,UEFA Europa League,LB,Defender,GHA,31,18.82,270,3,6.27
Badredine Bouanani,"Nice, Stuttgart","French Ligue 1, German Bundesliga, UEFA Europa League",RW,Forward,ALG,20,65.91,470,10,6.59
Bafodé Diakité,Bournemouth,English Premier League,CB,Defender,FRA,24,46.09,630,7,6.58
Bahereba Guirassy,Nantes,French Ligue 1,LM,Forward,FRA,19,37.7,291,6,6.28
Bahmed Deuff,Nantes,French Ligue 1,CM,Midfielder,MTN,19,11.9,28,2,5.95
Balthazar Pierret,Lecce,Italian Serie A,LM,Midfielder,FRA,25,11.76,13,2,5.88
Bamba Dieng,Lorient,French Ligue 1,AM,Forward,SEN,25,12.95,31,2,6.48
Bambo Diaby,Elche,Spanish La Liga,CB,Defender,SEN,27,12.28,49,2,6.14
Bamo Meïté,Lorient,French Ligue 1,CB,Defender,CIV,23,30.7,450,5,6.14
Baptiste Santamaria,Valencia,Spanish La Liga,CM,Midfielder,FRA,30,59.41,530,9,6.6
Barnabás Nagy,Ferencváros,UEFA Europa League,WB,Midfielder,HUN,25,5.88,38,1,5.88
Barnabás Varga,Ferencváros,UEFA Europa League,AM,Forward,HUN,31,19.95,257,3,6.65
Bart Nieuwkoop,Feyenoord,UEFA Europa League,RB,Defender,NED,29,18.96,105,3,6.32
Bartosz Kapustka,Legia Warsaw,UEFA Europa Conference League,CM,Midfielder,POL,28,5.7,32,1,5.7
Bartłomiej Wdowik,Jagiellonia,UEFA Europa Conference League,LB,Defender,POL,25,11.97,180,2,5.98
Barış Alper Yılmaz,Galatasaray,UEFA Champions League,AM,Forward,TUR,25,21.42,238,3,7.14
Bashir Humphreys,Burnley,English Premier League,LB,Defender,ENG,22,5.98,2,1,5.98
Batista Mendy,Sevilla,Spanish La Liga,CM,Midfielder,FRA,25,38.26,452,6,6.38
Bazoumana Touré,Hoffenheim,German Bundesliga,LW,Forward,CIV,19,46.92,602,7,6.7
Belmin Beganovic,Sturm Graz,UEFA Europa League,AM,Forward,BIH,21,12.1,76,2,6.05
Ben Bobzien,Mainz 05,"German Bundesliga, UEFA Europa Conference League",RW,Forward,GER,22,19.01,125,3,6.34
Ben Chilwell,Strasbourg,French Ligue 1,LB,Defender,ENG,28,24.43,315,4,6.11
Ben Doak,Bournemouth,English Premier League,LW,Forward,SCO,19,6.45,17,1,6.45
Ben Gannon-Doak,Bournemouth,English Premier League,AM,Forward,SCO,19,13.44,28,2,6.72
Ben Lederman,Maccabi Tel Aviv,UEFA Europa League,CM,Midfielder,POL,25,13.07,85,2,6.54
Ben White,Arsenal,"English Premier League, UEFA Champions League",RB,Defender,ENG,28,20.02,135,3,6.67
Ben Winterburn,Bournemouth,English Premier League,CM,Midfielder,ENG,20,5.57,7,1,5.57
Bence Ötvös,Ferencváros,UEFA Europa League,CM,Midfielder,HUN,27,19.44,179,3,6.48
Bendegúz Bolla,Rapid Wien,UEFA Europa Conference League,RB,Defender,HUN,25,11.88,151,2,5.94
Benedict Hollerbach,Mainz 05,"German Bundesliga, UEFA Europa Conference League",AM,Forward,GER,24,24.06,180,4,6.02
Benedikt Gimber,Heidenheim,German Bundesliga,CB,Defender,GER,28,29.65,293,5,5.93
Benjamin André,Lille,"French Ligue 1, UEFA Europa League",DM,Midfielder,FRA,35,53.59,658,8,6.7
Benjamin Nygren,Celtic,UEFA Europa League,RM,Midfielder,SWE,24,19.33,246,3,6.44
Benjamin Pavard,"Inter, Marseille","French Ligue 1, Italian Serie A, UEFA Champions League",CB,Defender,FRA,29,60.09,709,9,6.68
Benjamin Stambouli,Metz,French Ligue 1,DM,Midfielder,FRA,35,31.57,443,5,6.31
Benjamin Šeško,Manchester Utd,English Premier League,AM,Forward,SVN,22,52.48,417,8,6.56
Benjamín Domínguez,Bologna,Italian Serie A,LW,Forward,ARG,22,19.15,88,3,6.38
Benoît Badiashile,Chelsea,"English Premier League, UEFA Champions League",CB,Defender,FRA,24,21.12,145,3,7.04
Berat Djimsiti,Atalanta,"Italian Serie A, UEFA Champions League",CB,Defender,ALB,32,59.28,794,9,6.59
Berkan Kutlu,Galatasaray,UEFA Champions League,CM,Midfielder,TUR,27,6.32,3,1,6.32
Bernard Nguene,Nice,"French Ligue 1, UEFA Europa League",AM,Forward,CMR,19,17.34,49,3,5.78
Bernard Tekpetey,Ludogorets,UEFA Europa League,AM,Forward,GHA,28,13.3,108,2,6.65
Bernardo,Hoffenheim,German Bundesliga,LB,Defender,BRA,30,48.66,624,7,6.95
Bernardo Lopes,Red Imps,UEFA Europa Conference League,CB,Defender,GIB,32,12.09,180,2,6.04
Bernardo Silva,Manchester City,"English Premier League, UEFA Champions League",CM,Midfielder,POR,31,76.32,674,11,6.94
Bernardo Vital,Jagiellonia,UEFA Europa Conference League,CB,Defender,POR,24,12.02,180,2,6.01
Bertrand Traoré,Sunderland,English Premier League,RW,Forward,BFA,30,19.2,150,3,6.4
Bertuğ Yıldırım,Rennes,French Ligue 1,AM,Forward,TUR,23,6.52,3,1,6.52
Besart Ibraimi,Shkëndija 79,UEFA Europa Conference League,AM,Forward,MKD,38,11.97,155,2,5.98
Besnik Krasniqi,KF Drita,UEFA Europa Conference League,RB,Defender,KVX,35,12.2,180,2,6.1
Beto,Everton,English Premier League,AM,Forward,GNB,27,52.1,499,8,6.51
Beyatt Lekoueiry,Lausanne-Sport,UEFA Europa Conference League,AM,Forward,MTN,20,12.52,116,2,6.26
Beñat Prados,Athletic Club,Spanish La Liga,DM,Midfielder,ESP,24,12.85,85,2,6.42
Beñat Turrientes,Real Sociedad,Spanish La Liga,DM,Midfielder,ESP,23,32.29,240,5,6.46
Bilal Brahimi,Nice,French Ligue 1,RW,Forward,ALG,25,6.48,1,1,6.48
Bilal El Khannouss,Stuttgart,"German Bundesliga, UEFA Europa League",AM,Forward,MAR,21,55.04,620,8,6.88
Bilal Nadir,Marseille,"French Ligue 1, UEFA Champions League",AM,Forward,MAR,21,44.89,246,7,6.41
Billy Gilmour,Napoli,"Italian Serie A, UEFA Champions League",CM,Midfielder,SCO,24,52.1,281,8,6.51
Birger Meling,FC Copenhagen,UEFA Champions League,LB,Defender,NOR,30,7.35,62,1,7.35
Bjorn Meijer,Club Brugge,UEFA Champions League,LB,Defender,NED,22,19.72,153,3,6.57
Blerton Sheji,KF Drita,UEFA Europa Conference League,LM,Midfielder,MKD,25,12.11,152,2,6.06
Bob Nii Armah,KuPS,UEFA Europa Conference League,LB,Defender,GHA,21,6.17,45,1,6.17
Bogdan Mirčetić,Raków,UEFA Europa Conference League,LW,Forward,SRB,19,5.5,5,1,5.5
Bogdan Racovitan,Raków,UEFA Europa Conference League,CB,Defender,ROU,25,11.64,180,2,5.82
Bojan Miovski,"Girona, Rangers","Spanish La Liga, UEFA Europa League",AM,Forward,MKD,26,22.94,127,4,5.74
Borja Iglesias,Celta Vigo,"Spanish La Liga, UEFA Europa League",AM,Forward,ESP,32,79.12,636,12,6.59
Borja Mayoral,Getafe,Spanish La Liga,AM,Forward,ESP,28,38.47,377,6,6.41
Borja Sainz,Porto,UEFA Europa League,LW,Forward,ESP,24,18.96,177,3,6.32
Borja Sánchez Laborde,Oviedo,Spanish La Liga,CM,Midfielder,ESP,29,5.93,14,1,5.93
Borna Filipović,Zrinjski Mostar,UEFA Europa Conference League,DM,Midfielder,BIH,19,6.19,45,1,6.19
Borna Sosa,Crystal Palace,UEFA Europa Conference League,LM,Midfielder,CRO,27,5.97,75,1,5.97
Boubacar Dabo,Red Imps,UEFA Europa Conference League,LM,Midfielder,SEN,28,12.14,154,2,6.07
Boubacar Kamara,Aston Villa,"English Premier League, UEFA Europa League",DM,Midfielder,FRA,25,60.51,588,9,6.72
Boubacar Traoré,Metz,French Ligue 1,CM,Midfielder,MLI,24,43.68,602,7,6.24
Boulaye Dia,Lazio,Italian Serie A,AM,Forward,SEN,28,42.65,381,7,6.09
Bradley Barcola,Paris S-G,"French Ligue 1, UEFA Champions League",LW,Forward,FRA,23,70.29,703,10,7.03
Bradley Locko,Brest,French Ligue 1,LB,Defender,FRA,23,51.29,710,8,6.41
Bradley Paul Burrowes,Aston Villa,English Premier League,WB,Midfielder,ENG,17,6.42,17,1,6.42
Brahim Díaz,Real Madrid,"Spanish La Liga, UEFA Champions League",RW,Forward,MAR,26,68.57,332,10,6.86
Brais Méndez,Real Sociedad,Spanish La Liga,CM,Midfielder,ESP,28,53.74,453,8,6.72
Brajan Gruda,Brighton,English Premier League,AM,Forward,GER,21,45.66,222,7,6.52
Brandon Mechele,Club Brugge,UEFA Champions League,CB,Defender,BEL,32,21.84,270,3,7.28
Brandon Soppy,Lausanne-Sport,UEFA Europa Conference League,RB,Defender,FRA,23,12.72,180,2,6.36
Breel Embolo,Rennes,French Ligue 1,AM,Forward,SUI,28,31.69,359,5,6.34
Brendan Chardonnet,Brest,French Ligue 1,CB,Defender,FRA,30,43.47,611,7,6.21
Brenden Aaronson,Leeds United,English Premier League,RW,Forward,USA,24,51.76,463,8,6.47
Brennan Johnson,Tottenham,"English Premier League, UEFA Champions League",LW,Forward,WAL,24,68.23,368,11,6.2
Brian Brobbey,Sunderland,English Premier League,AM,Forward,NED,23,17.87,59,3,5.96
Brian Madjo,Metz,French Ligue 1,AM,Forward,LUX,16,23.43,150,4,5.86
Brice Wembangomo,Häcken,UEFA Europa Conference League,RB,Defender,NOR,28,5.34,1,1,5.34
Bright Arrey-Mbi,Braga,UEFA Europa League,CB,Defender,GER,22,18.52,270,3,6.17
Brooke Norton-Cuffy,Genoa,Italian Serie A,RB,Defender,ENG,21,45.25,630,7,6.46
Brugui,Levante,Spanish La Liga,LM,Midfielder,ESP,28,56.77,607,9,6.31
Bruno Bogojević,Rijeka,UEFA Europa Conference League,CM,Midfielder,CRO,27,5.85,27,1,5.85
Bruno Duarte,Red Star,UEFA Europa League,AM,Forward,BRA,29,19.35,154,3,6.45
Bruno Felipe Souza da Silva,Pafos FC,UEFA Champions League,RB,Defender,BRA,31,13.17,114,2,6.58
Bruno Fernandes,Manchester Utd,English Premier League,CM,Midfielder,POR,31,56.88,710,8,7.11
Bruno Goda,Dinamo Zagreb,UEFA Europa League,LB,Defender,CRO,27,20.83,270,3,6.94
Bruno Guimarães,Newcastle Utd,"English Premier League, UEFA Champions League",RM,Midfielder,BRA,27,71.63,876,10,7.16
Bruno Langa,Pafos FC,UEFA Champions League,RB,Defender,MOZ,27,21.41,47,3,7.14
Bruno Onyemaechi,Olympiacos,UEFA Champions League,LB,Defender,NGA,26,7.39,38,1,7.39
Bryan Cristante,Roma,"Italian Serie A, UEFA Europa League",CM,Midfielder,ITA,30,58.51,684,9,6.5
Bryan Fiabema,Lech Poznań,UEFA Europa Conference League,RW,Forward,NOR,22,12.21,66,2,6.1
Bryan Gil,Girona,Spanish La Liga,RW,Forward,ESP,24,38.61,206,6,6.44
Bryan Heynen,Genk,UEFA Europa League,DM,Midfielder,BEL,28,20.54,269,3,6.85
Bryan Mbeumo,Manchester Utd,English Premier League,AM,Forward,CMR,26,55.92,684,8,6.99
Bryan Okoh,Lausanne-Sport,UEFA Europa Conference League,CB,Defender,SUI,22,12.22,180,2,6.11
Bryan Zaragoza,Celta Vigo,"Spanish La Liga, UEFA Europa League",LW,Forward,ESP,24,73.01,443,11,6.64
Budu Zivzivadze,Heidenheim,German Bundesliga,AM,Forward,GEO,31,24.85,202,4,6.21
Bukayo Saka,Arsenal,"English Premier League, UEFA Champions League",RW,Forward,ENG,24,56.69,545,8,7.09
Busanello,Malmö,UEFA Europa League,LB,Defender,BRA,26,19.35,270,3,6.45
Bård Finne,Brann,UEFA Europa League,AM,Forward,NOR,30,18.71,86,3,6.24
Bénie Traoré,Basel,UEFA Europa League,RM,Midfielder,CIV,22,6.86,19,1,6.86
Bəhlul Mustafazadə,Qarabağ,UEFA Champions League,CB,Defender,AZE,28,20.32,270,3,6.77
CJ Egan-Riley,Marseille,"French Ligue 1, UEFA Champions League",CB,Defender,ENG,22,33.09,266,5,6.62
Cadu,Ferencváros,UEFA Europa League,WB,Midfielder,BRA,28,19.89,212,3,6.63
Caio Henrique Oliveira Silva,Monaco,"French Ligue 1, UEFA Champions League",LB,Defender,BRA,28,63.53,640,10,6.35
Caio Vidal,Ludogorets,UEFA Europa League,AM,Forward,BRA,24,20.02,270,3,6.67
Caleb Ekuban,Genoa,Italian Serie A,AM,Forward,GHA,31,38.78,187,6,6.46
Calebe,Alavés,Spanish La Liga,RM,Midfielder,BRA,25,40.09,169,6,6.68
Callum Hudson-Odoi,Nott'ham Forest,"English Premier League, UEFA Europa League",LW,Forward,ENG,24,74.22,678,11,6.75
Callum Marshall,West Ham,English Premier League,AM,Forward,NIR,20,12.16,60,2,6.08
Callum McGregor,Celtic,UEFA Europa League,CM,Midfielder,SCO,32,19.71,270,3,6.57
Callum O'Dowda,Ferencváros,UEFA Europa League,LB,Defender,IRL,30,18.95,155,3,6.32
Callum Wilson,West Ham,English Premier League,AM,Forward,ENG,33,31.94,173,5,6.39
Calvin Bassey,Fulham,English Premier League,CB,Defender,NGA,25,53.42,639,8,6.68
Calvin Stengs,Pisa,Italian Serie A,AM,Forward,NED,26,12.93,13,2,6.46
Calvin Twigt,Go Ahead Eag,UEFA Europa League,CM,Midfielder,NED,22,17.73,118,3,5.91
Calvin Verdonk,Lille,"French Ligue 1, UEFA Europa League",LB,Defender,IDN,28,41.48,420,6,6.91
Cameron Carter-Vickers,Celtic,UEFA Europa League,CB,Defender,USA,27,19.9,270,3,6.63
Cameron Puertas,Werder Bremen,German Bundesliga,AM,Forward,SUI,27,31.33,379,5,6.27
Camilo Marques,Qarabağ,UEFA Champions League,AM,Forward,COL,23,20.35,232,3,6.78
Can Bozdogan,Utrecht,UEFA Europa League,DM,Forward,GER,24,11.71,84,2,5.86
Can Uzun,Eint Frankfurt,"German Bundesliga, UEFA Champions League",AM,Forward,TUR,19,68.3,647,10,6.83
Cardoso Varela,Dinamo Zagreb,UEFA Europa League,LM,Midfielder,POR,16,12.37,7,2,6.18
Carel Eiting,AC Omonia,UEFA Europa Conference League,CM,Midfielder,NED,27,5.46,59,1,5.46
Carl Starfelt,Celta Vigo,"Spanish La Liga, UEFA Europa League",CB,Defender,SWE,30,45.54,437,7,6.51
Carlens Arcus,Angers,French Ligue 1,RB,Defender,HAI,29,51.98,709,8,6.5
Carles Aleñá,Alavés,Spanish La Liga,LM,Forward,ESP,27,59.58,545,9,6.62
Carlo Holse,Samsunspor,UEFA Europa Conference League,CM,Midfielder,DEN,26,12.48,173,2,6.24
Carlos Alcaraz,Everton,English Premier League,DM,Forward,ARG,22,36.66,234,6,6.11
Carlos Augusto,Inter,"Italian Serie A, UEFA Champions League",WB,Midfielder,BRA,26,56.27,371,9,6.25
Carlos Baleba,Brighton,English Premier League,DM,Midfielder,CMR,21,50.72,424,8,6.34
Carlos Benavídez,Alavés,Spanish La Liga,CM,Midfielder,URU,27,5.83,10,1,5.83
Carlos Dominguez,Celta Vigo,"Spanish La Liga, UEFA Europa League",CB,Defender,ESP,24,39.89,429,6,6.65
Carlos Espí,Levante,Spanish La Liga,AM,Forward,ESP,20,18.08,40,3,6.03
Carlos Forbs,Club Brugge,UEFA Champions League,RW,Forward,POR,21,21.06,179,3,7.02
