Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Emi Buendía,J1,LW,Forward,Aston Villa,UEFA Europa League,57.0,6.46,28,ARG
Jadon Sancho,J1,LW,Forward,Aston Villa,UEFA Europa League,33.0,6.29,25,ENG
Evann Guessand,J1,RW,Forward,Aston Villa,UEFA Europa League,90.0,6.01,24,CIV
Morgan Rogers,J1,AM,Forward,Aston Villa,UEFA Europa League,90.0,6.47,23,ENG
Jens Odgaard,J1,AM,Forward,Bologna,UEFA Europa League,82.0,6.46,26,DEN
Santiago Castro,J1,AM,Forward,Bologna,UEFA Europa League,82.0,6.33,20,ARG
Nicolò Cambiaghi,J1,AM,Forward,Bologna,UEFA Europa League,69.0,6.64,24,ITA
Jonathan Rowe,J1,AM,Forward,Bologna,UEFA Europa League,21.0,6.52,22,ENG
Federico Bernardeschi,J1,AM,Forward,Bologna,UEFA Europa League,69.0,6.55,31,ITA
Riccardo Orsolini,J1,AM,Forward,Bologna,UEFA Europa League,21.0,6.39,28,ITA
Youssef Chermiti,J1,AM,Forward,Rangers,UEFA Europa League,79.0,6.02,21,POR
Djeidi Gassama,J1,LW,Forward,Rangers,UEFA Europa League,90.0,6.67,22,FRA
Mikey Moore,J1,RW,Forward,Rangers,UEFA Europa League,45.0,6.17,18,ENG
Oliver Antman,J1,RW,Forward,Rangers,UEFA Europa League,45.0,5.86,24,FIN
Mohamed Diomandé,J1,AM,Forward,Rangers,UEFA Europa League,40.0,6.26,23,CIV
Oh Hyeon-gyu,J1,AM,Forward,Genk,UEFA Europa League,80.0,6.85,24,KOR
Ermedin Demirović,J1,AM,Forward,Stuttgart,UEFA Europa League,90.0,6.31,27,BIH
Jamie Leweling,J1,LW,Forward,Stuttgart,UEFA Europa League,80.0,6.73,24,GER
Badredine Bouanani,J1,RW,Forward,Stuttgart,UEFA Europa League,80.0,6.84,20,ALG
Bilal El Khannouss,J1,AM,Forward,Stuttgart,UEFA Europa League,69.0,7.17,21,MAR
Tiago Tomás,J1,AM,Forward,Stuttgart,UEFA Europa League,21.0,6.5,23,POR
Ferran Jutglà,J1,AM,Forward,Celta Vigo,UEFA Europa League,51.0,5.86,26,ESP
Borja Iglesias,J1,AM,Forward,Celta Vigo,UEFA Europa League,39.0,6.48,32,ESP
Pablo Durán,J1,LW,Forward,Celta Vigo,UEFA Europa League,60.0,5.2,24,ESP
Bryan Zaragoza,J1,RW,Forward,Celta Vigo,UEFA Europa League,30.0,6.44,24,ESP
Iago Aspas,J1,RW,Forward,Celta Vigo,UEFA Europa League,61.0,5.51,38,ESP
Williot Swedberg,J1,LW,Forward,Celta Vigo,UEFA Europa League,29.0,5.97,21,SWE
Christian Fassnacht,J1,AM,Forward,Young Boys,UEFA Europa League,76.0,5.9,31,SUI
Chris Bedia,J1,AM,Forward,Young Boys,UEFA Europa League,65.0,6.03,29,CIV
Sergio Córdova,J1,AM,Forward,Young Boys,UEFA Europa League,25.0,5.66,28,VEN
Karol Świderski,J1,AM,Forward,Panathinaikos,UEFA Europa League,69.0,6.67,28,POL
Cyriel Dessers,J1,AM,Forward,Panathinaikos,UEFA Europa League,21.0,5.76,30,NGA
Anass Zaroury,J1,LW,Forward,Panathinaikos,UEFA Europa League,69.0,7.13,24,MAR
Tetê,J1,RW,Forward,Panathinaikos,UEFA Europa League,76.0,6.5,25,BRA
Anastasios Bakasetas,J1,AM,Forward,Panathinaikos,UEFA Europa League,84.0,6.42,32,GRE
Edmund Baidoo,J1,AM,Forward,RB Salzburg,UEFA Europa League,64.0,6.61,19,GHA
Sota Kitano,J1,AM,Forward,RB Salzburg,UEFA Europa League,26.0,6.28,21,JPN
Petar Ratkov,J1,AM,Forward,RB Salzburg,UEFA Europa League,64.0,6.37,22,SRB
Yorbe Vertessen,J1,AM,Forward,RB Salzburg,UEFA Europa League,26.0,6.03,24,BEL
Kerim Alajbegović,J1,AM,Forward,RB Salzburg,UEFA Europa League,65.0,6.74,18,BIH
Maurits Kjærgaard,J1,AM,Forward,RB Salzburg,UEFA Europa League,25.0,5.71,22,DEN
Moussa Kounfolo Yeo,J1,AM,Forward,RB Salzburg,UEFA Europa League,64.0,6.52,21,MLI
Karim Onisiwo,J1,AM,Forward,RB Salzburg,UEFA Europa League,26.0,6.06,33,AUT
Samu Omorodion,J1,AM,Forward,Porto,UEFA Europa League,76.0,6.11,21,ESP
Borja Sainz,J1,LW,Forward,Porto,UEFA Europa League,90.0,6.3,24,ESP
Pepê,J1,RW,Forward,Porto,UEFA Europa League,52.0,6.43,28,BRA
William Gomes,J1,RW,Forward,Porto,UEFA Europa League,38.0,6.16,19,BRA
Barnabás Varga,J1,AM,Forward,Ferencváros,UEFA Europa League,90.0,6.41,31,HUN
Zsombor Gruber,J1,AM,Forward,Ferencváros,UEFA Europa League,45.0,6.01,21,HUN
Cadu,J1,RW,Forward,Ferencváros,UEFA Europa League,45.0,6.23,28,BRA
Callum O'Dowda,J1,LW,Forward,Ferencváros,UEFA Europa League,90.0,5.96,30,IRL
Cebrails Makreckis,J1,RW,Forward,Ferencváros,UEFA Europa League,36.0,5.52,25,LVA
Rafiu Durosinmi,J1,AM,Forward,Viktoria Plzeň,UEFA Europa League,85.0,6.3,22,NGA
Matěj Vydra,J1,AM,Forward,Viktoria Plzeň,UEFA Europa League,76.0,6.01,33,CZE
Sébastien Haller,J1,AM,Forward,Utrecht,UEFA Europa League,90.0,6.32,31,CIV
Derry Murkin,J1,LW,Forward,Utrecht,UEFA Europa League,79.0,5.66,26,ENG
Miguel Rodríguez,J1,RW,Forward,Utrecht,UEFA Europa League,90.0,5.96,22,ESP
Martin Satriano,J1,AM,Forward,Lyon,UEFA Europa League,90.0,6.18,24,URU
Malick Fofana,J1,LW,Forward,Lyon,UEFA Europa League,64.0,5.93,20,BEL
Afonso Moreira,J1,LW,Forward,Lyon,UEFA Europa League,26.0,6.69,20,POR
Adam Karabec,J1,RW,Forward,Lyon,UEFA Europa League,64.0,6.0,22,CZE
Rachid Ghezzal,J1,RW,Forward,Lyon,UEFA Europa League,26.0,5.86,33,ALG
Pavel Šulc,J1,AM,Forward,Lyon,UEFA Europa League,89.0,6.11,24,CZE
Lorenzo Colombo,J1,AM,Forward,Genoa,Italian Serie A,72.0,5.49,23,ITA
Albert Grønbaek,J1,LW,Forward,Genoa,Italian Serie A,59.0,6.27,24,DEN
Junior Messias,J1,RW,Forward,Genoa,Italian Serie A,31.0,5.5,34,BRA
Valentin Carboni,J1,RW,Forward,Genoa,Italian Serie A,72.0,5.77,20,ARG
Nicolae Stanciu,J1,AM,Forward,Genoa,Italian Serie A,86.0,6.46,32,ROU
Francesco Camarda,J1,AM,Forward,Lecce,Italian Serie A,82.0,5.99,17,ITA
Tete Morente,J1,LW,Forward,Lecce,Italian Serie A,90.0,6.22,28,ESP
Lameck Banda,J1,RW,Forward,Lecce,Italian Serie A,58.0,6.26,24,ZAM
Riccardo Sottil,J1,LW,Forward,Lecce,Italian Serie A,32.0,5.67,26,ITA
Valentín Castellanos,J2,AM,Forward,Lazio,Italian Serie A,77.0,7.69,26,ARG
Mattia Zaccagni,J2,LW,Forward,Lazio,Italian Serie A,65.0,6.91,30,ITA
Pedro,J2,LW,Forward,Lazio,Italian Serie A,25.0,6.5,38,ESP
Matteo Cancellieri,J2,RW,Forward,Lazio,Italian Serie A,90.0,6.41,23,ITA
Amin Sarr,J2,AM,Forward,Hellas Verona,Italian Serie A,77.0,6.02,24,SWE
Giovane,J2,AM,Forward,Hellas Verona,Italian Serie A,90.0,6.88,21,BRA
Andrea Belotti,J3,AM,Forward,Cagliari,Italian Serie A,73.0,6.23,31,ITA
Sebastiano Esposito,J3,AM,Forward,Cagliari,Italian Serie A,73.0,6.38,23,ITA
Gianluca Gaetano,J3,AM,Forward,Cagliari,Italian Serie A,53.0,6.37,25,ITA
Mateo Pellegrino,J3,AM,Forward,Parma,Italian Serie A,90.0,6.1,24,ARG
Patrick Cutrone,J3,AM,Forward,Parma,Italian Serie A,84.0,6.51,27,ITA
Dušan Vlahović,J3,AM,Forward,Juventus,Italian Serie A,72.0,5.6,25,SRB
Kenan Yıldız,J3,AM,Forward,Juventus,Italian Serie A,90.0,6.9,20,TUR
Teun Koopmeiners,J3,AM,Forward,Juventus,Italian Serie A,72.0,6.31,27,NED
Lautaro Martínez,J3,AM,Forward,Inter,Italian Serie A,63.0,5.99,28,ARG
Ange-Yoan Bonny,J3,AM,Forward,Inter,Italian Serie A,27.0,5.69,21,FRA
Marcus Thuram,J3,AM,Forward,Inter,Italian Serie A,90.0,6.81,28,FRA
Edin Džeko,J3,AM,Forward,Fiorentina,Italian Serie A,45.0,6.39,39,BIH
Roberto Piccoli,J3,AM,Forward,Fiorentina,Italian Serie A,45.0,6.46,24,ITA
Moise Kean,J3,AM,Forward,Fiorentina,Italian Serie A,90.0,6.43,25,ITA
Rasmus Højlund,J3,AM,Forward,Napoli,Italian Serie A,72.0,7.01,22,DEN
Paulo Dybala,J3,AM,Forward,Roma,Italian Serie A,45.0,6.53,31,ARG
Tommaso Baldanzi,J3,AM,Forward,Roma,Italian Serie A,45.0,6.59,22,ITA
Matìas Soulé,J3,AM,Forward,Roma,Italian Serie A,90.0,6.96,22,ARG
Neil El Aynaoui,J3,AM,Forward,Roma,Italian Serie A,45.0,5.95,24,MAR
Evan Ferguson,J3,AM,Forward,Roma,Italian Serie A,45.0,6.28,20,IRL
Giovanni Simeone,J3,AM,Forward,Torino,Italian Serie A,63.0,6.34,30,ARG
Che Adams,J3,AM,Forward,Torino,Italian Serie A,27.0,6.02,29,SCO
Nikola Vlašić,J3,LW,Forward,Torino,Italian Serie A,83.0,6.17,27,CRO
Cyril Ngonge,J3,RW,Forward,Torino,Italian Serie A,64.0,5.74,25,BEL
Zakaria Aboukhlal,J3,RW,Forward,Torino,Italian Serie A,26.0,6.24,25,MAR
Nikola Krstović,J3,AM,Forward,Atalanta,Italian Serie A,90.0,6.93,25,MNE
Kamaldeen Sulemana,J3,AM,Forward,Atalanta,Italian Serie A,74.0,6.54,23,GHA
Charles De Ketelaere,J3,AM,Forward,Atalanta,Italian Serie A,74.0,7.69,24,BEL
Nikola Štulić,J3,AM,Forward,Lecce,Italian Serie A,70.0,6.16,24,SRB
Francesco Camarda,J3,AM,Forward,Lecce,Italian Serie A,20.0,6.26,17,ITA
Riccardo Sottil,J3,LW,Forward,Lecce,Italian Serie A,58.0,5.82,26,ITA
Tete Morente,J3,RW,Forward,Lecce,Italian Serie A,90.0,6.57,28,ESP
Henrik Meister,J3,AM,Forward,Pisa,Italian Serie A,90.0,6.09,21,DEN
Mattéo Tramoni,J3,AM,Forward,Pisa,Italian Serie A,85.0,6.61,25,FRA
Stefano Moreo,J3,AM,Forward,Pisa,Italian Serie A,45.0,6.05,32,ITA
M'Bala Nzola,J3,AM,Forward,Pisa,Italian Serie A,45.0,6.47,29,ANG
Keinan Davis,J3,AM,Forward,Udinese,Italian Serie A,60.0,6.5,27,ENG
Adam Buksa,J3,AM,Forward,Udinese,Italian Serie A,30.0,6.1,29,POL
Iker Bravo,J3,AM,Forward,Udinese,Italian Serie A,60.0,6.71,20,ESP
Nicolò Zaniolo,J3,AM,Forward,Udinese,Italian Serie A,30.0,6.01,26,ITA
Andrea Pinamonti,J3,AM,Forward,Sassuolo,Italian Serie A,80.0,6.18,26,ITA
Armand Lauriente,J3,LW,Forward,Sassuolo,Italian Serie A,63.0,6.28,26,FRA
Alieu Fadera,J3,LW,Forward,Sassuolo,Italian Serie A,27.0,6.46,23,GAM
Domenico Berardi,J3,RW,Forward,Sassuolo,Italian Serie A,80.0,6.0,31,ITA
Valentín Castellanos,J3,AM,Forward,Lazio,Italian Serie A,59.0,5.83,26,ARG
Boulaye Dia,J3,AM,Forward,Lazio,Italian Serie A,31.0,6.06,28,SEN
Mattia Zaccagni,J3,LW,Forward,Lazio,Italian Serie A,90.0,6.36,30,ITA
Matteo Cancellieri,J3,RW,Forward,Lazio,Italian Serie A,59.0,6.22,23,ITA
Pedro,J3,RW,Forward,Lazio,Italian Serie A,31.0,6.48,38,ESP
Santiago Giménez,J3,AM,Forward,Milan,Italian Serie A,84.0,6.36,24,MEX
Adrien Rabiot,J3,AM,Forward,Milan,Italian Serie A,90.0,6.01,30,FRA
Ruben Loftus-Cheek,J3,AM,Forward,Milan,Italian Serie A,64.0,6.07,29,ENG
Christian Pulisic,J3,AM,Forward,Milan,Italian Serie A,26.0,6.98,26,USA
Santiago Castro,J3,AM,Forward,Bologna,Italian Serie A,82.0,5.87,20,ARG
Nicolò Cambiaghi,J3,LW,Forward,Bologna,Italian Serie A,73.0,5.65,24,ITA
Riccardo Orsolini,J3,RW,Forward,Bologna,Italian Serie A,73.0,5.83,28,ITA
Gift Orban,J3,AM,Forward,Hellas Verona,Italian Serie A,79.0,6.6,23,NGA
Giovane,J3,AM,Forward,Hellas Verona,Italian Serie A,90.0,6.81,21,BRA
Domagoj Bradarić,J3,LW,Forward,Hellas Verona,Italian Serie A,90.0,6.57,25,CRO
Rafik Belghali,J3,RW,Forward,Hellas Verona,Italian Serie A,90.0,5.96,23,ALG
Antonio Sanabria,J3,AM,Forward,Cremonese,Italian Serie A,65.0,5.87,29,PAR
Franco Vázquez,J3,AM,Forward,Cremonese,Italian Serie A,25.0,5.86,36,ARG
Federico Bonazzoli,J3,AM,Forward,Cremonese,Italian Serie A,58.0,5.61,28,ITA
Jamie Vardy,J3,AM,Forward,Cremonese,Italian Serie A,32.0,5.47,38,ENG
Christian Pulisic,J1,AM,Forward,Milan,Italian Serie A,90.0,7.01,26,USA
Santiago Giménez,J1,AM,Forward,Milan,Italian Serie A,90.0,6.24,24,MEX
Samuel Chukwueze,J1,RW,Forward,Milan,Italian Serie A,26.0,6.71,26,NGA
Federico Bonazzoli,J1,AM,Forward,Cremonese,Italian Serie A,83.0,6.49,28,ITA
David Okereke,J1,AM,Forward,Cremonese,Italian Serie A,64.0,5.56,27,NGA
Antonio Sanabria,J1,AM,Forward,Cremonese,Italian Serie A,26.0,5.65,29,PAR
Álvaro Morata,J3,AM,Forward,Como,Italian Serie A,64.0,6.55,32,ESP
Anastasios Douvikas,J3,AM,Forward,Como,Italian Serie A,26.0,6.22,26,GRE
Jesus Rodríguez,J3,LW,Forward,Como,Italian Serie A,84.0,6.26,19,ESP
Nicolas-Gerrit Kühn,J3,RW,Forward,Como,Italian Serie A,72.0,6.72,25,GER
Nicolás Paz,J3,AM,Forward,Como,Italian Serie A,90.0,6.73,21,ARG
Lorenzo Colombo,J3,AM,Forward,Genoa,Italian Serie A,80.0,5.99,23,ITA
Mikael Ellertsson,J3,LW,Forward,Genoa,Italian Serie A,70.0,5.75,23,ISL
Caleb Ekuban,J3,AM,Forward,Genoa,Italian Serie A,20.0,6.8,31,GHA
Brooke Norton-Cuffy,J3,RW,Forward,Genoa,Italian Serie A,90.0,6.27,21,ENG
Ruslan Malinovskyi,J3,AM,Forward,Genoa,Italian Serie A,70.0,6.53,32,UKR
Nikola Štulić,J4,AM,Forward,Lecce,Italian Serie A,90.0,5.97,24,SRB
Riccardo Sottil,J4,LW,Forward,Lecce,Italian Serie A,60.0,6.76,26,ITA
Santiago Pierotti,J4,RW,Forward,Lecce,Italian Serie A,80.0,6.06,24,ARG
Mohamed Kaba,J4,AM,Forward,Lecce,Italian Serie A,45.0,6.42,23,FRA
Andrea Belotti,J4,AM,Forward,Cagliari,Italian Serie A,72.0,6.9,31,ITA
Sebastiano Esposito,J4,AM,Forward,Cagliari,Italian Serie A,59.0,6.83,23,ITA
Mattia Felici,J4,LW,Forward,Cagliari,Italian Serie A,31.0,6.44,24,ITA
Santiago Castro,J4,AM,Forward,Bologna,Italian Serie A,90.0,6.47,20,ARG
Benjamín Domínguez,J4,LW,Forward,Bologna,Italian Serie A,58.0,6.22,22,ARG
Nicolò Cambiaghi,J4,LW,Forward,Bologna,Italian Serie A,32.0,6.83,24,ITA
Riccardo Orsolini,J4,RW,Forward,Bologna,Italian Serie A,90.0,6.49,28,ITA
Federico Bernardeschi,J4,AM,Forward,Bologna,Italian Serie A,71.0,6.46,31,ITA
Lorenzo Colombo,J4,AM,Forward,Genoa,Italian Serie A,52.0,6.24,23,ITA
Caleb Ekuban,J4,AM,Forward,Genoa,Italian Serie A,38.0,6.14,31,GHA
Vítor Vitinha,J4,LW,Forward,Genoa,Italian Serie A,68.0,5.84,25,POR
Jeff Ekhator,J4,RW,Forward,Genoa,Italian Serie A,22.0,5.31,18,ITA
Mikael Ellertsson,J4,RW,Forward,Genoa,Italian Serie A,90.0,6.31,23,ISL
Ruslan Malinovskyi,J4,AM,Forward,Genoa,Italian Serie A,68.0,6.68,32,UKR
Valentin Carboni,J4,AM,Forward,Genoa,Italian Serie A,22.0,5.7,20,ARG
Gift Orban,J4,AM,Forward,Hellas Verona,Italian Serie A,89.0,6.69,23,NGA
Giovane,J4,AM,Forward,Hellas Verona,Italian Serie A,62.0,6.35,21,BRA
Amin Sarr,J4,AM,Forward,Hellas Verona,Italian Serie A,28.0,6.69,24,SWE
Dušan Vlahović,J4,AM,Forward,Juventus,Italian Serie A,56.0,5.8,25,SRB
Loïs Openda,J4,AM,Forward,Juventus,Italian Serie A,34.0,6.17,25,BEL
Kenan Yıldız,J4,AM,Forward,Juventus,Italian Serie A,90.0,6.92,20,TUR
Francisco Conceição,J4,AM,Forward,Juventus,Italian Serie A,69.0,6.82,22,POR
Jonathan David,J4,AM,Forward,Juventus,Italian Serie A,21.0,5.7,25,CAN
Iker Bravo,J4,AM,Forward,Udinese,Italian Serie A,45.0,5.83,20,ESP
Adam Buksa,J4,AM,Forward,Udinese,Italian Serie A,45.0,5.93,29,POL
Keinan Davis,J4,AM,Forward,Udinese,Italian Serie A,58.0,5.67,27,ENG
Nicolò Zaniolo,J4,AM,Forward,Udinese,Italian Serie A,32.0,6.6,26,ITA
Christian Pulisic,J4,AM,Forward,Milan,Italian Serie A,62.0,7.72,27,USA
Ruben Loftus-Cheek,J4,AM,Forward,Milan,Italian Serie A,28.0,6.32,29,ENG
Santiago Giménez,J4,AM,Forward,Milan,Italian Serie A,61.0,6.06,24,MEX
Christopher Nkunku,J4,AM,Forward,Milan,Italian Serie A,29.0,5.93,27,FRA
Boulaye Dia,J4,AM,Forward,Lazio,Italian Serie A,61.0,6.09,28,SEN
Valentín Castellanos,J4,AM,Forward,Lazio,Italian Serie A,29.0,6.53,26,ARG
Mattia Zaccagni,J4,LW,Forward,Lazio,Italian Serie A,90.0,6.21,30,ITA
Pedro,J4,RW,Forward,Lazio,Italian Serie A,78.0,6.24,38,ESP
Evan Ferguson,J4,AM,Forward,Roma,Italian Serie A,65.0,6.32,20,IRL
Artem Dovbyk,J4,AM,Forward,Roma,Italian Serie A,25.0,6.17,28,UKR
Matìas Soulé,J4,AM,Forward,Roma,Italian Serie A,72.0,6.95,22,ARG
Lorenzo Pellegrini,J4,AM,Forward,Roma,Italian Serie A,72.0,6.72,29,ITA
Antonio Sanabria,J4,AM,Forward,Cremonese,Italian Serie A,75.0,5.69,29,PAR
Franco Vázquez,J4,AM,Forward,Cremonese,Italian Serie A,90.0,6.29,36,ARG
Mateo Pellegrino,J4,AM,Forward,Parma,Italian Serie A,67.0,6.22,24,ARG
Gaetano Oristanio,J4,AM,Forward,Parma,Italian Serie A,23.0,6.55,22,ITA
Patrick Cutrone,J4,AM,Forward,Parma,Italian Serie A,87.0,6.02,27,ITA
Giovanni Simeone,J4,AM,Forward,Torino,Italian Serie A,68.0,6.71,30,ARG
Duván Zapata,J4,AM,Forward,Torino,Italian Serie A,22.0,6.57,34,COL
Nikola Vlašić,J4,AM,Forward,Torino,Italian Serie A,80.0,6.4,27,CRO
Zakaria Aboukhlal,J4,AM,Forward,Torino,Italian Serie A,45.0,6.19,25,MAR
Che Adams,J4,AM,Forward,Torino,Italian Serie A,45.0,6.46,29,SCO
Nikola Krstović,J4,AM,Forward,Atalanta,Italian Serie A,85.0,7.08,25,MNE
Kamaldeen Sulemana,J4,AM,Forward,Atalanta,Italian Serie A,86.0,7.17,23,GHA
Lazar Samardzic,J4,AM,Forward,Atalanta,Italian Serie A,90.0,7.1,23,SRB
Moise Kean,J4,AM,Forward,Fiorentina,Italian Serie A,90.0,6.01,25,ITA
Roberto Piccoli,J4,AM,Forward,Fiorentina,Italian Serie A,76.0,5.88,24,ITA
Álvaro Morata,J4,AM,Forward,Como,Italian Serie A,60.0,5.8,32,ESP
Anastasios Douvikas,J4,AM,Forward,Como,Italian Serie A,30.0,6.29,26,GRE
Nicolas-Gerrit Kühn,J4,LW,Forward,Como,Italian Serie A,60.0,6.3,25,GER
Jayden Addai,J4,RW,Forward,Como,Italian Serie A,30.0,6.54,20,NED
Mërgim Vojvoda,J4,RW,Forward,Como,Italian Serie A,45.0,5.61,30,KVX
Jesus Rodríguez,J4,LW,Forward,Como,Italian Serie A,45.0,6.99,19,ESP
Nicolás Paz,J4,AM,Forward,Como,Italian Serie A,90.0,7.76,21,ARG
Mohamed Meité,J1,AM,Forward,Rennes,French Ligue 1,36.0,5.33,17,FRA
Musa Al-Taamari,J1,AM,Forward,Rennes,French Ligue 1,83.0,6.57,28,JOR
Amine Gouiri,J1,AM,Forward,Marseille,French Ligue 1,85.0,6.74,25,ALG
Jon Rowe,J1,LW,Forward,Marseille,French Ligue 1,62.0,6.29,22,ENG
Pierre-Emerick Aubameyang,J1,AM,Forward,Marseille,French Ligue 1,28.0,6.09,36,GAB
Mason Greenwood,J1,RW,Forward,Marseille,French Ligue 1,90.0,7.03,23,ENG
Rayan Fofana,J1,AM,Forward,Lens,French Ligue 1,56.0,6.18,19,FRA
Florian Thauvin,J1,AM,Forward,Lens,French Ligue 1,34.0,6.78,32,FRA
Morgan Guilavogui,J1,AM,Forward,Lens,French Ligue 1,90.0,6.58,27,GUI
Wesley Saïd,J1,AM,Forward,Lens,French Ligue 1,85.0,6.46,30,FRA
Georges Mikautadze,J1,AM,Forward,Lyon,French Ligue 1,89.0,6.71,24,GEO
Malick Fofana,J1,LW,Forward,Lyon,French Ligue 1,89.0,6.62,20,BEL
Ainsley Maitland-Niles,J1,RW,Forward,Lyon,French Ligue 1,90.0,5.8,27,ENG
Corentin Tolisso,J1,AM,Forward,Lyon,French Ligue 1,90.0,6.61,31,FRA
Khalis Merah,J1,RW,Forward,Lyon,French Ligue 1,25.0,5.36,18,FRA
Mika Biereth,J1,AM,Forward,Monaco,French Ligue 1,79.0,6.31,22,DEN
Aleksandr Golovin,J1,LW,Forward,Monaco,French Ligue 1,88.0,6.45,29,RUS
Maghnes Akliouche,J1,RW,Forward,Monaco,French Ligue 1,90.0,6.89,23,FRA
Takumi Minamino,J1,AM,Forward,Monaco,French Ligue 1,80.0,6.33,30,JPN
Eliesse Ben Seghir,J1,LW,Forward,Monaco,French Ligue 1,28.0,5.71,20,MAR
Issa Soumaré,J1,AM,Forward,Le Havre,French Ligue 1,90.0,5.96,24,SEN
Mbwana Samatta,J1,AM,Forward,Le Havre,French Ligue 1,33.0,6.43,32,TAN
Terem Moffi,J1,AM,Forward,Nice,French Ligue 1,75.0,6.37,26,NGA
Isak Jansson,J1,AM,Forward,Nice,French Ligue 1,75.0,6.2,23,SWE
Badredine Bouanani,J1,AM,Forward,Nice,French Ligue 1,75.0,6.6,20,ALG
Frank Magri,J1,AM,Forward,Toulouse,French Ligue 1,75.0,6.06,25,CMR
Yann Gboho,J1,LW,Forward,Toulouse,French Ligue 1,90.0,6.84,24,FRA
Noah Edjouma,J1,RW,Forward,Toulouse,French Ligue 1,67.0,6.42,19,FRA
Ludovic Ajorque,J1,AM,Forward,Brest,French Ligue 1,90.0,6.36,31,FRA
Mama Samba Baldé,J1,LW,Forward,Brest,French Ligue 1,89.0,6.58,29,GNB
Romain Del Castillo,J1,RW,Forward,Brest,French Ligue 1,90.0,6.43,29,FRA
Olivier Giroud,J1,AM,Forward,Lille,French Ligue 1,90.0,6.39,38,FRA
Félix Correia,J1,RW,Forward,Lille,French Ligue 1,90.0,6.49,24,POR
Marius Broholm,J1,RW,Forward,Lille,French Ligue 1,45.0,5.93,20,NOR
Matias Fernandez-Pardo,J1,LW,Forward,Lille,French Ligue 1,45.0,6.61,20,BEL
Hákon Arnar Haraldsson,J1,AM,Forward,Lille,French Ligue 1,84.0,6.91,22,ISL
Esteban Lepaul,J1,AM,Forward,Angers,French Ligue 1,84.0,6.33,25,FRA
Sidiki Cherif,J1,AM,Forward,Angers,French Ligue 1,61.0,6.26,18,FRA
Lanroy Machine,J1,AM,Forward,Angers,French Ligue 1,29.0,5.44,19,FRA
Louis Mouton,J1,AM,Forward,Angers,French Ligue 1,56.0,6.21,23,FRA
Pierre-Yves Hamel,J1,AM,Forward,Paris FC,French Ligue 1,70.0,5.54,31,FRA
Julien López,J1,AM,Forward,Paris FC,French Ligue 1,20.0,6.06,33,ALG
Jean-Philippe Krasso,J1,AM,Forward,Paris FC,French Ligue 1,60.0,6.24,28,CIV
Alimani Gory,J1,AM,Forward,Paris FC,French Ligue 1,30.0,5.9,28,MLI
Lassine Sinayoko,J1,AM,Forward,Auxerre,French Ligue 1,87.0,6.4,25,MLI
Mohamed Bamba,J1,AM,Forward,Lorient,French Ligue 1,64.0,6.09,23,CIV
Sambou Soumano,J1,AM,Forward,Lorient,French Ligue 1,26.0,6.18,24,SEN
Pablo Pagis,J1,LW,Forward,Lorient,French Ligue 1,90.0,5.74,22,FRA
Tosin Aiyegun,J1,RW,Forward,Lorient,French Ligue 1,90.0,6.26,27,BEN
Cheikh Tidiane Sabaly,J1,AM,Forward,Metz,French Ligue 1,72.0,5.76,26,SEN
Brian Madjo,J1,AM,Forward,Metz,French Ligue 1,58.0,5.86,16,LUX
Idrissa Guèye,J1,AM,Forward,Metz,French Ligue 1,32.0,5.72,18,SEN
Joaquín Panichelli,J1,AM,Forward,Strasbourg,French Ligue 1,90.0,6.54,22,ARG
Emanuel Emegha,J1,AM,Forward,Strasbourg,French Ligue 1,90.0,6.14,22,NED
Mostafa Mohamed,J1,AM,Forward,Nantes,French Ligue 1,78.0,5.45,27,EGY
Gonçalo Ramos,J1,AM,Forward,Paris S-G,French Ligue 1,77.0,6.31,24,POR
Bradley Barcola,J1,LW,Forward,Paris S-G,French Ligue 1,90.0,6.87,22,FRA
Ibrahim Mbaye,J1,RW,Forward,Paris S-G,French Ligue 1,60.0,6.72,17,FRA
Ousmane Dembélé,J1,RW,Forward,Paris S-G,French Ligue 1,30.0,7.1,28,FRA
Marcus Thuram,J4,AM,Forward,Inter,Italian Serie A,63.0,6.24,28,FRA
Lautaro Martínez,J4,AM,Forward,Inter,Italian Serie A,27.0,6.81,28,ARG
Francesco Esposito,J4,AM,Forward,Inter,Italian Serie A,76.0,6.4,20,ITA
Andrea Pinamonti,J4,AM,Forward,Sassuolo,Italian Serie A,77.0,5.81,26,ITA
Armand Lauriente,J4,LW,Forward,Sassuolo,Italian Serie A,67.0,5.9,26,FRA
Alieu Fadera,J4,LW,Forward,Sassuolo,Italian Serie A,23.0,5.69,23,GAM
Domenico Berardi,J4,RW,Forward,Sassuolo,Italian Serie A,90.0,6.5,31,ITA
Ousmane Dembélé,J2,AM,Forward,Paris S-G,French Ligue 1,80.0,7.05,28,FRA
Bradley Barcola,J2,LW,Forward,Paris S-G,French Ligue 1,66.0,6.55,22,FRA
Gonçalo Ramos,J2,AM,Forward,Paris S-G,French Ligue 1,24.0,5.89,24,POR
Désiré Doué,J2,RW,Forward,Paris S-G,French Ligue 1,76.0,6.68,20,FRA
Sidiki Cherif,J2,AM,Forward,Angers,French Ligue 1,61.0,5.96,18,FRA
Jim Allevinah,J2,AM,Forward,Angers,French Ligue 1,29.0,5.32,30,GAB
